analysis,winter,estimate,se,lcl,ucl
0c5dfabaaad95807848bbe0dad2b16c7aa056f1b,1992,2.725,0.2748,2.187,3.264
0c5dfabaaad95807848bbe0dad2b16c7aa056f1b,1993,2.812,0.2256,2.37,3.254
0c5dfabaaad95807848bbe0dad2b16c7aa056f1b,1994,2.899,0.1851,2.536,3.262
0c5dfabaaad95807848bbe0dad2b16c7aa056f1b,1995,2.987,0.1527,2.687,3.286
0c5dfabaaad95807848bbe0dad2b16c7aa056f1b,1996,3.075,0.1284,2.824,3.327
0c5dfabaaad95807848bbe0dad2b16c7aa056f1b,1997,3.159,0.1136,2.937,3.382
0c5dfabaaad95807848bbe0dad2b16c7aa056f1b,1998,3.235,0.1079,3.023,3.447
0c5dfabaaad95807848bbe0dad2b16c7aa056f1b,1999,3.299,0.1082,3.087,3.512
0c5dfabaaad95807848bbe0dad2b16c7aa056f1b,2000,3.352,0.1109,3.134,3.569
0c5dfabaaad95807848bbe0dad2b16c7aa056f1b,2001,3.391,0.1136,3.168,3.613
0c5dfabaaad95807848bbe0dad2b16c7aa056f1b,2002,3.416,0.1148,3.191,3.641
0c5dfabaaad95807848bbe0dad2b16c7aa056f1b,2003,3.423,0.1126,3.203,3.644
0c5dfabaaad95807848bbe0dad2b16c7aa056f1b,2004,3.42,0.1091,3.206,3.633
0c5dfabaaad95807848bbe0dad2b16c7aa056f1b,2005,3.406,0.1051,3.2,3.612
0c5dfabaaad95807848bbe0dad2b16c7aa056f1b,2006,3.386,0.1013,3.188,3.585
0c5dfabaaad95807848bbe0dad2b16c7aa056f1b,2007,3.362,0.0984,3.169,3.555
0c5dfabaaad95807848bbe0dad2b16c7aa056f1b,2008,3.337,0.09652,3.148,3.527
0c5dfabaaad95807848bbe0dad2b16c7aa056f1b,2009,3.313,0.09556,3.126,3.501
0c5dfabaaad95807848bbe0dad2b16c7aa056f1b,2010,3.286,0.09617,3.098,3.475
0c5dfabaaad95807848bbe0dad2b16c7aa056f1b,2011,3.259,0.09874,3.065,3.452
0c5dfabaaad95807848bbe0dad2b16c7aa056f1b,2012,3.234,0.103,3.032,3.436
0c5dfabaaad95807848bbe0dad2b16c7aa056f1b,2013,3.216,0.1076,3.005,3.427
0c5dfabaaad95807848bbe0dad2b16c7aa056f1b,2014,3.208,0.1108,2.991,3.425
0c5dfabaaad95807848bbe0dad2b16c7aa056f1b,2015,3.211,0.1116,2.992,3.43
0c5dfabaaad95807848bbe0dad2b16c7aa056f1b,2016,3.226,0.1097,3.011,3.441
0c5dfabaaad95807848bbe0dad2b16c7aa056f1b,2017,3.252,0.1057,3.045,3.459
0c5dfabaaad95807848bbe0dad2b16c7aa056f1b,2018,3.289,0.1008,3.091,3.486
