winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,15,6,9,12,13,16.35,18,23,34,4078c2af134a3007892031b3654a66caaa36934d
1993,15,8,10,12,13.65,17,20,23.05,28,4078c2af134a3007892031b3654a66caaa36934d
1994,17,8,10,12,14,19,22,27.05,41,4078c2af134a3007892031b3654a66caaa36934d
1995,11,10,10,10,10,11,13,15,33,4078c2af134a3007892031b3654a66caaa36934d
1996,23,17,18,20.8,21,24.35,27,31.15,46,4078c2af134a3007892031b3654a66caaa36934d
1997,24,24,24,24,24,24,25,28,33,4078c2af134a3007892031b3654a66caaa36934d
1998,28,27,27,27,28,29,30,33,35,4078c2af134a3007892031b3654a66caaa36934d
1999,28,23,24,25,26,29,31,35,42,4078c2af134a3007892031b3654a66caaa36934d
2000,29,27,27,28,28,30,32,37,44,4078c2af134a3007892031b3654a66caaa36934d
2001,25,19,21,22.8,24,26,29,32.15,54,4078c2af134a3007892031b3654a66caaa36934d
2002,47,44,44,45,46,49,52,56,65,4078c2af134a3007892031b3654a66caaa36934d
2003,23,17,18,20,21,25,28.2,33,46,4078c2af134a3007892031b3654a66caaa36934d
2004,33,31,31,31,32,34,35,37.05,40,4078c2af134a3007892031b3654a66caaa36934d
2005,30,25,26,27,28,31,33,37.05,44,4078c2af134a3007892031b3654a66caaa36934d
2006,31,27,27.95,29,30,33,35,39.05,43,4078c2af134a3007892031b3654a66caaa36934d
2007,25,21,21,23,24,26,27,29,33,4078c2af134a3007892031b3654a66caaa36934d
2008,19,14,16,17,18,20,21,27.05,30,4078c2af134a3007892031b3654a66caaa36934d
2009,38,35,35.95,37,37,39,40,43,48,4078c2af134a3007892031b3654a66caaa36934d
2010,27,26,26,26,27,27,28,29.05,32,4078c2af134a3007892031b3654a66caaa36934d
2011,27,27,27,27,27,27,27,27,28,4078c2af134a3007892031b3654a66caaa36934d
2012,23,23,23,23,23,23,23,23,25,4078c2af134a3007892031b3654a66caaa36934d
2013,21,21,21,21,21,21,22.2,26,29,4078c2af134a3007892031b3654a66caaa36934d
2014,21,20,20,20.8,21,22,23,26,30,4078c2af134a3007892031b3654a66caaa36934d
2015,22,22,22,22,22,22,23,24,29,4078c2af134a3007892031b3654a66caaa36934d
2016,23.5,21,21,22,22,24.35,26,29,38,4078c2af134a3007892031b3654a66caaa36934d
2017,21,20,20,20,21,21,22,24,27,4078c2af134a3007892031b3654a66caaa36934d
2018,21,21,21,21,21,22,22,23.05,25,4078c2af134a3007892031b3654a66caaa36934d
2019,25,22,23,23,24,25,27,30,36,4078c2af134a3007892031b3654a66caaa36934d
2020,52,49,49,50,51,52.35,54.2,58,67,4078c2af134a3007892031b3654a66caaa36934d
2021,27,25,25,26,27,28,29,32,35,4078c2af134a3007892031b3654a66caaa36934d
2022,25,24,24,24,25,25,26,28,29,4078c2af134a3007892031b3654a66caaa36934d
2023,27,25,25,26,27,28,29,32,35,4078c2af134a3007892031b3654a66caaa36934d
2024,41,39,39,40,40,42,43,46.1,51,4078c2af134a3007892031b3654a66caaa36934d
