winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2000,0,0,0,0,0,0,0,0,0,ac76a2b45b5240f769574741b158a417916c8db6
2001,0,0,0,0,0,0,0,0,0,ac76a2b45b5240f769574741b158a417916c8db6
2002,2,2,2,2,2,2,2,2,2,ac76a2b45b5240f769574741b158a417916c8db6
2003,3,3,3,3,3,3,3,3,3,ac76a2b45b5240f769574741b158a417916c8db6
2004,0,0,0,0,0,0,0,0,0,ac76a2b45b5240f769574741b158a417916c8db6
2005,1,1,1,1,1,1,1,1,1,ac76a2b45b5240f769574741b158a417916c8db6
2006,1,1,1,1,1,1,1,1,1,ac76a2b45b5240f769574741b158a417916c8db6
2007,2,2,2,2,2,2,2,2,2,ac76a2b45b5240f769574741b158a417916c8db6
2008,4,4,4,4,4,4,4,4,4,ac76a2b45b5240f769574741b158a417916c8db6
2009,3,3,3,3,3,3,5,10.1,16,ac76a2b45b5240f769574741b158a417916c8db6
2010,4,4,4,4,4,4,4,4,4,ac76a2b45b5240f769574741b158a417916c8db6
2011,11,11,11,11,11,11,11,11,11,ac76a2b45b5240f769574741b158a417916c8db6
2012,18,18,18,18,18,18,18,18,18,ac76a2b45b5240f769574741b158a417916c8db6
2013,10,10,10,10,10,10,10,10,10,ac76a2b45b5240f769574741b158a417916c8db6
2014,9,9,9,9,9,9,9,9,9,ac76a2b45b5240f769574741b158a417916c8db6
2015,3,3,3,3,3,3,3,3,3,ac76a2b45b5240f769574741b158a417916c8db6
2016,3,3,3,3,3,3,3,3,3,ac76a2b45b5240f769574741b158a417916c8db6
2017,13,13,13,13,13,13,13,13,13,ac76a2b45b5240f769574741b158a417916c8db6
2018,6,6,6,6,6,6,6,6,6,ac76a2b45b5240f769574741b158a417916c8db6
2019,15,15,15,15,15,15,15,15,15,ac76a2b45b5240f769574741b158a417916c8db6
2020,4,4,4,4,4,4,4,4,4,ac76a2b45b5240f769574741b158a417916c8db6
2021,14,14,14,14,14,14,14,14,14,ac76a2b45b5240f769574741b158a417916c8db6
2022,5,5,5,5,5,5,5,5,5,ac76a2b45b5240f769574741b158a417916c8db6
2023,5,5,5,5,5,5,5,5,5,ac76a2b45b5240f769574741b158a417916c8db6
2024,1,1,1,1,1,1,1,1,1,ac76a2b45b5240f769574741b158a417916c8db6
