winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,0,0,0,0,0,0,0,0,72,c657ce31e99e0918e551af71c95c6da5b7cfd699
1993,5,5,5,5,5,5,5,5,5,c657ce31e99e0918e551af71c95c6da5b7cfd699
1994,0,0,0,0,0,0,0,0,121,c657ce31e99e0918e551af71c95c6da5b7cfd699
1995,0,0,0,0,0,0,0,0,0,c657ce31e99e0918e551af71c95c6da5b7cfd699
1996,0,0,0,0,0,0,0,0,0,c657ce31e99e0918e551af71c95c6da5b7cfd699
1997,9,0,0,0,0,30.75,104,378.3,727,c657ce31e99e0918e551af71c95c6da5b7cfd699
1998,2,2,2,2,2,2,2,2,2,c657ce31e99e0918e551af71c95c6da5b7cfd699
1999,1,1,1,1,1,1,1,1,1,c657ce31e99e0918e551af71c95c6da5b7cfd699
2000,1,1,1,1,1,1,1,1,1,c657ce31e99e0918e551af71c95c6da5b7cfd699
2001,1,1,1,1,1,1,1,1,1,c657ce31e99e0918e551af71c95c6da5b7cfd699
2002,12,12,12,12,12,12,12,12,12,c657ce31e99e0918e551af71c95c6da5b7cfd699
2003,26,26,26,26,26,26,26,26,26,c657ce31e99e0918e551af71c95c6da5b7cfd699
2004,1,1,1,1,1,1,1,1,1,c657ce31e99e0918e551af71c95c6da5b7cfd699
2005,24,24,24,24,24,24,24,24,24,c657ce31e99e0918e551af71c95c6da5b7cfd699
2006,83,83,83,83,83,83,83,83,83,c657ce31e99e0918e551af71c95c6da5b7cfd699
2007,20,20,20,20,20,20,20,20,20,c657ce31e99e0918e551af71c95c6da5b7cfd699
2008,213,213,213,213,213,213,213,213,213,c657ce31e99e0918e551af71c95c6da5b7cfd699
2009,325,325,325,325,325,325,325,325,325,c657ce31e99e0918e551af71c95c6da5b7cfd699
2010,1415,1415,1415,1415,1415,1474,1835,3172,5243,c657ce31e99e0918e551af71c95c6da5b7cfd699
2011,1711,1705,1705,1705,1705,1986,2395,3198,9501,c657ce31e99e0918e551af71c95c6da5b7cfd699
2012,875.5,736,736,736,769.3,1083,1319,2291,6260,c657ce31e99e0918e551af71c95c6da5b7cfd699
2013,1452,1362,1362,1362,1369,1647,2154,4559,10120,c657ce31e99e0918e551af71c95c6da5b7cfd699
2014,1640,1640,1640,1640,1640,1640,1640,1640,1640,c657ce31e99e0918e551af71c95c6da5b7cfd699
2015,4156,4156,4156,4156,4156,4156,4156,4156,4156,c657ce31e99e0918e551af71c95c6da5b7cfd699
2016,3768,3768,3768,3768,3768,3768,3768,3768,3768,c657ce31e99e0918e551af71c95c6da5b7cfd699
2017,2942,2942,2942,2942,2942,2942,2942,2942,2942,c657ce31e99e0918e551af71c95c6da5b7cfd699
2018,3810,3810,3810,3810,3810,3810,3810,3810,3810,c657ce31e99e0918e551af71c95c6da5b7cfd699
2019,5971,5971,5971,5971,5971,5971,5971,5971,5971,c657ce31e99e0918e551af71c95c6da5b7cfd699
2020,6211,6211,6211,6211,6211,6211,6211,6211,6211,c657ce31e99e0918e551af71c95c6da5b7cfd699
2021,4208,4208,4208,4208,4208,4208,4208,4208,4208,c657ce31e99e0918e551af71c95c6da5b7cfd699
2022,5945,5945,5945,5945,5945,5945,5945,5945,5945,c657ce31e99e0918e551af71c95c6da5b7cfd699
2023,5560,5560,5560,5560,5560,5560,5560,5560,5560,c657ce31e99e0918e551af71c95c6da5b7cfd699
2024,6313,6313,6313,6313,6313,6313,6313,6313,6313,c657ce31e99e0918e551af71c95c6da5b7cfd699
