analysis,centre_start,centre_end,duration,estimate,se,lcl,ucl
3be3fff62e88e291929a18c121f916f9cbd54b8b,2005,2006,1,0.003964,0.09737,-0.1869,0.1948
3be3fff62e88e291929a18c121f916f9cbd54b8b,2005,2007,1,-0.01868,0.1238,-0.2613,0.2239
3be3fff62e88e291929a18c121f916f9cbd54b8b,2005,2008,1,-0.01939,0.1371,-0.2881,0.2493
3be3fff62e88e291929a18c121f916f9cbd54b8b,2005,2009,1,-0.03689,0.1458,-0.3226,0.2488
3be3fff62e88e291929a18c121f916f9cbd54b8b,2005,2010,1,-0.09546,0.1592,-0.4075,0.2166
3be3fff62e88e291929a18c121f916f9cbd54b8b,2005,2011,1,-0.1196,0.1645,-0.4419,0.2028
3be3fff62e88e291929a18c121f916f9cbd54b8b,2005,2012,1,-0.1543,0.1743,-0.4959,0.1873
3be3fff62e88e291929a18c121f916f9cbd54b8b,2005,2013,1,-0.2112,0.1982,-0.5998,0.1773
3be3fff62e88e291929a18c121f916f9cbd54b8b,2005,2014,1,-0.2745,0.2446,-0.7539,0.205
3be3fff62e88e291929a18c121f916f9cbd54b8b,2005,2015,1,-0.2313,0.2265,-0.6754,0.2127
3be3fff62e88e291929a18c121f916f9cbd54b8b,2005,2016,1,-0.1645,0.2054,-0.5671,0.238
3be3fff62e88e291929a18c121f916f9cbd54b8b,2005,2017,1,-0.1479,0.2029,-0.5455,0.2498
3be3fff62e88e291929a18c121f916f9cbd54b8b,2005,2018,1,-0.1779,0.1905,-0.5513,0.1955
3be3fff62e88e291929a18c121f916f9cbd54b8b,2005,2019,1,-0.1531,0.1786,-0.5032,0.1969
3be3fff62e88e291929a18c121f916f9cbd54b8b,2005,2020,1,-0.1174,0.1751,-0.4606,0.2258
3be3fff62e88e291929a18c121f916f9cbd54b8b,2005,2021,1,-0.1677,0.1841,-0.5285,0.1932
3be3fff62e88e291929a18c121f916f9cbd54b8b,2005,2022,1,-0.17,0.1887,-0.5398,0.1998
3be3fff62e88e291929a18c121f916f9cbd54b8b,2005,2023,1,-0.1479,0.186,-0.5125,0.2167
3be3fff62e88e291929a18c121f916f9cbd54b8b,2005,2024,1,-0.1568,0.1956,-0.5402,0.2265
3be3fff62e88e291929a18c121f916f9cbd54b8b,2006,2007,1,-0.02223,0.09513,-0.2087,0.1642
