winter,month,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2005,January,1,1,1,1,1,1,1,1,1,1312b04aba5540f559907ebe1bea020a2b3958bb
2005,November,1,1,1,1,1,1,1,1,1,1312b04aba5540f559907ebe1bea020a2b3958bb
2005,December,1,1,1,1,1,1,1,1,1,1312b04aba5540f559907ebe1bea020a2b3958bb
2005,NA,35,35,35,35,35,35,35,35,35,1312b04aba5540f559907ebe1bea020a2b3958bb
2006,January,32,32,32,32,32,32,32,32,32,1312b04aba5540f559907ebe1bea020a2b3958bb
2006,November,15,15,15,15,15,15,15,15,15,1312b04aba5540f559907ebe1bea020a2b3958bb
2006,December,14,14,14,14,14,14,14,14,14,1312b04aba5540f559907ebe1bea020a2b3958bb
2006,NA,39,39,39,39,39,39,39,39,39,1312b04aba5540f559907ebe1bea020a2b3958bb
2007,January,13,13,13,13,13,13,13,13,13,1312b04aba5540f559907ebe1bea020a2b3958bb
2007,November,32,32,32,32,32,32,32,32,32,1312b04aba5540f559907ebe1bea020a2b3958bb
2007,December,32,32,32,32,32,32,32,32,32,1312b04aba5540f559907ebe1bea020a2b3958bb
2007,NA,24,24,24,24,24,24,24,24,24,1312b04aba5540f559907ebe1bea020a2b3958bb
2008,January,21,21,21,21,21,21,21,21,21,1312b04aba5540f559907ebe1bea020a2b3958bb
2008,November,27,27,27,27,27,27,27,27,27,1312b04aba5540f559907ebe1bea020a2b3958bb
2008,December,20,20,20,20,20,20,20,20,20,1312b04aba5540f559907ebe1bea020a2b3958bb
2008,NA,37,37,37,37,37,37,37,37,37,1312b04aba5540f559907ebe1bea020a2b3958bb
2009,January,22,22,22,22,22,22,22,22,22,1312b04aba5540f559907ebe1bea020a2b3958bb
2009,November,39,39,39,39,39,39,39,39,39,1312b04aba5540f559907ebe1bea020a2b3958bb
2009,December,21,21,21,21,21,21,21,21,21,1312b04aba5540f559907ebe1bea020a2b3958bb
2009,NA,28,28,28,28,28,28,28,28,28,1312b04aba5540f559907ebe1bea020a2b3958bb
2010,January,13,13,13,13,13,13,13,13,13,1312b04aba5540f559907ebe1bea020a2b3958bb
2010,November,16,16,16,16,16,16,16,16,16,1312b04aba5540f559907ebe1bea020a2b3958bb
2010,December,26,26,26,26,26,26,26,26,26,1312b04aba5540f559907ebe1bea020a2b3958bb
2010,NA,15,15,15,15,15,15,15,15,15,1312b04aba5540f559907ebe1bea020a2b3958bb
2011,January,9,9,9,9,9,9,9,9,9,1312b04aba5540f559907ebe1bea020a2b3958bb
2011,November,15,15,15,15,15,15,15,15,15,1312b04aba5540f559907ebe1bea020a2b3958bb
2011,December,24,24,24,24,24,24,24,24,24,1312b04aba5540f559907ebe1bea020a2b3958bb
2011,NA,31,31,31,31,31,31,31,31,31,1312b04aba5540f559907ebe1bea020a2b3958bb
2012,January,31,31,31,31,31,31,31,31,31,1312b04aba5540f559907ebe1bea020a2b3958bb
2012,November,26,26,26,26,26,26,26,26,26,1312b04aba5540f559907ebe1bea020a2b3958bb
2012,December,20,20,20,20,20,20,20,20,20,1312b04aba5540f559907ebe1bea020a2b3958bb
2012,NA,25,25,25,25,25,25,25,25,25,1312b04aba5540f559907ebe1bea020a2b3958bb
2013,January,20,20,20,20,20,20,20,20,20,1312b04aba5540f559907ebe1bea020a2b3958bb
2013,November,17,17,17,17,17,17,17,17,17,1312b04aba5540f559907ebe1bea020a2b3958bb
2013,December,26,26,26,26,26,26,26,26,26,1312b04aba5540f559907ebe1bea020a2b3958bb
2013,NA,16,16,16,16,16,16,16,16,16,1312b04aba5540f559907ebe1bea020a2b3958bb
2014,January,11,11,11,11,11,11,11,11,11,1312b04aba5540f559907ebe1bea020a2b3958bb
2014,December,1,1,1,1,1,1,1,1,1,1312b04aba5540f559907ebe1bea020a2b3958bb
2014,NA,4,4,4,4,4,4,4,4,4,1312b04aba5540f559907ebe1bea020a2b3958bb
2015,January,2,2,2,2,2,2,2,2,2,1312b04aba5540f559907ebe1bea020a2b3958bb
2015,November,13,13,13,13,13,13,13,13,13,1312b04aba5540f559907ebe1bea020a2b3958bb
2015,December,7,7,7,7,7,7,7,7,7,1312b04aba5540f559907ebe1bea020a2b3958bb
2015,NA,16,16,16,16,16,16,16,16,16,1312b04aba5540f559907ebe1bea020a2b3958bb
