winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2000,26,25,25,25,25,27,30,39,45,495c8765f4291b5f2a12270c54a0aed076198942
2001,44,44,44,44,44,46,47.2,51,56,495c8765f4291b5f2a12270c54a0aed076198942
2002,68,68,68,68,68,68,68,68,68,495c8765f4291b5f2a12270c54a0aed076198942
2003,45,44,44,44,45,47,47,50,51,495c8765f4291b5f2a12270c54a0aed076198942
2004,28,28,28,28,28,28,28,28.05,33,495c8765f4291b5f2a12270c54a0aed076198942
2005,43,43,43,43,43,43,43,43,47,495c8765f4291b5f2a12270c54a0aed076198942
2006,31,30,30,30,30,32,34,38,42,495c8765f4291b5f2a12270c54a0aed076198942
2007,44,44,44,44,44,44,44,44,44,495c8765f4291b5f2a12270c54a0aed076198942
2008,39,39,39,39,39,39,41,47.15,68,495c8765f4291b5f2a12270c54a0aed076198942
2009,40.5,34,34,35.8,38,42,46,55.1,65,495c8765f4291b5f2a12270c54a0aed076198942
2010,17,17,17,17,17,17,17,17,17,495c8765f4291b5f2a12270c54a0aed076198942
2011,16,16,16,16,16,16,16,16,19,495c8765f4291b5f2a12270c54a0aed076198942
2012,21,21,21,21,21,21,21,22,27,495c8765f4291b5f2a12270c54a0aed076198942
2013,11,10,10,10,11,12,12,15,18,495c8765f4291b5f2a12270c54a0aed076198942
2014,15.5,10,11.95,13,14,17,18,22,27,495c8765f4291b5f2a12270c54a0aed076198942
2015,20,19,19,19,19.65,21,22,25.1,32,495c8765f4291b5f2a12270c54a0aed076198942
2016,25.5,17,19,21,23,28,30.2,38.1,51,495c8765f4291b5f2a12270c54a0aed076198942
2017,21.5,11,15,18,20,24,27,35,54,495c8765f4291b5f2a12270c54a0aed076198942
2018,11,11,11,11,11,11,11,13.05,15,495c8765f4291b5f2a12270c54a0aed076198942
2019,17,14,15,16,17,19,20,22.05,34,495c8765f4291b5f2a12270c54a0aed076198942
2020,13,13,13,13,13,13,14,16,20,495c8765f4291b5f2a12270c54a0aed076198942
2021,13,12,12,12,13,13,14,15.05,18,495c8765f4291b5f2a12270c54a0aed076198942
2022,25,23,23,24,25,26.35,28,30.05,32,495c8765f4291b5f2a12270c54a0aed076198942
2023,20,14,16,18,19,22,26.2,33,41,495c8765f4291b5f2a12270c54a0aed076198942
2024,31,31,31,31,31,31,31,31,34,495c8765f4291b5f2a12270c54a0aed076198942
