winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,111,35,51.7,78.6,98.65,130.4,167,253,352,008608ec62425c665da0a54e19088e519da978b9
1993,94.5,34,40,62,78.65,114,140.2,259.2,356,008608ec62425c665da0a54e19088e519da978b9
1994,114.5,61,68.95,84.8,101.6,143,162.4,246.2,488,008608ec62425c665da0a54e19088e519da978b9
1995,106,106,106,106,106,106,106,106,109,008608ec62425c665da0a54e19088e519da978b9
1996,220,167,170,187.8,200,237.7,267.2,319.3,461,008608ec62425c665da0a54e19088e519da978b9
1997,317,317,317,317,317,317,317,317,317,008608ec62425c665da0a54e19088e519da978b9
1998,352,352,352,352,352,352,352,352,352,008608ec62425c665da0a54e19088e519da978b9
1999,353,246,246,281.8,307.6,390.4,447.4,587.1,713,008608ec62425c665da0a54e19088e519da978b9
2000,656.5,584,584,594.6,625,704.1,772.4,900.4,997,008608ec62425c665da0a54e19088e519da978b9
2001,832,717,722.7,748,781.3,884.4,931.6,1068,1284,008608ec62425c665da0a54e19088e519da978b9
2002,899.5,785,785,790,843,986.4,1031,1186,1444,008608ec62425c665da0a54e19088e519da978b9
2003,966,773,808.4,860.4,921,1024,1161,1342,1603,008608ec62425c665da0a54e19088e519da978b9
2004,902.5,786,789.8,833.6,863.6,970,1013,1213,1556,008608ec62425c665da0a54e19088e519da978b9
2005,1054,928,937,982.6,1009,1095,1189,1441,1630,008608ec62425c665da0a54e19088e519da978b9
2006,1226,1141,1150,1170,1208,1264,1312,1416,1586,008608ec62425c665da0a54e19088e519da978b9
2007,872.5,748,769.9,795.8,841.9,912.4,963.8,1048,1255,008608ec62425c665da0a54e19088e519da978b9
2008,1017,1008,1008,1011,1014,1021,1030,1046,1081,008608ec62425c665da0a54e19088e519da978b9
2009,681,666,666,671.8,678,689.4,700,730.2,760,008608ec62425c665da0a54e19088e519da978b9
2010,1342,1266,1268,1280,1306,1371,1487,1721,2069,008608ec62425c665da0a54e19088e519da978b9
2011,1108,994,1004,1029,1064,1156,1198,1391,1627,008608ec62425c665da0a54e19088e519da978b9
2012,570,570,570,570,570,570,570,570,570,008608ec62425c665da0a54e19088e519da978b9
2013,804,804,804,804,804,804,804,804,804,008608ec62425c665da0a54e19088e519da978b9
2014,581,581,581,581,581,581,581,581.6,887,008608ec62425c665da0a54e19088e519da978b9
2015,614,614,614,614,614,614,614,614,614,008608ec62425c665da0a54e19088e519da978b9
2016,575,575,575,575,575,575,575,575,917,008608ec62425c665da0a54e19088e519da978b9
2017,757,716,716,716,728,777,826.6,927.4,1253,008608ec62425c665da0a54e19088e519da978b9
2018,810,752,756.9,770.8,790.6,855.4,907.8,1106,1227,008608ec62425c665da0a54e19088e519da978b9
2019,486,478,478,478,481.6,494,501.2,529.3,644,008608ec62425c665da0a54e19088e519da978b9
2020,345,263,264,274,293.6,387.1,484.8,664,1268,008608ec62425c665da0a54e19088e519da978b9
2021,1114,963,988.9,1027,1073,1166,1283,1519,1887,008608ec62425c665da0a54e19088e519da978b9
2022,608,571,575,583,596.3,634.3,652.2,742.2,785,008608ec62425c665da0a54e19088e519da978b9
2023,849,590,596,675,755.7,955.4,1113,1647,2652,008608ec62425c665da0a54e19088e519da978b9
2024,1018,938,941,962.4,981.6,1103,1181,1409,1756,008608ec62425c665da0a54e19088e519da978b9
