winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2000,0,0,0,0,0,0,0,0,0,2fd03f91041725c6907254a5f9eea48ba869c6af
2001,0,0,0,0,0,0,0,0,0,2fd03f91041725c6907254a5f9eea48ba869c6af
2002,0,0,0,0,0,0,0,0,0,2fd03f91041725c6907254a5f9eea48ba869c6af
2003,3,3,3,3,3,3,3,3,3,2fd03f91041725c6907254a5f9eea48ba869c6af
2004,1,1,1,1,1,1,1,1,1,2fd03f91041725c6907254a5f9eea48ba869c6af
2005,21,21,21,21,21,21,21,21,21,2fd03f91041725c6907254a5f9eea48ba869c6af
2006,0,0,0,0,0,0,0,0,0,2fd03f91041725c6907254a5f9eea48ba869c6af
2007,0,0,0,0,0,0,0,0,0,2fd03f91041725c6907254a5f9eea48ba869c6af
2008,0,0,0,0,0,0,0,0,0,2fd03f91041725c6907254a5f9eea48ba869c6af
2009,2,2,2,2,2,2,2,2,2,2fd03f91041725c6907254a5f9eea48ba869c6af
2010,7,7,7,7,7,7,7,7,7,2fd03f91041725c6907254a5f9eea48ba869c6af
2011,4,4,4,4,4,4,4,4,4,2fd03f91041725c6907254a5f9eea48ba869c6af
2012,4,4,4,4,4,4,4,4,4,2fd03f91041725c6907254a5f9eea48ba869c6af
2013,4,4,4,4,4,4,4,4,4,2fd03f91041725c6907254a5f9eea48ba869c6af
2014,2,2,2,2,2,2,2,2,2,2fd03f91041725c6907254a5f9eea48ba869c6af
2015,0,0,0,0,0,0,0,0,0,2fd03f91041725c6907254a5f9eea48ba869c6af
2016,1,1,1,1,1,1,1,1,1,2fd03f91041725c6907254a5f9eea48ba869c6af
2017,0,0,0,0,0,0,0,0,0,2fd03f91041725c6907254a5f9eea48ba869c6af
2018,1,1,1,1,1,1,1,1,1,2fd03f91041725c6907254a5f9eea48ba869c6af
2019,1,1,1,1,1,1,1,1,1,2fd03f91041725c6907254a5f9eea48ba869c6af
2020,1,1,1,1,1,1,1,1,1,2fd03f91041725c6907254a5f9eea48ba869c6af
2021,0,0,0,0,0,0,0,0,0,2fd03f91041725c6907254a5f9eea48ba869c6af
2022,0,0,0,0,0,0,0,0,0,2fd03f91041725c6907254a5f9eea48ba869c6af
2023,0,0,0,0,0,0,0,0,0,2fd03f91041725c6907254a5f9eea48ba869c6af
2024,0,0,0,0,0,0,0,0,0,2fd03f91041725c6907254a5f9eea48ba869c6af
