winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2000,29,29,29,29,29,29,29,29,29,21511dac159f3c9d9c5ac0ab7d598d53ea943ce6
2001,31,31,31,31,31,31,31,31,31,21511dac159f3c9d9c5ac0ab7d598d53ea943ce6
2002,53,53,53,53,53,53,53,53,53,21511dac159f3c9d9c5ac0ab7d598d53ea943ce6
2003,46,46,46,46,46,46,46,46,46,21511dac159f3c9d9c5ac0ab7d598d53ea943ce6
2004,229.5,30,66.95,124.8,172,278.7,364.4,654.6,1814,21511dac159f3c9d9c5ac0ab7d598d53ea943ce6
2005,195,52,69.9,117.6,145.6,243.8,297.8,628,794,21511dac159f3c9d9c5ac0ab7d598d53ea943ce6
2006,219,104,107.8,139.4,181.6,277,362.8,507.6,765,21511dac159f3c9d9c5ac0ab7d598d53ea943ce6
2007,156.5,47,69.3,102.8,132.9,207,292.6,446.1,560,21511dac159f3c9d9c5ac0ab7d598d53ea943ce6
2008,152,41,71.8,99.6,132.6,186.7,229.6,397,478,21511dac159f3c9d9c5ac0ab7d598d53ea943ce6
2009,273,262,262,263,266,284.4,294.6,329,344,21511dac159f3c9d9c5ac0ab7d598d53ea943ce6
2010,187,177,177,178,182,193,208,231.4,348,21511dac159f3c9d9c5ac0ab7d598d53ea943ce6
2011,133,67,69,89,104,187.4,258.6,543.4,1069,21511dac159f3c9d9c5ac0ab7d598d53ea943ce6
2012,132.5,124,124,126,128,137.4,147,173.6,204,21511dac159f3c9d9c5ac0ab7d598d53ea943ce6
2013,69.5,44,47,57,61.65,80,96.2,124.5,212,21511dac159f3c9d9c5ac0ab7d598d53ea943ce6
2014,95,95,95,95,95,95,95,95,95,21511dac159f3c9d9c5ac0ab7d598d53ea943ce6
2015,131,131,131,131,131,131,131,131,131,21511dac159f3c9d9c5ac0ab7d598d53ea943ce6
2016,60,5,12.8,29.8,45.65,81.35,125.2,230.5,348,21511dac159f3c9d9c5ac0ab7d598d53ea943ce6
2017,46.5,7,7,13,25.3,67,98.6,365.8,824,21511dac159f3c9d9c5ac0ab7d598d53ea943ce6
2018,163,163,163,163,163,163,163,166.1,249,21511dac159f3c9d9c5ac0ab7d598d53ea943ce6
2019,658,658,658,658,658,658,658,658,658,21511dac159f3c9d9c5ac0ab7d598d53ea943ce6
2020,150,147,147,147,147,157,163.2,207.2,322,21511dac159f3c9d9c5ac0ab7d598d53ea943ce6
2021,567,567,567,567,567,567,567,567,567,21511dac159f3c9d9c5ac0ab7d598d53ea943ce6
2022,184,184,184,184,184,184,184,184,184,21511dac159f3c9d9c5ac0ab7d598d53ea943ce6
2023,174,174,174,174,174,174,174,174,174,21511dac159f3c9d9c5ac0ab7d598d53ea943ce6
2024,189,189,189,189,189,189,189,189,189,21511dac159f3c9d9c5ac0ab7d598d53ea943ce6
