winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,0,0,0,0,0,0,0,0.05,2,5a0a4c83e67ba94c096bfc8f4cb202ad375e34db
1993,0,0,0,0,0,0,0,0,0,5a0a4c83e67ba94c096bfc8f4cb202ad375e34db
1994,0,0,0,0,0,0,0,0,0,5a0a4c83e67ba94c096bfc8f4cb202ad375e34db
1995,0,0,0,0,0,0,0,0,0,5a0a4c83e67ba94c096bfc8f4cb202ad375e34db
1996,0,0,0,0,0,0,0,0,0,5a0a4c83e67ba94c096bfc8f4cb202ad375e34db
1997,1,1,1,1,1,1,1,1,1,5a0a4c83e67ba94c096bfc8f4cb202ad375e34db
1998,0,0,0,0,0,0,0,0,0,5a0a4c83e67ba94c096bfc8f4cb202ad375e34db
1999,0,0,0,0,0,0,0,0,0,5a0a4c83e67ba94c096bfc8f4cb202ad375e34db
2000,2,2,2,2,2,2,2,2,2,5a0a4c83e67ba94c096bfc8f4cb202ad375e34db
2001,0,0,0,0,0,0,0,0,0,5a0a4c83e67ba94c096bfc8f4cb202ad375e34db
2002,12,12,12,12,12,12,12,12,12,5a0a4c83e67ba94c096bfc8f4cb202ad375e34db
2003,6,6,6,6,6,6,6,6,6,5a0a4c83e67ba94c096bfc8f4cb202ad375e34db
2004,1,1,1,1,1,1,1,1,1,5a0a4c83e67ba94c096bfc8f4cb202ad375e34db
2005,21,21,21,21,21,21,21,21,21,5a0a4c83e67ba94c096bfc8f4cb202ad375e34db
2006,2,2,2,2,2,2,2,2,2,5a0a4c83e67ba94c096bfc8f4cb202ad375e34db
2007,21,21,21,21,21,21,21,21,21,5a0a4c83e67ba94c096bfc8f4cb202ad375e34db
2008,213,213,213,213,213,213,213,213,213,5a0a4c83e67ba94c096bfc8f4cb202ad375e34db
2009,22,22,22,22,22,22,22,22,22,5a0a4c83e67ba94c096bfc8f4cb202ad375e34db
2010,285,285,285,285,285,285,285,285,285,5a0a4c83e67ba94c096bfc8f4cb202ad375e34db
2011,1491,1491,1491,1491,1491,1491,1491,1491,1491,5a0a4c83e67ba94c096bfc8f4cb202ad375e34db
2012,638,638,638,638,638,638,638,638,638,5a0a4c83e67ba94c096bfc8f4cb202ad375e34db
2013,967.5,963,963,963,963,977.4,1052,1291,1667,5a0a4c83e67ba94c096bfc8f4cb202ad375e34db
2014,1128,1128,1128,1128,1128,1128,1128,1128,1128,5a0a4c83e67ba94c096bfc8f4cb202ad375e34db
2015,2495,2495,2495,2495,2495,2495,2495,2495,2495,5a0a4c83e67ba94c096bfc8f4cb202ad375e34db
2016,2167,2167,2167,2167,2167,2167,2167,2167,2167,5a0a4c83e67ba94c096bfc8f4cb202ad375e34db
2017,1008,1008,1008,1008,1008,1008,1008,1008,1008,5a0a4c83e67ba94c096bfc8f4cb202ad375e34db
2018,3580,3580,3580,3580,3580,3580,3580,3580,3580,5a0a4c83e67ba94c096bfc8f4cb202ad375e34db
2019,1871,1871,1871,1871,1871,1871,1871,1871,1871,5a0a4c83e67ba94c096bfc8f4cb202ad375e34db
2020,1696,1696,1696,1696,1696,1696,1696,1696,1696,5a0a4c83e67ba94c096bfc8f4cb202ad375e34db
2021,1883,1883,1883,1883,1883,1883,1883,1883,1883,5a0a4c83e67ba94c096bfc8f4cb202ad375e34db
2022,2375,2375,2375,2375,2375,2375,2375,2375,2375,5a0a4c83e67ba94c096bfc8f4cb202ad375e34db
2023,1878,1878,1878,1878,1878,1878,1878,1878,1878,5a0a4c83e67ba94c096bfc8f4cb202ad375e34db
2024,4252,4252,4252,4252,4252,4252,4252,4252,4252,5a0a4c83e67ba94c096bfc8f4cb202ad375e34db
