winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,152,152,152,152,152,152,152,152,152,49a4512accbab358b6d97d5806b6f94f9bd017cb
1993,159,159,159,159,159,159,159,159,159,49a4512accbab358b6d97d5806b6f94f9bd017cb
1994,60,60,60,60,60,60,60,60,60,49a4512accbab358b6d97d5806b6f94f9bd017cb
1995,127,127,127,127,127,127,127,127,127,49a4512accbab358b6d97d5806b6f94f9bd017cb
1996,124,124,124,124,124,124,124,124,124,49a4512accbab358b6d97d5806b6f94f9bd017cb
1997,159,159,159,159,159,159,159,159,159,49a4512accbab358b6d97d5806b6f94f9bd017cb
1998,226,226,226,226,226,228.7,237.4,276.2,307,49a4512accbab358b6d97d5806b6f94f9bd017cb
1999,458,458,458,458,458,460,466,481.1,501,49a4512accbab358b6d97d5806b6f94f9bd017cb
2000,573,573,573,573,573,574,578,588,628,49a4512accbab358b6d97d5806b6f94f9bd017cb
2001,366,366,366,366,366,368.4,374,395,438,49a4512accbab358b6d97d5806b6f94f9bd017cb
2002,263,262,262,262,262,267.4,274.2,317.4,353,49a4512accbab358b6d97d5806b6f94f9bd017cb
2003,847,845,845,845,845,849,857.2,874.2,992,49a4512accbab358b6d97d5806b6f94f9bd017cb
2004,884,884,884,884,884,884,884,919.7,1499,49a4512accbab358b6d97d5806b6f94f9bd017cb
2005,494,494,494,494,494,494,494,585.1,1081,49a4512accbab358b6d97d5806b6f94f9bd017cb
2006,802.5,800,800,800,800,809.4,821.4,888.2,978,49a4512accbab358b6d97d5806b6f94f9bd017cb
2007,811,811,811,811,811,811,811,811,811,49a4512accbab358b6d97d5806b6f94f9bd017cb
2008,1019,1019,1019,1019,1019,1019,1019,1019,1019,49a4512accbab358b6d97d5806b6f94f9bd017cb
2009,721,700,700,703.8,713,731.4,753.4,802,985,49a4512accbab358b6d97d5806b6f94f9bd017cb
2010,532,532,532,532,532,532,532,532,532,49a4512accbab358b6d97d5806b6f94f9bd017cb
2011,675.5,673,673,673,673,679,688,715.6,737,49a4512accbab358b6d97d5806b6f94f9bd017cb
2012,609,609,609,609,609,609,609,609,609,49a4512accbab358b6d97d5806b6f94f9bd017cb
2013,833,833,833,833,833,833,833,833,833,49a4512accbab358b6d97d5806b6f94f9bd017cb
2014,567,562,562,563,565,571.4,577,585.1,621,49a4512accbab358b6d97d5806b6f94f9bd017cb
2015,513,513,513,513,513,513,513,631,702,49a4512accbab358b6d97d5806b6f94f9bd017cb
2016,568,567,567,567,567,570,571.4,583,594,49a4512accbab358b6d97d5806b6f94f9bd017cb
2017,350,349,349,349,349,352,354.2,359.1,375,49a4512accbab358b6d97d5806b6f94f9bd017cb
2018,382,381,381,381,381,384,387,396,443,49a4512accbab358b6d97d5806b6f94f9bd017cb
2019,261,261,261,261,261,261,261,267.2,278,49a4512accbab358b6d97d5806b6f94f9bd017cb
2020,472,472,472,472,472,472,472,472,472,49a4512accbab358b6d97d5806b6f94f9bd017cb
2021,242,242,242,242,242,242,242,248,282,49a4512accbab358b6d97d5806b6f94f9bd017cb
2022,509,509,509,509,509,509,509,509,509,49a4512accbab358b6d97d5806b6f94f9bd017cb
2023,727,727,727,727,727,727,729,742.1,763,49a4512accbab358b6d97d5806b6f94f9bd017cb
2024,417,417,417,417,417,417,417,417,417,49a4512accbab358b6d97d5806b6f94f9bd017cb
