winter,month,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1999,January,3,3,3,3,3,3,4,5.05,7,6cc0e79ed5c446cc3fe8f2e768af0d7521efe3a5
1999,March,0,0,0,0,0,0,1,2.05,5,6cc0e79ed5c446cc3fe8f2e768af0d7521efe3a5
1999,October,1,1,1,1,1,1,2,2,3,6cc0e79ed5c446cc3fe8f2e768af0d7521efe3a5
1999,November,2,2,2,2,2,2,3,3,5,6cc0e79ed5c446cc3fe8f2e768af0d7521efe3a5
1999,December,1,1,1,1,1,1,2,3,5,6cc0e79ed5c446cc3fe8f2e768af0d7521efe3a5
1999,NA,0,0,0,0,0,0,1,2,4,6cc0e79ed5c446cc3fe8f2e768af0d7521efe3a5
2000,January,3,3,3,3,3,3,4,5,7,6cc0e79ed5c446cc3fe8f2e768af0d7521efe3a5
2000,March,3,2,2,2,2,3.35,4,7,10,6cc0e79ed5c446cc3fe8f2e768af0d7521efe3a5
2000,October,4,4,4,4,4,4,5,6,6,6cc0e79ed5c446cc3fe8f2e768af0d7521efe3a5
2000,November,4,4,4,4,4,5,5,7.05,12,6cc0e79ed5c446cc3fe8f2e768af0d7521efe3a5
2000,December,4,4,4,4,4,5,5,8,10,6cc0e79ed5c446cc3fe8f2e768af0d7521efe3a5
2000,NA,0,0,0,0,0,0,0.2,2.05,5,6cc0e79ed5c446cc3fe8f2e768af0d7521efe3a5
2001,January,7,6,6,6,6,7,8,9.05,11,6cc0e79ed5c446cc3fe8f2e768af0d7521efe3a5
2001,March,3,2,2,2,2,4,5,7,8,6cc0e79ed5c446cc3fe8f2e768af0d7521efe3a5
2001,October,1,1,1,1,1,1,2,2,2,6cc0e79ed5c446cc3fe8f2e768af0d7521efe3a5
2001,November,2,2,2,2,2,2,3,4,5,6cc0e79ed5c446cc3fe8f2e768af0d7521efe3a5
2001,December,1,1,1,1,1,1,2,2.05,4,6cc0e79ed5c446cc3fe8f2e768af0d7521efe3a5
2001,NA,3,3,3,3,3,3,4,6,7,6cc0e79ed5c446cc3fe8f2e768af0d7521efe3a5
2002,January,17,15,15,16,16,18,19,21,24,6cc0e79ed5c446cc3fe8f2e768af0d7521efe3a5
2002,March,2,1,1,1,2,3,5,7.05,10,6cc0e79ed5c446cc3fe8f2e768af0d7521efe3a5
2002,October,2,1,1,1,1,2,2,3.05,5,6cc0e79ed5c446cc3fe8f2e768af0d7521efe3a5
2002,November,5,4,4,4,4,5,6,7,8,6cc0e79ed5c446cc3fe8f2e768af0d7521efe3a5
2002,December,14,13,13,13,14,15,16,18.05,21,6cc0e79ed5c446cc3fe8f2e768af0d7521efe3a5
2002,NA,12,11,11,11,12,13,14.2,16.05,20,6cc0e79ed5c446cc3fe8f2e768af0d7521efe3a5
2003,January,26,25,25,25,26,27,28,29,34,6cc0e79ed5c446cc3fe8f2e768af0d7521efe3a5
2003,March,3,2,2,2,2,4,5,8,16,6cc0e79ed5c446cc3fe8f2e768af0d7521efe3a5
2003,October,2,1,1,1,1,2,2,3,4,6cc0e79ed5c446cc3fe8f2e768af0d7521efe3a5
2003,November,7,6,6,6,6,7,8,10,11,6cc0e79ed5c446cc3fe8f2e768af0d7521efe3a5
2003,December,20,19,19,19,19,20,21,23,26,6cc0e79ed5c446cc3fe8f2e768af0d7521efe3a5
2003,NA,17,16,16,16,16,18,18,20.05,23,6cc0e79ed5c446cc3fe8f2e768af0d7521efe3a5
2004,January,9,9,9,9,9,9,9,9,9,6cc0e79ed5c446cc3fe8f2e768af0d7521efe3a5
2004,March,3,3,3,3,3,3,4,6,7,6cc0e79ed5c446cc3fe8f2e768af0d7521efe3a5
2004,October,4,4,4,4,4,4,4,4,4,6cc0e79ed5c446cc3fe8f2e768af0d7521efe3a5
2004,November,4,4,4,4,4,4,4,4,4,6cc0e79ed5c446cc3fe8f2e768af0d7521efe3a5
2004,December,2,2,2,2,2,2,2.2,3,4,6cc0e79ed5c446cc3fe8f2e768af0d7521efe3a5
2004,NA,6,6,6,6,6,6,6,6,6,6cc0e79ed5c446cc3fe8f2e768af0d7521efe3a5
2005,January,7.5,7,7,7,7,8,8,9,10,6cc0e79ed5c446cc3fe8f2e768af0d7521efe3a5
2005,March,5,5,5,5,5,5,6,6,7,6cc0e79ed5c446cc3fe8f2e768af0d7521efe3a5
2005,October,3,3,3,3,3,3,4,4,4,6cc0e79ed5c446cc3fe8f2e768af0d7521efe3a5
