winter,month,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1993,December,1,1,1,1,1,1,1,1,1,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
1995,October,32,32,32,32,32,32,32,32,32,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
1996,January,178,178,178,178,178,178,178,178,178,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
1996,March,177,177,177,177,177,177,177,177,177,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
1996,October,3,3,3,3,3,3,3,3,3,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
1996,November,5,5,5,5,5,5,5,5,5,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
1996,December,91,91,91,91,91,91,91,91,91,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
1996,NA,56,56,56,56,56,56,56,56,56,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
1997,January,17,17,17,17,17,17,17,17,17,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
1997,March,5,5,5,5,5,5,5,5,5,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
1997,NA,19,19,19,19,19,19,19,19,19,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
1998,March,7,7,7,7,7,7,7,7,7,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
1998,NA,5,5,5,5,5,5,5,5,5,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
1999,January,172,172,172,172,172,172,172,172,172,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
1999,November,20,20,20,20,20,20,20,20,20,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
1999,December,69,69,69,69,69,69,69,69,69,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
1999,NA,62,62,62,62,62,62,62,62,62,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2000,March,4,4,4,4,4,4,4,4,4,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2000,October,7,7,7,7,7,7,7,7,7,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2000,December,236,236,236,236,236,236,236,236,236,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2000,NA,5,5,5,5,5,5,5,5,5,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2001,January,95,95,95,95,95,95,95,95,95,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2001,March,8,8,8,8,8,8,8,8,8,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2001,December,70,70,70,70,70,70,70,70,70,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2001,NA,132,132,132,132,132,132,132,132,132,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2002,January,564,564,564,564,564,564,564,564,564,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2002,March,5,5,5,5,5,5,5,5,5,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2002,October,120,120,120,120,120,120,120,120,120,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2002,November,107,107,107,107,107,107,107,107,107,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2002,December,612,612,612,612,612,612,612,612,612,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2002,NA,20,20,20,20,20,20,20,20,20,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2003,January,72,72,72,72,72,72,72,72,72,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2003,March,1,1,1,1,1,1,1,1,1,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2003,October,6,6,6,6,6,6,6,6,6,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2003,November,356,356,356,356,356,356,356,356,356,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2003,December,735,735,735,735,735,735,735,735,735,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2003,NA,214,214,214,214,214,214,214,214,214,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2004,January,1819,1819,1819,1819,1819,1819,1819,1819,1819,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2004,March,35,35,35,35,35,35,35,35,35,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2004,October,6,6,6,6,6,6,6,6,6,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2004,November,210,210,210,210,210,210,210,210,210,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2004,December,409,409,409,409,409,409,409,409,409,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2004,NA,444,444,444,444,444,444,444,444,444,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2005,January,501,501,501,501,501,501,501,501,501,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2005,March,8,8,8,8,8,8,8,8,8,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2005,October,4,4,4,4,4,4,4,4,4,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2005,November,150,150,150,150,150,150,150,150,150,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2005,December,738,738,738,738,738,738,738,738,738,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2005,NA,1326,1326,1326,1326,1326,1326,1326,1326,1326,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2006,January,1172,1172,1172,1172,1172,1172,1172,1172,1172,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2006,March,355,355,355,355,355,355,355,355,355,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2006,October,27,27,27,27,27,27,27,27,27,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2006,November,29,29,29,29,29,29,29,29,29,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2006,December,1059,1059,1059,1059,1059,1059,1059,1059,1059,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2006,NA,932,932,932,932,932,932,932,932,932,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2007,January,991,991,991,991,991,991,991,991,991,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2007,March,1,1,1,1,1,1,1,1,1,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2007,October,18,18,18,18,18,18,18,18,18,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2007,November,768,768,768,768,768,768,768,768,768,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2007,December,1077,1077,1077,1077,1077,1077,1077,1077,1077,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2007,NA,710,710,710,710,710,710,710,710,710,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2008,January,411,411,411,411,411,411,411,411,411,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2008,March,18,18,18,18,18,18,18,18,18,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2008,November,44,44,44,44,44,44,44,44,44,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2008,December,326,326,326,326,326,326,326,326,326,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2008,NA,218,218,218,218,218,218,218,218,218,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2009,January,130,130,130,130,130,130,130,130,130,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2009,March,6,6,6,6,6,6,6,6,6,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2009,October,1,1,1,1,1,1,1,1,1,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2009,November,11,11,11,11,11,11,11,11,11,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2009,December,123,123,123,123,123,123,123,123,123,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2009,NA,72,72,72,72,72,72,72,72,72,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2010,January,208,208,208,208,208,208,208,208,208,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2010,March,4,4,4,4,4,4,4,4,4,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2010,November,5,5,5,5,5,5,5,5,5,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2010,December,32,32,32,32,32,32,32,32,32,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2010,NA,161,161,161,161,161,161,161,161,161,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2011,January,11,11,11,11,11,11,11,11,11,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2011,March,1,1,1,1,1,1,1,1,1,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2011,December,82,82,82,82,82,82,82,82,82,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2011,NA,8,8,8,8,8,8,8,8,8,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2012,November,1,1,1,1,1,1,1,1,1,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2012,NA,16,16,16,16,16,16,16,16,16,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2013,January,1,1,1,1,1,1,1,1,1,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2013,March,5,5,5,5,5,5,5,5,5,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2013,October,1,1,1,1,1,1,1,1,1,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2013,December,36,36,36,36,36,36,36,36,36,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2013,NA,40,40,40,40,40,40,40,40,40,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2014,NA,12,12,12,12,12,12,12,12,12,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2015,January,1,1,1,1,1,1,1,1,1,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2015,March,1,1,1,1,1,1,1,1,1,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2015,NA,3,3,3,3,3,3,3,3,3,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2016,March,1,1,1,1,1,1,1,1,1,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2016,December,2,2,2,2,2,2,2,2,2,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2016,NA,10,10,10,10,10,10,10,10,10,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2017,January,4,4,4,4,4,4,4,4,4,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2017,March,5,5,5,5,5,5,5,5,5,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2018,March,12,12,12,12,12,12,12,12,12,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2018,October,1,1,1,1,1,1,1,1,1,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2019,January,1,1,1,1,1,1,1,1,1,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2019,March,4,4,4,4,4,4,4,4,4,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2019,November,1,1,1,1,1,1,1,1,1,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2019,NA,42,42,42,42,42,42,42,42,42,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2020,November,6,6,6,6,6,6,6,6,6,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2020,NA,55,55,55,55,55,55,55,55,55,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2021,January,7,7,7,7,7,7,7,7,7,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2021,March,2,2,2,2,2,2,2,2,2,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2021,December,15,15,15,15,15,15,15,15,15,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2021,NA,57,57,57,57,57,57,57,57,57,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2022,January,45,45,45,45,45,45,45,45,45,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2022,December,32,32,32,32,32,32,32,32,32,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2023,January,26,26,26,26,26,26,26,26,26,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2023,November,3,3,3,3,3,3,3,3,3,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2023,December,9,9,9,9,9,9,9,9,9,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2023,NA,4,4,4,4,4,4,4,4,4,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2024,January,34,34,34,34,34,34,34,34,34,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2024,March,5,5,5,5,5,5,5,5,5,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2024,November,1,1,1,1,1,1,1,1,1,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2024,December,30,30,30,30,30,30,30,30,30,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
2024,NA,16,16,16,16,16,16,16,16,16,2cd679ba277f326c0b32f95c0cfadcfb9821bf89
1992,January,1,0,0,0,0,14.35,57.6,169.2,427,c7160074361915b4b8f1deed69a0d69cbc4e0711
1992,March,1,0,0,0,0,10.4,38.2,143,399,c7160074361915b4b8f1deed69a0d69cbc4e0711
1992,October,0,0,0,0,0,0,0,76.1,335,c7160074361915b4b8f1deed69a0d69cbc4e0711
