analysis,centre_start,centre_end,duration,estimate,se,lcl,ucl
5e289f5c030bc2ffbcc59e76f0ef204ea51c33bd,1992,1993,1,0.1251,0.8455,-1.532,1.782
5e289f5c030bc2ffbcc59e76f0ef204ea51c33bd,1992,1994,1,-0.3502,1.008,-2.327,1.626
5e289f5c030bc2ffbcc59e76f0ef204ea51c33bd,1992,1995,1,-0.4213,0.9751,-2.332,1.49
5e289f5c030bc2ffbcc59e76f0ef204ea51c33bd,1992,1996,1,0.2627,0.9524,-1.604,2.129
5e289f5c030bc2ffbcc59e76f0ef204ea51c33bd,1992,1997,1,-0.5172,1.146,-2.762,1.728
5e289f5c030bc2ffbcc59e76f0ef204ea51c33bd,1992,1998,1,-0.5018,1.27,-2.991,1.988
5e289f5c030bc2ffbcc59e76f0ef204ea51c33bd,1992,1999,1,0.8145,1.082,-1.307,2.936
5e289f5c030bc2ffbcc59e76f0ef204ea51c33bd,1992,2000,1,0.9162,1.004,-1.051,2.884
5e289f5c030bc2ffbcc59e76f0ef204ea51c33bd,1992,2001,1,0.9397,1.03,-1.079,2.958
5e289f5c030bc2ffbcc59e76f0ef204ea51c33bd,1992,2002,1,1.712,0.9904,-0.2289,3.653
5e289f5c030bc2ffbcc59e76f0ef204ea51c33bd,1992,2003,1,2.069,0.9981,0.1128,4.025
5e289f5c030bc2ffbcc59e76f0ef204ea51c33bd,1992,2004,1,2.591,1.013,0.6063,4.576
5e289f5c030bc2ffbcc59e76f0ef204ea51c33bd,1992,2005,1,2.52,1.007,0.5468,4.494
5e289f5c030bc2ffbcc59e76f0ef204ea51c33bd,1992,2006,1,2.388,1.008,0.4123,4.363
5e289f5c030bc2ffbcc59e76f0ef204ea51c33bd,1992,2007,1,2.15,1.012,0.1658,4.135
5e289f5c030bc2ffbcc59e76f0ef204ea51c33bd,1992,2008,1,1.492,1.012,-0.4922,3.477
5e289f5c030bc2ffbcc59e76f0ef204ea51c33bd,1992,2009,1,0.8257,1.027,-1.186,2.838
5e289f5c030bc2ffbcc59e76f0ef204ea51c33bd,1992,2010,1,0.606,1.013,-1.379,2.591
5e289f5c030bc2ffbcc59e76f0ef204ea51c33bd,1992,2011,1,-0.03436,1.005,-2.004,1.935
5e289f5c030bc2ffbcc59e76f0ef204ea51c33bd,1992,2012,1,-0.9436,1.068,-3.037,1.15
