winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,87.5,0,8.85,25.8,57,114.8,186.6,380,498,4f9a95b0971505b2ff60150d1603dcbe4579206f
1993,167,1,2.95,37,117.9,247.4,410.6,741,2017,4f9a95b0971505b2ff60150d1603dcbe4579206f
1994,46.5,0,0,13,29,70.05,103,250.2,451,4f9a95b0971505b2ff60150d1603dcbe4579206f
1995,32,32,32,32,32,32,32,32,32,4f9a95b0971505b2ff60150d1603dcbe4579206f
1996,185,178,178,178,178,214.4,274.4,454.7,722,4f9a95b0971505b2ff60150d1603dcbe4579206f
1997,19,19,19,19,19,19,19,153.2,425,4f9a95b0971505b2ff60150d1603dcbe4579206f
1998,7,7,7,7,7,7,7,74.2,270,4f9a95b0971505b2ff60150d1603dcbe4579206f
1999,318,172,172,172,212.3,452.4,802,1089,2616,4f9a95b0971505b2ff60150d1603dcbe4579206f
2000,236,236,236,236,236,236,236,236,236,4f9a95b0971505b2ff60150d1603dcbe4579206f
2001,132,132,132,132,132,132,133,203.2,234,4f9a95b0971505b2ff60150d1603dcbe4579206f
2002,612,612,612,612,612,612,612,1030,1421,4f9a95b0971505b2ff60150d1603dcbe4579206f
2003,735,735,735,735,735,735,735,735,899,4f9a95b0971505b2ff60150d1603dcbe4579206f
2004,1820,1819,1819,1819,1819,1824,1847,1926,1970,4f9a95b0971505b2ff60150d1603dcbe4579206f
2005,1330,1326,1326,1326,1326,1338,1354,1423,1860,4f9a95b0971505b2ff60150d1603dcbe4579206f
2006,1176,1172,1172,1172,1172,1189,1211,1314,1431,4f9a95b0971505b2ff60150d1603dcbe4579206f
2007,1077,1077,1077,1077,1077,1079,1086,1135,1191,4f9a95b0971505b2ff60150d1603dcbe4579206f
2008,411,411,411,411,411,411,443,615.2,1260,4f9a95b0971505b2ff60150d1603dcbe4579206f
2009,130,130,130,130,130,149.8,233.2,389.5,536,4f9a95b0971505b2ff60150d1603dcbe4579206f
2010,208,208,208,208,208,208,208,342.4,436,4f9a95b0971505b2ff60150d1603dcbe4579206f
2011,84,82,82,82,82,106,142.2,230.7,523,4f9a95b0971505b2ff60150d1603dcbe4579206f
2012,16,16,16,16,16,16,23,64.1,154,4f9a95b0971505b2ff60150d1603dcbe4579206f
2013,40,40,40,40,40,40,40,40,109,4f9a95b0971505b2ff60150d1603dcbe4579206f
2014,12,12,12,12,12,12,12,44.6,118,4f9a95b0971505b2ff60150d1603dcbe4579206f
2015,3,3,3,3,3,3,3,3,3,4f9a95b0971505b2ff60150d1603dcbe4579206f
2016,10,10,10,10,10,10,10,10,10,4f9a95b0971505b2ff60150d1603dcbe4579206f
2017,5,5,5,5,5,5,5,8.1,67,4f9a95b0971505b2ff60150d1603dcbe4579206f
2018,12,12,12,12,12,12,12,24.1,62,4f9a95b0971505b2ff60150d1603dcbe4579206f
2019,42,42,42,42,42,42,42,42,42,4f9a95b0971505b2ff60150d1603dcbe4579206f
2020,55,55,55,55,55,55,55,55,55,4f9a95b0971505b2ff60150d1603dcbe4579206f
2021,57,57,57,57,57,57,57,57,57,4f9a95b0971505b2ff60150d1603dcbe4579206f
2022,45,45,45,45,45,45,45,45,100,4f9a95b0971505b2ff60150d1603dcbe4579206f
2023,26,26,26,26,26,26,26,26,26,4f9a95b0971505b2ff60150d1603dcbe4579206f
2024,34,34,34,34,34,34,34,34,34,4f9a95b0971505b2ff60150d1603dcbe4579206f
