winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1998,11,11,11,11,11,11,11,12,14,4940e950e93ba2a2468454f305e61feed11caf04
1999,1,0,0,0,0,1,1,3.05,10,4940e950e93ba2a2468454f305e61feed11caf04
2000,12,12,12,12,12,12,13,15,22,4940e950e93ba2a2468454f305e61feed11caf04
2001,18,16,16,17,18,19,21,24,31,4940e950e93ba2a2468454f305e61feed11caf04
2002,41,38,38,39,40,42,45,51.05,61,4940e950e93ba2a2468454f305e61feed11caf04
2003,42,39,39,40,41,43,45.2,49.05,53,4940e950e93ba2a2468454f305e61feed11caf04
2004,33,30,30,31,31,34,36,40.05,45,4940e950e93ba2a2468454f305e61feed11caf04
2005,58,54,54,55,56,59,61,66,71,4940e950e93ba2a2468454f305e61feed11caf04
2006,43.5,43,43,43,43,44,45,47,49,4940e950e93ba2a2468454f305e61feed11caf04
2007,35,35,35,35,35,36,38,41,59,4940e950e93ba2a2468454f305e61feed11caf04
2008,57,57,57,57,57,57,58,60,63,4940e950e93ba2a2468454f305e61feed11caf04
2009,51,51,51,51,51,51,52,55.05,60,4940e950e93ba2a2468454f305e61feed11caf04
2010,36,36,36,36,36,36,36,36,36,4940e950e93ba2a2468454f305e61feed11caf04
2011,42,42,42,42,42,42,42.2,45.05,51,4940e950e93ba2a2468454f305e61feed11caf04
2012,35,35,35,35,35,35,37,38,45,4940e950e93ba2a2468454f305e61feed11caf04
2013,30,30,30,30,30,31,32,36,39,4940e950e93ba2a2468454f305e61feed11caf04
2014,37,31,32,33,35,38,40,44,51,4940e950e93ba2a2468454f305e61feed11caf04
2015,49,49,49,49,49,50,50,52.05,55,4940e950e93ba2a2468454f305e61feed11caf04
2016,58,58,58,58,58,58,58,58,58,4940e950e93ba2a2468454f305e61feed11caf04
2017,63,63,63,63,63,63,63,63,63,4940e950e93ba2a2468454f305e61feed11caf04
2018,72,72,72,72,72,73,73,74,77,4940e950e93ba2a2468454f305e61feed11caf04
2019,44,43,43,43,44,45,46,48,51,4940e950e93ba2a2468454f305e61feed11caf04
2020,68,68,68,68,68,68.35,69,72,77,4940e950e93ba2a2468454f305e61feed11caf04
2021,64,63,63,63,64,65,66,68.05,71,4940e950e93ba2a2468454f305e61feed11caf04
2022,91,90,90,90,91,92,93,95,97,4940e950e93ba2a2468454f305e61feed11caf04
2023,76,76,76,76,76,77,78,80.05,85,4940e950e93ba2a2468454f305e61feed11caf04
2024,121,120,120,120,121,123,125,131,141,4940e950e93ba2a2468454f305e61feed11caf04
