analysis,centre_start,centre_end,duration,estimate,se,lcl,ucl
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1992,1993,1,0.004195,0.2071,-0.4017,0.4101
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1992,1994,1,0.04137,0.2672,-0.4824,0.5651
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1992,1995,1,-0.03266,0.2863,-0.5938,0.5285
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1992,1996,1,0.2471,0.2977,-0.3364,0.8305
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1992,1997,1,0.09025,0.3107,-0.5188,0.6993
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1992,1998,1,0.1067,0.3183,-0.5171,0.7306
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1992,1999,1,0.5504,0.32,-0.0767,1.178
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1992,2000,1,0.8931,0.3071,0.2912,1.495
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1992,2001,1,1.184,0.3072,0.582,1.786
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1992,2002,1,1.559,0.3055,0.9601,2.158
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1992,2003,1,1.778,0.3101,1.17,2.385
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1992,2004,1,1.783,0.3106,1.174,2.392
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1992,2005,1,1.865,0.3124,1.253,2.477
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1992,2006,1,2.05,0.3151,1.432,2.667
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1992,2007,1,2.091,0.3181,1.467,2.714
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1992,2008,1,1.795,0.3157,1.177,2.414
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1992,2009,1,1.434,0.313,0.8205,2.047
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1992,2010,1,1.152,0.311,0.5422,1.761
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1992,2011,1,0.7259,0.3092,0.1199,1.332
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1992,2012,1,0.4453,0.3168,-0.1755,1.066
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1992,2013,1,0.4355,0.309,-0.1701,1.041
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1992,2014,1,0.2431,0.3216,-0.3872,0.8734
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1992,2015,1,0.2277,0.314,-0.3878,0.8431
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1992,2016,1,0.2299,0.3104,-0.3785,0.8383
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1992,2017,1,0.3106,0.3123,-0.3015,0.9227
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1992,2018,1,0.4028,0.3103,-0.2055,1.011
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1992,2019,1,0.4959,0.3105,-0.1127,1.105
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1992,2020,1,0.516,0.3136,-0.09855,1.131
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1992,2021,1,0.592,0.3129,-0.02128,1.205
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1992,2022,1,0.562,0.3145,-0.05441,1.178
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1992,2023,1,0.5395,0.3216,-0.09091,1.17
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1992,2024,1,0.6403,0.3326,-0.01165,1.292
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1993,1994,1,0.03716,0.1983,-0.3515,0.4258
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1993,1995,1,-0.03688,0.2401,-0.5075,0.4337
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1993,1996,1,0.2428,0.2723,-0.2909,0.7765
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1993,1997,1,0.08598,0.2809,-0.4645,0.6365
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1993,1998,1,0.1024,0.2932,-0.4722,0.677
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1993,1999,1,0.5462,0.2979,-0.03763,1.13
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1993,2000,1,0.8888,0.2849,0.3305,1.447
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1993,2001,1,1.18,0.2882,0.6151,1.745
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1993,2002,1,1.555,0.2854,0.9953,2.114
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1993,2003,1,1.773,0.2915,1.202,2.345
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1993,2004,1,1.779,0.2902,1.21,2.347
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1993,2005,1,1.861,0.2923,1.288,2.434
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1993,2006,1,2.046,0.296,1.466,2.626
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1993,2007,1,2.087,0.2988,1.501,2.672
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1993,2008,1,1.791,0.2962,1.211,2.372
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1993,2009,1,1.43,0.2939,0.8537,2.006
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1993,2010,1,1.147,0.2911,0.5769,1.718
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1993,2011,1,0.7217,0.287,0.1592,1.284
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1993,2012,1,0.4411,0.2953,-0.1377,1.02
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1993,2013,1,0.4313,0.2885,-0.1341,0.9966
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1993,2014,1,0.2388,0.2969,-0.343,0.8207
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1993,2015,1,0.2235,0.2913,-0.3476,0.7945
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1993,2016,1,0.2257,0.2883,-0.3395,0.7908
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1993,2017,1,0.3063,0.2922,-0.2663,0.879
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1993,2018,1,0.3985,0.29,-0.1699,0.967
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1993,2019,1,0.4917,0.2907,-0.07803,1.061
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1993,2020,1,0.5118,0.2928,-0.06216,1.086
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1993,2021,1,0.5877,0.2934,0.01267,1.163
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1993,2022,1,0.5578,0.2959,-0.02215,1.138
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1993,2023,1,0.5352,0.3051,-0.06268,1.133
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1993,2024,1,0.636,0.316,0.01661,1.255
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1994,1995,1,-0.07405,0.1841,-0.4349,0.2868
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1994,1996,1,0.2057,0.2242,-0.2338,0.6452
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1994,1997,1,0.04884,0.2422,-0.4259,0.5236
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1994,1998,1,0.06531,0.2556,-0.4356,0.5662
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1994,1999,1,0.509,0.2615,-0.003488,1.022
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1994,2000,1,0.8517,0.2478,0.366,1.337
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1994,2001,1,1.143,0.2524,0.6481,1.637
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1994,2002,1,1.518,0.2505,1.027,2.009
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1994,2003,1,1.736,0.2549,1.237,2.236
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1994,2004,1,1.742,0.2558,1.24,2.243
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1994,2005,1,1.824,0.2575,1.319,2.328
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1994,2006,1,2.008,0.2594,1.5,2.517
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1994,2007,1,2.049,0.2628,1.534,2.564
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1994,2008,1,1.754,0.2603,1.244,2.264
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1994,2009,1,1.393,0.2587,0.8856,1.9
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1994,2010,1,1.11,0.2577,0.6052,1.615
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1994,2011,1,0.6845,0.2531,0.1884,1.181
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1994,2012,1,0.4039,0.261,-0.1075,0.9154
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1994,2013,1,0.3941,0.2537,-0.1031,0.8913
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1994,2014,1,0.2017,0.2618,-0.3115,0.7148
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1994,2015,1,0.1863,0.2553,-0.3142,0.6868
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1994,2016,1,0.1885,0.2544,-0.3101,0.6871
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1994,2017,1,0.2692,0.2586,-0.2377,0.7761
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1994,2018,1,0.3614,0.2559,-0.1401,0.8628
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1994,2019,1,0.4545,0.2562,-0.04766,0.9568
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1994,2020,1,0.4746,0.2595,-0.03395,0.9832
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1994,2021,1,0.5506,0.2592,0.04263,1.059
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1994,2022,1,0.5206,0.2618,0.007608,1.034
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1994,2023,1,0.4981,0.2728,-0.03653,1.033
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1994,2024,1,0.5989,0.2853,0.03966,1.158
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1995,1996,1,0.2798,0.1763,-0.06569,0.6253
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1995,1997,1,0.1228,0.2029,-0.2748,0.5205
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1995,1998,1,0.1393,0.2231,-0.2979,0.5766
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1995,1999,1,0.583,0.2274,0.1374,1.029
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1995,2000,1,0.9257,0.2215,0.4916,1.36
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1995,2001,1,1.217,0.227,0.7719,1.662
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1995,2002,1,1.592,0.2196,1.161,2.022
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1995,2003,1,1.81,0.2323,1.355,2.266
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1995,2004,1,1.816,0.2262,1.372,2.259
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1995,2005,1,1.898,0.2291,1.449,2.347
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1995,2006,1,2.082,0.2336,1.625,2.54
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1995,2007,1,2.123,0.2357,1.661,2.585
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1995,2008,1,1.828,0.2362,1.365,2.291
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1995,2009,1,1.467,0.238,1,1.933
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1995,2010,1,1.184,0.2354,0.7229,1.646
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1995,2011,1,0.7586,0.2295,0.3087,1.208
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1995,2012,1,0.4779,0.2389,0.009665,0.9462
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1995,2013,1,0.4681,0.2299,0.0176,0.9187
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1995,2014,1,0.2757,0.2448,-0.2042,0.7556
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1995,2015,1,0.2603,0.2375,-0.2052,0.7258
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1995,2016,1,0.2625,0.2295,-0.1872,0.7122
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1995,2017,1,0.3432,0.23,-0.1077,0.7941
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1995,2018,1,0.4354,0.228,-0.01147,0.8823
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1995,2019,1,0.5286,0.2308,0.0763,0.9809
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1995,2020,1,0.5487,0.2319,0.09416,1.003
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1995,2021,1,0.6246,0.2343,0.1654,1.084
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1995,2022,1,0.5947,0.2364,0.1313,1.058
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1995,2023,1,0.5721,0.2459,0.0901,1.054
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1995,2024,1,0.6729,0.259,0.1652,1.181
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1996,1997,1,-0.1569,0.1674,-0.4849,0.1711
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1996,1998,1,-0.1404,0.2024,-0.5371,0.2562
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1996,1999,1,0.3033,0.2077,-0.1037,0.7104
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1996,2000,1,0.646,0.2002,0.2535,1.038
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1996,2001,1,0.9371,0.2019,0.5414,1.333
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1996,2002,1,1.312,0.199,0.9219,1.702
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1996,2003,1,1.531,0.2101,1.119,1.942
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1996,2004,1,1.536,0.2059,1.132,1.939
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1996,2005,1,1.618,0.2082,1.21,2.026
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1996,2006,1,1.803,0.2126,1.386,2.22
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1996,2007,1,1.844,0.2158,1.421,2.267
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1996,2008,1,1.548,0.2194,1.118,1.978
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1996,2009,1,1.187,0.2189,0.7579,1.616
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1996,2010,1,0.9046,0.2141,0.4849,1.324
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1996,2011,1,0.4789,0.2156,0.05639,0.9014
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1996,2012,1,0.1982,0.2236,-0.24,0.6365
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1996,2013,1,0.1884,0.2077,-0.2187,0.5955
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1996,2014,1,-0.004017,0.2274,-0.4497,0.4416
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1996,2015,1,-0.0194,0.2164,-0.4435,0.4047
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1996,2016,1,-0.01719,0.2126,-0.4338,0.3994
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1996,2017,1,0.06352,0.2135,-0.3549,0.4819
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1996,2018,1,0.1557,0.2061,-0.2481,0.5596
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1996,2019,1,0.2489,0.2094,-0.1615,0.6592
fd4d4640e7a2f980f4a8c97215913d3e3c84e013,1996,2020,1,0.269,0.2154,-0.1532,0.6911
