winter,month,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,January,3423,3423,3423,3423,3423,3423,3423,3423,3423,533a4b33667d344942b94cce572dbe48ce1654c4
1992,March,985,985,985,985,985,985,985,985,985,533a4b33667d344942b94cce572dbe48ce1654c4
1992,October,386,386,386,386,386,386,386,386,386,533a4b33667d344942b94cce572dbe48ce1654c4
1992,November,2312,2312,2312,2312,2312,2312,2312,2312,2312,533a4b33667d344942b94cce572dbe48ce1654c4
1992,December,2787,2787,2787,2787,2787,2787,2787,2787,2787,533a4b33667d344942b94cce572dbe48ce1654c4
1992,NA,2472,2472,2472,2472,2472,2472,2472,2472,2472,533a4b33667d344942b94cce572dbe48ce1654c4
1993,January,2036,2036,2036,2036,2036,2036,2036,2036,2036,533a4b33667d344942b94cce572dbe48ce1654c4
1993,March,1170,1170,1170,1170,1170,1170,1170,1170,1170,533a4b33667d344942b94cce572dbe48ce1654c4
1993,October,82,82,82,82,82,82,82,82,82,533a4b33667d344942b94cce572dbe48ce1654c4
1993,November,1082,1082,1082,1082,1082,1082,1082,1082,1082,533a4b33667d344942b94cce572dbe48ce1654c4
1993,December,1809,1809,1809,1809,1809,1809,1809,1809,1809,533a4b33667d344942b94cce572dbe48ce1654c4
1993,NA,1840,1840,1840,1840,1840,1840,1840,1840,1840,533a4b33667d344942b94cce572dbe48ce1654c4
1994,January,1806,1806,1806,1806,1806,1806,1806,1806,1806,533a4b33667d344942b94cce572dbe48ce1654c4
1994,March,452,452,452,452,452,452,452,452,452,533a4b33667d344942b94cce572dbe48ce1654c4
1994,October,188,188,188,188,188,188,188,188,188,533a4b33667d344942b94cce572dbe48ce1654c4
1994,November,1458,1458,1458,1458,1458,1458,1458,1458,1458,533a4b33667d344942b94cce572dbe48ce1654c4
1994,December,1825,1825,1825,1825,1825,1825,1825,1825,1825,533a4b33667d344942b94cce572dbe48ce1654c4
1994,NA,1974,1974,1974,1974,1974,1974,1974,1974,1974,533a4b33667d344942b94cce572dbe48ce1654c4
1995,January,2825,2825,2825,2825,2825,2825,2825,2825,2825,533a4b33667d344942b94cce572dbe48ce1654c4
1995,March,329,329,329,329,329,329,329,329,329,533a4b33667d344942b94cce572dbe48ce1654c4
1995,October,462,462,462,462,462,462,462,462,462,533a4b33667d344942b94cce572dbe48ce1654c4
1995,November,1234,1234,1234,1234,1234,1234,1234,1234,1234,533a4b33667d344942b94cce572dbe48ce1654c4
1995,December,1513,1513,1513,1513,1513,1513,1513,1513,1513,533a4b33667d344942b94cce572dbe48ce1654c4
1995,NA,2735,2735,2735,2735,2735,2735,2735,2735,2735,533a4b33667d344942b94cce572dbe48ce1654c4
1996,January,4721,4721,4721,4721,4721,4721,4721,4721,4721,533a4b33667d344942b94cce572dbe48ce1654c4
1996,March,701,701,701,701,701,701,701,701,701,533a4b33667d344942b94cce572dbe48ce1654c4
1996,October,111,111,111,111,111,111,111,111,111,533a4b33667d344942b94cce572dbe48ce1654c4
1996,November,1080,1080,1080,1080,1080,1080,1080,1080,1080,533a4b33667d344942b94cce572dbe48ce1654c4
1996,December,2416,2416,2416,2416,2416,2416,2416,2416,2416,533a4b33667d344942b94cce572dbe48ce1654c4
1996,NA,2240,2240,2240,2240,2240,2240,2240,2240,2240,533a4b33667d344942b94cce572dbe48ce1654c4
1997,January,1760,1760,1760,1760,1760,1760,1760,1760,1760,533a4b33667d344942b94cce572dbe48ce1654c4
1997,March,198,198,198,198,198,198,198,198,198,533a4b33667d344942b94cce572dbe48ce1654c4
1997,October,140,140,140,140,140,140,140,140,140,533a4b33667d344942b94cce572dbe48ce1654c4
1997,November,1382,1382,1382,1382,1382,1382,1382,1382,1382,533a4b33667d344942b94cce572dbe48ce1654c4
1997,December,1987,1987,1987,1987,1987,1987,1987,1987,1987,533a4b33667d344942b94cce572dbe48ce1654c4
1997,NA,437,437,437,437,437,437,437,437,437,533a4b33667d344942b94cce572dbe48ce1654c4
1998,January,2110,2110,2110,2110,2110,2110,2110,2110,2110,533a4b33667d344942b94cce572dbe48ce1654c4
1998,March,62,62,62,62,62,62,62,62,62,533a4b33667d344942b94cce572dbe48ce1654c4
1998,October,194,194,194,194,194,194,194,194,194,533a4b33667d344942b94cce572dbe48ce1654c4
1998,November,856,856,856,856,856,856,856,856,856,533a4b33667d344942b94cce572dbe48ce1654c4
1998,December,1092,1092,1092,1092,1092,1092,1092,1092,1092,533a4b33667d344942b94cce572dbe48ce1654c4
1998,NA,1329,1329,1329,1329,1329,1329,1329,1329,1329,533a4b33667d344942b94cce572dbe48ce1654c4
1999,January,2048,2048,2048,2048,2048,2048,2048,2048,2048,533a4b33667d344942b94cce572dbe48ce1654c4
1999,March,7,7,7,7,7,7,7,7,7,533a4b33667d344942b94cce572dbe48ce1654c4
1999,October,169,169,169,169,169,169,169,169,169,533a4b33667d344942b94cce572dbe48ce1654c4
1999,November,1174,1174,1174,1174,1174,1174,1174,1174,1174,533a4b33667d344942b94cce572dbe48ce1654c4
1999,December,1906,1906,1906,1906,1906,1906,1906,1906,1906,533a4b33667d344942b94cce572dbe48ce1654c4
1999,NA,2540,2540,2540,2540,2540,2540,2540,2540,2540,533a4b33667d344942b94cce572dbe48ce1654c4
2000,January,3580,3580,3580,3580,3580,3580,3580,3580,3580,533a4b33667d344942b94cce572dbe48ce1654c4
2000,March,844,844,844,844,844,844,844,844,844,533a4b33667d344942b94cce572dbe48ce1654c4
2000,October,271,271,271,271,271,271,271,271,271,533a4b33667d344942b94cce572dbe48ce1654c4
2000,November,3359,3359,3359,3359,3359,3359,3359,3359,3359,533a4b33667d344942b94cce572dbe48ce1654c4
2000,December,1854,1854,1854,1854,1854,1854,1854,1854,1854,533a4b33667d344942b94cce572dbe48ce1654c4
2000,NA,3511,3511,3511,3511,3511,3511,3511,3511,3511,533a4b33667d344942b94cce572dbe48ce1654c4
2001,January,2116,2116,2116,2116,2116,2116,2116,2116,2116,533a4b33667d344942b94cce572dbe48ce1654c4
2001,March,647,647,647,647,647,647,647,647,647,533a4b33667d344942b94cce572dbe48ce1654c4
2001,October,111,111,111,111,111,111,111,111,111,533a4b33667d344942b94cce572dbe48ce1654c4
2001,November,300,300,300,300,300,300,300,300,300,533a4b33667d344942b94cce572dbe48ce1654c4
2001,December,962,962,962,962,962,962,962,962,962,533a4b33667d344942b94cce572dbe48ce1654c4
2001,NA,2045,2045,2045,2045,2045,2045,2045,2045,2045,533a4b33667d344942b94cce572dbe48ce1654c4
2002,January,3540,3540,3540,3540,3540,3540,3540,3540,3540,533a4b33667d344942b94cce572dbe48ce1654c4
2002,March,969,969,969,969,969,969,969,969,969,533a4b33667d344942b94cce572dbe48ce1654c4
2002,October,1383,1383,1383,1383,1383,1383,1383,1383,1383,533a4b33667d344942b94cce572dbe48ce1654c4
2002,November,2627,2627,2627,2627,2627,2627,2627,2627,2627,533a4b33667d344942b94cce572dbe48ce1654c4
2002,December,4309,4309,4309,4309,4309,4309,4309,4309,4309,533a4b33667d344942b94cce572dbe48ce1654c4
2002,NA,1677,1677,1677,1677,1677,1677,1677,1677,1677,533a4b33667d344942b94cce572dbe48ce1654c4
2003,January,2875,2875,2875,2875,2875,2875,2875,2875,2875,533a4b33667d344942b94cce572dbe48ce1654c4
2003,March,342,342,342,342,342,342,342,342,342,533a4b33667d344942b94cce572dbe48ce1654c4
2003,October,458,458,458,458,458,458,458,458,458,533a4b33667d344942b94cce572dbe48ce1654c4
2003,November,3359,3359,3359,3359,3359,3359,3359,3359,3359,533a4b33667d344942b94cce572dbe48ce1654c4
2003,December,4065,4065,4065,4065,4065,4065,4065,4065,4065,533a4b33667d344942b94cce572dbe48ce1654c4
2003,NA,3711,3711,3711,3711,3711,3711,3711,3711,3711,533a4b33667d344942b94cce572dbe48ce1654c4
2004,January,2670,2670,2670,2670,2670,2670,2670,2670,2670,533a4b33667d344942b94cce572dbe48ce1654c4
2004,March,683,683,683,683,683,683,683,683,683,533a4b33667d344942b94cce572dbe48ce1654c4
2004,October,195,195,195,195,195,195,195,195,195,533a4b33667d344942b94cce572dbe48ce1654c4
2004,November,1356,1356,1356,1356,1356,1356,1356,1356,1356,533a4b33667d344942b94cce572dbe48ce1654c4
2004,December,1849,1849,1849,1849,1849,1849,1849,1849,1849,533a4b33667d344942b94cce572dbe48ce1654c4
2004,NA,1690,1690,1690,1690,1690,1690,1690,1690,1690,533a4b33667d344942b94cce572dbe48ce1654c4
