winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,150,105,105,114.6,125,174,269.4,367.3,834,d029dbe24cef56e29c4b7698904e078db02483be
1993,74,38,45.95,55,62,99,149,228.1,343,d029dbe24cef56e29c4b7698904e078db02483be
1994,163,87,87.95,101.8,134.6,191,223.2,347.4,613,d029dbe24cef56e29c4b7698904e078db02483be
1995,111,111,111,111,111,111,111,111,111,d029dbe24cef56e29c4b7698904e078db02483be
1996,1034,1000,1001,1004,1013,1088,1147,1289,1527,d029dbe24cef56e29c4b7698904e078db02483be
1997,245,199,201,211,222.6,278,323.6,436.9,824,d029dbe24cef56e29c4b7698904e078db02483be
1998,137,112,113,118.8,124.6,151.4,170,206.4,268,d029dbe24cef56e29c4b7698904e078db02483be
1999,257,257,257,257,257,257,257,257,257,d029dbe24cef56e29c4b7698904e078db02483be
2000,298,298,298,298,298,298,298,298,298,d029dbe24cef56e29c4b7698904e078db02483be
2001,363,363,363,363,363,363,363,363,363,d029dbe24cef56e29c4b7698904e078db02483be
2002,1600,1600,1600,1600,1600,1600,1600,1600,1600,d029dbe24cef56e29c4b7698904e078db02483be
2003,753,753,753,753,753,753,753,753,753,d029dbe24cef56e29c4b7698904e078db02483be
2004,517,517,517,517,517,517,517,517,517,d029dbe24cef56e29c4b7698904e078db02483be
2005,523,523,523,523,523,523,523,523,523,d029dbe24cef56e29c4b7698904e078db02483be
2006,938,938,938,938,938,938,938,938,1109,d029dbe24cef56e29c4b7698904e078db02483be
2007,972,972,972,972,972,972,972,972,972,d029dbe24cef56e29c4b7698904e078db02483be
2008,827,827,827,827,827,827,827,827,827,d029dbe24cef56e29c4b7698904e078db02483be
2009,621,621,621,621,621,621,621,621,621,d029dbe24cef56e29c4b7698904e078db02483be
2010,771.5,730,730,735.8,754.6,812.4,862.4,1151,1482,d029dbe24cef56e29c4b7698904e078db02483be
2011,455,442,442,442,444.6,475.7,498.8,649.6,833,d029dbe24cef56e29c4b7698904e078db02483be
2012,272.5,259,259,260,266,298,324.6,451.1,592,d029dbe24cef56e29c4b7698904e078db02483be
2013,147,141,141,141,143,155.4,176.6,247,324,d029dbe24cef56e29c4b7698904e078db02483be
2014,138,138,138,138,138,138,138,138,138,d029dbe24cef56e29c4b7698904e078db02483be
2015,141,141,141,141,141,141,141,141,151,d029dbe24cef56e29c4b7698904e078db02483be
2016,316,316,316,316,316,316,316,316,316,d029dbe24cef56e29c4b7698904e078db02483be
2017,155,155,155,155,155,155,155,155,155,d029dbe24cef56e29c4b7698904e078db02483be
2018,144,144,144,144,144,144,144,144,144,d029dbe24cef56e29c4b7698904e078db02483be
2019,147.5,66,73.95,99,125.9,201.8,252,427.2,619,d029dbe24cef56e29c4b7698904e078db02483be
2020,202.5,165,165,165,171.2,240,309.2,397.3,636,d029dbe24cef56e29c4b7698904e078db02483be
2021,183.5,127,127,127,156,226.1,280.2,454,827,d029dbe24cef56e29c4b7698904e078db02483be
2022,151,151,151,151,151,151,166.4,255.3,447,d029dbe24cef56e29c4b7698904e078db02483be
2023,99,99,99,99,99,99,99,99,99,d029dbe24cef56e29c4b7698904e078db02483be
2024,147,108,108,108,122.6,178,217.2,337.1,416,d029dbe24cef56e29c4b7698904e078db02483be
