winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,0,0,0,0,0,0,0,0,0,ac7da755d16cf9e82acfceabcd41df3a2daaa918
1993,0,0,0,0,0,0,0,0,0,ac7da755d16cf9e82acfceabcd41df3a2daaa918
1994,0,0,0,0,0,0,0,0,0,ac7da755d16cf9e82acfceabcd41df3a2daaa918
1995,28.5,2,5,13.8,20.65,36,51.8,76.1,170,ac7da755d16cf9e82acfceabcd41df3a2daaa918
1996,29.5,2,8.95,16,23.65,40.05,66.2,98.3,145,ac7da755d16cf9e82acfceabcd41df3a2daaa918
1997,29,2,7,13.8,19,34,51.8,78.1,170,ac7da755d16cf9e82acfceabcd41df3a2daaa918
1998,15,0,4.95,7.8,11.65,25,35.2,52.6,148,ac7da755d16cf9e82acfceabcd41df3a2daaa918
1999,32.5,2,6.95,17.6,24,46,61.4,115.4,234,ac7da755d16cf9e82acfceabcd41df3a2daaa918
2000,166,166,166,166,166,166,166,166,166,ac7da755d16cf9e82acfceabcd41df3a2daaa918
2001,84,84,84,84,84,84,84,84,84,ac7da755d16cf9e82acfceabcd41df3a2daaa918
2002,118,118,118,118,118,118,118,118,118,ac7da755d16cf9e82acfceabcd41df3a2daaa918
2003,98,98,98,98,98,98,98,98,98,ac7da755d16cf9e82acfceabcd41df3a2daaa918
2004,162,162,162,162,162,162,162,162,162,ac7da755d16cf9e82acfceabcd41df3a2daaa918
2005,117,117,117,117,117,117,117,117,117,ac7da755d16cf9e82acfceabcd41df3a2daaa918
2006,86,86,86,86,86,86,86,86,86,ac7da755d16cf9e82acfceabcd41df3a2daaa918
2007,123,123,123,123,123,123,123,123,123,ac7da755d16cf9e82acfceabcd41df3a2daaa918
2008,102,102,102,102,102,102,102,102,102,ac7da755d16cf9e82acfceabcd41df3a2daaa918
2009,163,163,163,163,163,163,163,163,163,ac7da755d16cf9e82acfceabcd41df3a2daaa918
2010,85,85,85,85,85,85,85,85,85,ac7da755d16cf9e82acfceabcd41df3a2daaa918
2011,113,113,113,113,113,113,113,113,113,ac7da755d16cf9e82acfceabcd41df3a2daaa918
2012,183,183,183,183,183,183,183,183,183,ac7da755d16cf9e82acfceabcd41df3a2daaa918
2013,110,110,110,110,110,110,110,110,110,ac7da755d16cf9e82acfceabcd41df3a2daaa918
2014,247,247,247,247,247,247,247,247,247,ac7da755d16cf9e82acfceabcd41df3a2daaa918
2015,134,134,134,134,134,134,134,134,134,ac7da755d16cf9e82acfceabcd41df3a2daaa918
2016,114,114,114,114,114,114,114,114,114,ac7da755d16cf9e82acfceabcd41df3a2daaa918
2017,131,131,131,131,131,131,131,131,131,ac7da755d16cf9e82acfceabcd41df3a2daaa918
2018,128,128,128,128,128,128,128,128,128,ac7da755d16cf9e82acfceabcd41df3a2daaa918
2019,210,210,210,210,210,210,210,210,210,ac7da755d16cf9e82acfceabcd41df3a2daaa918
2020,151,151,151,151,151,151,151,151,151,ac7da755d16cf9e82acfceabcd41df3a2daaa918
2021,224,224,224,224,224,224,224,224,224,ac7da755d16cf9e82acfceabcd41df3a2daaa918
2022,92,92,92,92,92,92,92,92,92,ac7da755d16cf9e82acfceabcd41df3a2daaa918
2023,191,191,191,191,191,191,191,191,191,ac7da755d16cf9e82acfceabcd41df3a2daaa918
2024,199,199,199,199,199,199,199,199,199,ac7da755d16cf9e82acfceabcd41df3a2daaa918
