winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,157.5,55,80,116.8,127,180,209.2,286.6,435,9e934032e0a6953cdf7fb88df5845ad04a4496f9
1993,183.5,150,150,155,165,207,238.2,344.6,504,9e934032e0a6953cdf7fb88df5845ad04a4496f9
1994,123,77,77,86,100.3,138,176.8,270,432,9e934032e0a6953cdf7fb88df5845ad04a4496f9
1995,142,137,137,138,139,149.4,165,188.2,395,9e934032e0a6953cdf7fb88df5845ad04a4496f9
1996,317,309,309,309,310,334.4,348,424.4,502,9e934032e0a6953cdf7fb88df5845ad04a4496f9
1997,334.5,320,320,321.8,325.6,350.7,382,432.1,527,9e934032e0a6953cdf7fb88df5845ad04a4496f9
1998,97,82,82,86,90,110,136.2,226.6,333,9e934032e0a6953cdf7fb88df5845ad04a4496f9
1999,235.5,157,158,177.8,198.6,244.8,295.6,486.3,728,9e934032e0a6953cdf7fb88df5845ad04a4496f9
2000,220,200,200,202.8,207.6,238,271.2,316.1,454,9e934032e0a6953cdf7fb88df5845ad04a4496f9
2001,268,188,208,235,251,307.4,336.2,429,534,9e934032e0a6953cdf7fb88df5845ad04a4496f9
2002,257.5,211,219,231.6,244.6,277.4,303.2,371.5,427,9e934032e0a6953cdf7fb88df5845ad04a4496f9
2003,350,347,347,347,347,357.7,377.2,414.2,451,9e934032e0a6953cdf7fb88df5845ad04a4496f9
2004,536,517,517,522,527.6,543.4,553,577,631,9e934032e0a6953cdf7fb88df5845ad04a4496f9
2005,400,381,381,384,393,411,428.4,479.4,599,9e934032e0a6953cdf7fb88df5845ad04a4496f9
2006,479.5,457,459,466,471,495,509,538.2,589,9e934032e0a6953cdf7fb88df5845ad04a4496f9
2007,393.5,368,370.9,379,385,413,433.4,465.2,620,9e934032e0a6953cdf7fb88df5845ad04a4496f9
2008,468.5,447,447,450.8,457,481,493.2,546,601,9e934032e0a6953cdf7fb88df5845ad04a4496f9
2009,182,167,167,169.8,175.6,188.7,217.2,250.1,299,9e934032e0a6953cdf7fb88df5845ad04a4496f9
2010,195,157,157,165.8,177,215.4,246.2,349.1,518,9e934032e0a6953cdf7fb88df5845ad04a4496f9
2011,60.5,58,58,58,58,70.1,93.2,183.8,246,9e934032e0a6953cdf7fb88df5845ad04a4496f9
2012,78,78,78,78,78,91.35,117,154.2,211,9e934032e0a6953cdf7fb88df5845ad04a4496f9
2013,83,83,83,83,83,83,83,83,83,9e934032e0a6953cdf7fb88df5845ad04a4496f9
2014,76,56,56,60,68,84.35,107.6,182.4,297,9e934032e0a6953cdf7fb88df5845ad04a4496f9
2015,144,144,144,144,144,144,144,144,144,9e934032e0a6953cdf7fb88df5845ad04a4496f9
2016,194,194,194,194,194,194,194,194,194,9e934032e0a6953cdf7fb88df5845ad04a4496f9
2017,145.5,125,125,129,138.6,158,179.6,214,259,9e934032e0a6953cdf7fb88df5845ad04a4496f9
2018,95,88,88,88.8,91,106,117.2,147.4,191,9e934032e0a6953cdf7fb88df5845ad04a4496f9
2019,112,106,106,106,106,130.4,150.2,192.2,240,9e934032e0a6953cdf7fb88df5845ad04a4496f9
2020,134,134,134,134,134,134,148.4,238.3,319,9e934032e0a6953cdf7fb88df5845ad04a4496f9
2021,258,249,249,249,253,267,287.6,355.7,567,9e934032e0a6953cdf7fb88df5845ad04a4496f9
2022,103,83,83,85.8,91.65,121.4,138,195.1,308,9e934032e0a6953cdf7fb88df5845ad04a4496f9
2023,82.5,77,77,77,77,95.35,113.8,171.2,270,9e934032e0a6953cdf7fb88df5845ad04a4496f9
2024,159,148,148,148,149,171.4,200.6,271,411,9e934032e0a6953cdf7fb88df5845ad04a4496f9
