analysis,centre_winter,duration,estimate,se,lcl,ucl
cd59db89b81797d32efc7e968869e7b20725a9d4,2002,5,2.112,0.489,1.154,3.071
cd59db89b81797d32efc7e968869e7b20725a9d4,2003,5,2.13,0.4468,1.254,3.006
cd59db89b81797d32efc7e968869e7b20725a9d4,2004,5,2.119,0.4194,1.297,2.941
cd59db89b81797d32efc7e968869e7b20725a9d4,2005,5,2.095,0.4038,1.303,2.886
cd59db89b81797d32efc7e968869e7b20725a9d4,2006,5,2.043,0.3903,1.278,2.808
cd59db89b81797d32efc7e968869e7b20725a9d4,2007,5,1.982,0.379,1.239,2.725
cd59db89b81797d32efc7e968869e7b20725a9d4,2008,5,1.928,0.3722,1.199,2.658
cd59db89b81797d32efc7e968869e7b20725a9d4,2009,5,1.847,0.3685,1.125,2.569
cd59db89b81797d32efc7e968869e7b20725a9d4,2010,5,1.736,0.3787,0.9939,2.479
cd59db89b81797d32efc7e968869e7b20725a9d4,2011,5,1.61,0.415,0.7965,2.423
cd59db89b81797d32efc7e968869e7b20725a9d4,2012,5,1.485,0.4689,0.5664,2.405
cd59db89b81797d32efc7e968869e7b20725a9d4,2013,5,1.372,0.5281,0.3365,2.407
cd59db89b81797d32efc7e968869e7b20725a9d4,2014,5,1.33,0.5193,0.3126,2.348
cd59db89b81797d32efc7e968869e7b20725a9d4,2015,5,1.318,0.493,0.3513,2.284
cd59db89b81797d32efc7e968869e7b20725a9d4,2016,5,1.312,0.471,0.3887,2.235
cd59db89b81797d32efc7e968869e7b20725a9d4,2017,5,1.312,0.4563,0.4177,2.206
cd59db89b81797d32efc7e968869e7b20725a9d4,2018,5,1.284,0.4734,0.3566,2.212
cd59db89b81797d32efc7e968869e7b20725a9d4,2019,5,1.227,0.5211,0.2052,2.248
cd59db89b81797d32efc7e968869e7b20725a9d4,2020,5,1.182,0.5628,0.07889,2.285
cd59db89b81797d32efc7e968869e7b20725a9d4,2021,5,1.182,0.5662,0.0727,2.292
cd59db89b81797d32efc7e968869e7b20725a9d4,2022,5,1.205,0.5593,0.1092,2.302
cd59db89b81797d32efc7e968869e7b20725a9d4,2004.5,10,2.047,0.3763,1.31,2.785
cd59db89b81797d32efc7e968869e7b20725a9d4,2005.5,10,2.029,0.354,1.335,2.723
cd59db89b81797d32efc7e968869e7b20725a9d4,2006.5,10,1.983,0.3355,1.326,2.641
cd59db89b81797d32efc7e968869e7b20725a9d4,2007.5,10,1.915,0.3228,1.283,2.548
cd59db89b81797d32efc7e968869e7b20725a9d4,2008.5,10,1.826,0.322,1.195,2.458
cd59db89b81797d32efc7e968869e7b20725a9d4,2009.5,10,1.734,0.3357,1.076,2.392
cd59db89b81797d32efc7e968869e7b20725a9d4,2010.5,10,1.65,0.3549,0.9544,2.346
cd59db89b81797d32efc7e968869e7b20725a9d4,2011.5,10,1.589,0.3629,0.8776,2.3
cd59db89b81797d32efc7e968869e7b20725a9d4,2012.5,10,1.527,0.3738,0.7944,2.26
cd59db89b81797d32efc7e968869e7b20725a9d4,2013.5,10,1.461,0.3925,0.6916,2.23
cd59db89b81797d32efc7e968869e7b20725a9d4,2014.5,10,1.399,0.4125,0.5903,2.207
cd59db89b81797d32efc7e968869e7b20725a9d4,2015.5,10,1.328,0.4478,0.4502,2.206
cd59db89b81797d32efc7e968869e7b20725a9d4,2016.5,10,1.279,0.4716,0.3544,2.203
cd59db89b81797d32efc7e968869e7b20725a9d4,2017.5,10,1.25,0.4838,0.3017,2.198
cd59db89b81797d32efc7e968869e7b20725a9d4,2018.5,10,1.247,0.4771,0.3124,2.182
cd59db89b81797d32efc7e968869e7b20725a9d4,2019.5,10,1.259,0.4665,0.3446,2.173
f9840f224256376374831fd67858d315b393327e,2002,5,3.867,0.5215,2.845,4.889
f9840f224256376374831fd67858d315b393327e,2003,5,3.88,0.4677,2.963,4.797
f9840f224256376374831fd67858d315b393327e,2004,5,3.876,0.4333,3.027,4.725
f9840f224256376374831fd67858d315b393327e,2005,5,3.869,0.4144,3.057,4.682
f9840f224256376374831fd67858d315b393327e,2006,5,3.829,0.3958,3.053,4.604
f9840f224256376374831fd67858d315b393327e,2007,5,3.77,0.3777,3.029,4.51
f9840f224256376374831fd67858d315b393327e,2008,5,3.697,0.3617,2.988,4.405
f9840f224256376374831fd67858d315b393327e,2009,5,3.601,0.3536,2.908,4.294
f9840f224256376374831fd67858d315b393327e,2010,5,3.48,0.3677,2.76,4.201
f9840f224256376374831fd67858d315b393327e,2011,5,3.361,0.4055,2.566,4.156
f9840f224256376374831fd67858d315b393327e,2012,5,3.256,0.4513,2.372,4.141
f9840f224256376374831fd67858d315b393327e,2013,5,3.176,0.4867,2.222,4.13
