analysis,centre_start,centre_end,duration,estimate,se,lcl,ucl
d8964b4b419708dcb7792a2ee18d1b4980a1188f,1992,1993,1,0.1667,0.1921,-0.2099,0.5433
d8964b4b419708dcb7792a2ee18d1b4980a1188f,1992,1994,1,0.1701,0.2248,-0.2705,0.6107
d8964b4b419708dcb7792a2ee18d1b4980a1188f,1992,1995,1,0.368,0.2682,-0.1576,0.8937
d8964b4b419708dcb7792a2ee18d1b4980a1188f,1992,1996,1,0.6126,0.3097,0.005464,1.22
d8964b4b419708dcb7792a2ee18d1b4980a1188f,1992,1997,1,0.7099,0.3368,0.0498,1.37
d8964b4b419708dcb7792a2ee18d1b4980a1188f,1992,1998,1,0.6114,0.3106,0.002672,1.22
d8964b4b419708dcb7792a2ee18d1b4980a1188f,1992,1999,1,0.6612,0.3121,0.04958,1.273
d8964b4b419708dcb7792a2ee18d1b4980a1188f,1992,2000,1,0.6407,0.2971,0.05851,1.223
d8964b4b419708dcb7792a2ee18d1b4980a1188f,1992,2001,1,0.6782,0.2944,0.1011,1.255
d8964b4b419708dcb7792a2ee18d1b4980a1188f,1992,2002,1,0.835,0.3063,0.2347,1.435
d8964b4b419708dcb7792a2ee18d1b4980a1188f,1992,2003,1,1.002,0.3267,0.3618,1.642
d8964b4b419708dcb7792a2ee18d1b4980a1188f,1992,2004,1,1.103,0.3265,0.4635,1.743
d8964b4b419708dcb7792a2ee18d1b4980a1188f,1992,2005,1,1.155,0.3243,0.5194,1.791
d8964b4b419708dcb7792a2ee18d1b4980a1188f,1992,2006,1,1.145,0.316,0.5261,1.765
d8964b4b419708dcb7792a2ee18d1b4980a1188f,1992,2007,1,1.126,0.3056,0.5275,1.725
d8964b4b419708dcb7792a2ee18d1b4980a1188f,1992,2008,1,1.189,0.3129,0.5753,1.802
d8964b4b419708dcb7792a2ee18d1b4980a1188f,1992,2009,1,1.249,0.3183,0.6257,1.873
d8964b4b419708dcb7792a2ee18d1b4980a1188f,1992,2010,1,1.405,0.3337,0.7505,2.059
d8964b4b419708dcb7792a2ee18d1b4980a1188f,1992,2011,1,1.48,0.3351,0.8235,2.137
d8964b4b419708dcb7792a2ee18d1b4980a1188f,1992,2012,1,1.501,0.3294,0.8557,2.147
d8964b4b419708dcb7792a2ee18d1b4980a1188f,1992,2013,1,1.512,0.3287,0.8682,2.157
d8964b4b419708dcb7792a2ee18d1b4980a1188f,1992,2014,1,1.492,0.3195,0.8661,2.119
d8964b4b419708dcb7792a2ee18d1b4980a1188f,1992,2015,1,1.535,0.3238,0.8999,2.169
d8964b4b419708dcb7792a2ee18d1b4980a1188f,1992,2016,1,1.58,0.3304,0.9327,2.228
d8964b4b419708dcb7792a2ee18d1b4980a1188f,1992,2017,1,1.54,0.3225,0.9076,2.172
d8964b4b419708dcb7792a2ee18d1b4980a1188f,1992,2018,1,1.528,0.3223,0.8965,2.16
