analysis,centre_winter,duration,estimate,se,lcl,ucl
24a659121e3df000a673d5ec69c988126f5293b7,1996.5,10,-0.06558,0.04763,-0.1589,0.02777
24a659121e3df000a673d5ec69c988126f5293b7,1997.5,10,-0.1175,0.04961,-0.2148,-0.02028
24a659121e3df000a673d5ec69c988126f5293b7,1998.5,10,-0.1832,0.05056,-0.2823,-0.08411
24a659121e3df000a673d5ec69c988126f5293b7,1999.5,10,-0.2536,0.0559,-0.3632,-0.144
24a659121e3df000a673d5ec69c988126f5293b7,2000.5,10,-0.2437,0.05612,-0.3536,-0.1337
24a659121e3df000a673d5ec69c988126f5293b7,2001.5,10,-0.166,0.05023,-0.2644,-0.06752
24a659121e3df000a673d5ec69c988126f5293b7,2002.5,10,-0.1288,0.05256,-0.2318,-0.0258
24a659121e3df000a673d5ec69c988126f5293b7,2003.5,10,-0.1296,0.05889,-0.245,-0.01419
24a659121e3df000a673d5ec69c988126f5293b7,2004.5,10,-0.1206,0.06712,-0.2522,0.01096
24a659121e3df000a673d5ec69c988126f5293b7,2005.5,10,-0.1342,0.07492,-0.2811,0.0126
24a659121e3df000a673d5ec69c988126f5293b7,2006.5,10,-0.1637,0.08142,-0.3233,-0.004135
24a659121e3df000a673d5ec69c988126f5293b7,2007.5,10,-0.1757,0.08354,-0.3394,-0.01197
24a659121e3df000a673d5ec69c988126f5293b7,2008.5,10,-0.1576,0.07967,-0.3138,-0.001472
24a659121e3df000a673d5ec69c988126f5293b7,2009.5,10,-0.1531,0.0775,-0.305,-0.001158
24a659121e3df000a673d5ec69c988126f5293b7,2010.5,10,-0.1181,0.07566,-0.2664,0.03022
24a659121e3df000a673d5ec69c988126f5293b7,2011.5,10,-0.01419,0.07761,-0.1663,0.1379
24a659121e3df000a673d5ec69c988126f5293b7,2012.5,10,0.04936,0.08216,-0.1117,0.2104
24a659121e3df000a673d5ec69c988126f5293b7,2013.5,10,0.101,0.08503,-0.06565,0.2677
24a659121e3df000a673d5ec69c988126f5293b7,2014.5,10,0.1471,0.08728,-0.02395,0.3182
24a659121e3df000a673d5ec69c988126f5293b7,2015.5,10,0.1485,0.08302,-0.01421,0.3112
24a659121e3df000a673d5ec69c988126f5293b7,2016.5,10,0.1498,0.07962,-0.006221,0.3059
24a659121e3df000a673d5ec69c988126f5293b7,2017.5,10,0.1336,0.07773,-0.0187,0.286
24a659121e3df000a673d5ec69c988126f5293b7,1997.5,12,-0.1126,0.04062,-0.1923,-0.03303
24a659121e3df000a673d5ec69c988126f5293b7,1998.5,12,-0.1482,0.04192,-0.2304,-0.06608
24a659121e3df000a673d5ec69c988126f5293b7,1999.5,12,-0.1846,0.04273,-0.2683,-0.1008
24a659121e3df000a673d5ec69c988126f5293b7,2000.5,12,-0.1833,0.039,-0.2597,-0.1069
24a659121e3df000a673d5ec69c988126f5293b7,2001.5,12,-0.1716,0.03923,-0.2485,-0.09468
24a659121e3df000a673d5ec69c988126f5293b7,2002.5,12,-0.1644,0.04345,-0.2496,-0.07928
24a659121e3df000a673d5ec69c988126f5293b7,2003.5,12,-0.1561,0.04913,-0.2524,-0.05982
24a659121e3df000a673d5ec69c988126f5293b7,2004.5,12,-0.1612,0.05615,-0.2712,-0.05112
24a659121e3df000a673d5ec69c988126f5293b7,2005.5,12,-0.1535,0.06147,-0.274,-0.03299
24a659121e3df000a673d5ec69c988126f5293b7,2006.5,12,-0.1468,0.06428,-0.2728,-0.02083
24a659121e3df000a673d5ec69c988126f5293b7,2007.5,12,-0.1384,0.06391,-0.2637,-0.01316
24a659121e3df000a673d5ec69c988126f5293b7,2008.5,12,-0.1289,0.0626,-0.2516,-0.00624
24a659121e3df000a673d5ec69c988126f5293b7,2009.5,12,-0.1057,0.05984,-0.223,0.01154
24a659121e3df000a673d5ec69c988126f5293b7,2010.5,12,-0.08355,0.05753,-0.1963,0.0292
24a659121e3df000a673d5ec69c988126f5293b7,2011.5,12,-0.05332,0.05758,-0.1662,0.05954
24a659121e3df000a673d5ec69c988126f5293b7,2012.5,12,0.02784,0.06137,-0.09245,0.1481
24a659121e3df000a673d5ec69c988126f5293b7,2013.5,12,0.08964,0.06661,-0.04092,0.2202
24a659121e3df000a673d5ec69c988126f5293b7,2014.5,12,0.1154,0.06745,-0.01682,0.2476
24a659121e3df000a673d5ec69c988126f5293b7,2015.5,12,0.1402,0.06884,0.005287,0.2752
24a659121e3df000a673d5ec69c988126f5293b7,2016.5,12,0.1399,0.06752,0.007546,0.2722
24a659121e3df000a673d5ec69c988126f5293b7,2007,31,-0.06759,0.01264,-0.09237,-0.04282
62aa3fd324c5dc9ce5596db7d215d6b8a648ed59,1996.5,10,-0.0459,0.04934,-0.1426,0.0508
62aa3fd324c5dc9ce5596db7d215d6b8a648ed59,1997.5,10,-0.06543,0.04873,-0.161,0.03008
62aa3fd324c5dc9ce5596db7d215d6b8a648ed59,1998.5,10,-0.08429,0.05008,-0.1825,0.01387
62aa3fd324c5dc9ce5596db7d215d6b8a648ed59,1999.5,10,-0.1022,0.05317,-0.2064,0.001988
62aa3fd324c5dc9ce5596db7d215d6b8a648ed59,2000.5,10,-0.1086,0.05437,-0.2151,-0.002008
62aa3fd324c5dc9ce5596db7d215d6b8a648ed59,2001.5,10,-0.1025,0.05285,-0.2061,0.001097
62aa3fd324c5dc9ce5596db7d215d6b8a648ed59,2002.5,10,-0.09716,0.05258,-0.2002,0.005883
62aa3fd324c5dc9ce5596db7d215d6b8a648ed59,2003.5,10,-0.09367,0.05326,-0.1981,0.01071
62aa3fd324c5dc9ce5596db7d215d6b8a648ed59,2004.5,10,-0.08791,0.0538,-0.1934,0.01755
62aa3fd324c5dc9ce5596db7d215d6b8a648ed59,2005.5,10,-0.08401,0.05481,-0.1914,0.02342
62aa3fd324c5dc9ce5596db7d215d6b8a648ed59,2006.5,10,-0.08096,0.05594,-0.1906,0.02867
62aa3fd324c5dc9ce5596db7d215d6b8a648ed59,2007.5,10,-0.07569,0.05648,-0.1864,0.03502
62aa3fd324c5dc9ce5596db7d215d6b8a648ed59,2008.5,10,-0.06586,0.05598,-0.1756,0.04385
62aa3fd324c5dc9ce5596db7d215d6b8a648ed59,2009.5,10,-0.0567,0.05566,-0.1658,0.0524
62aa3fd324c5dc9ce5596db7d215d6b8a648ed59,2010.5,10,-0.04343,0.05504,-0.1513,0.06445
62aa3fd324c5dc9ce5596db7d215d6b8a648ed59,2011.5,10,-0.02426,0.0551,-0.1323,0.08373
62aa3fd324c5dc9ce5596db7d215d6b8a648ed59,2012.5,10,-0.007842,0.0565,-0.1186,0.1029
62aa3fd324c5dc9ce5596db7d215d6b8a648ed59,2013.5,10,0.006435,0.05861,-0.1084,0.1213
62aa3fd324c5dc9ce5596db7d215d6b8a648ed59,2014.5,10,0.01583,0.06044,-0.1026,0.1343
62aa3fd324c5dc9ce5596db7d215d6b8a648ed59,2015.5,10,0.01798,0.06104,-0.1017,0.1376
62aa3fd324c5dc9ce5596db7d215d6b8a648ed59,2016.5,10,0.0172,0.06169,-0.1037,0.1381
62aa3fd324c5dc9ce5596db7d215d6b8a648ed59,2017.5,10,0.01451,0.0631,-0.1092,0.1382
62aa3fd324c5dc9ce5596db7d215d6b8a648ed59,1997.5,12,-0.06272,0.04248,-0.146,0.02053
62aa3fd324c5dc9ce5596db7d215d6b8a648ed59,1998.5,12,-0.07763,0.04282,-0.1616,0.006287
62aa3fd324c5dc9ce5596db7d215d6b8a648ed59,1999.5,12,-0.09058,0.04427,-0.1773,-0.003815
62aa3fd324c5dc9ce5596db7d215d6b8a648ed59,2000.5,12,-0.09775,0.04519,-0.1863,-0.009183
62aa3fd324c5dc9ce5596db7d215d6b8a648ed59,2001.5,12,-0.09959,0.04556,-0.1889,-0.0103
62aa3fd324c5dc9ce5596db7d215d6b8a648ed59,2002.5,12,-0.09776,0.04576,-0.1874,-0.00808
62aa3fd324c5dc9ce5596db7d215d6b8a648ed59,2003.5,12,-0.09452,0.04614,-0.185,-0.004075
62aa3fd324c5dc9ce5596db7d215d6b8a648ed59,2004.5,12,-0.09133,0.04694,-0.1833,0.0006607
62aa3fd324c5dc9ce5596db7d215d6b8a648ed59,2005.5,12,-0.08591,0.04737,-0.1788,0.006938
62aa3fd324c5dc9ce5596db7d215d6b8a648ed59,2006.5,12,-0.07922,0.04754,-0.1724,0.01395
62aa3fd324c5dc9ce5596db7d215d6b8a648ed59,2007.5,12,-0.0711,0.04733,-0.1639,0.02168
62aa3fd324c5dc9ce5596db7d215d6b8a648ed59,2008.5,12,-0.06199,0.04697,-0.154,0.03006
62aa3fd324c5dc9ce5596db7d215d6b8a648ed59,2009.5,12,-0.05016,0.04632,-0.1409,0.04063
62aa3fd324c5dc9ce5596db7d215d6b8a648ed59,2010.5,12,-0.03907,0.04612,-0.1295,0.05132
62aa3fd324c5dc9ce5596db7d215d6b8a648ed59,2011.5,12,-0.02747,0.04636,-0.1183,0.0634
62aa3fd324c5dc9ce5596db7d215d6b8a648ed59,2012.5,12,-0.01146,0.04764,-0.1048,0.08193
62aa3fd324c5dc9ce5596db7d215d6b8a648ed59,2013.5,12,0.0008312,0.04957,-0.09633,0.09799
62aa3fd324c5dc9ce5596db7d215d6b8a648ed59,2014.5,12,0.008062,0.05113,-0.09215,0.1083
62aa3fd324c5dc9ce5596db7d215d6b8a648ed59,2015.5,12,0.01346,0.05285,-0.09014,0.117
62aa3fd324c5dc9ce5596db7d215d6b8a648ed59,2016.5,12,0.01525,0.05451,-0.0916,0.1221
62aa3fd324c5dc9ce5596db7d215d6b8a648ed59,2007,31,-0.05117,0.01817,-0.08678,-0.01556
