winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,1,1,1,1,1,1,1,1,10,6ecb22aed590ee9799fbdc68d1e7b86d1762cfe5
1993,2,2,2,2,2,2,2,2,8,6ecb22aed590ee9799fbdc68d1e7b86d1762cfe5
1994,0,0,0,0,0,0,0,0.05,8,6ecb22aed590ee9799fbdc68d1e7b86d1762cfe5
1995,3,3,3,3,3,3,3,3,3,6ecb22aed590ee9799fbdc68d1e7b86d1762cfe5
1996,31,31,31,31,31,31,31,31,31,6ecb22aed590ee9799fbdc68d1e7b86d1762cfe5
1997,3,3,3,3,3,3,3,3,8,6ecb22aed590ee9799fbdc68d1e7b86d1762cfe5
1998,0,0,0,0,0,0,0,1,16,6ecb22aed590ee9799fbdc68d1e7b86d1762cfe5
1999,0,0,0,0,0,1,3.2,11.05,32,6ecb22aed590ee9799fbdc68d1e7b86d1762cfe5
2000,11,11,11,11,11,12,14,22.05,38,6ecb22aed590ee9799fbdc68d1e7b86d1762cfe5
2001,21,21,21,21,21,23,29.2,63.5,131,6ecb22aed590ee9799fbdc68d1e7b86d1762cfe5
2002,13,13,13,13,13,13.35,21,37.05,42,6ecb22aed590ee9799fbdc68d1e7b86d1762cfe5
2003,29.5,12,12,18,22.65,35.7,43,74.1,128,6ecb22aed590ee9799fbdc68d1e7b86d1762cfe5
2004,32,32,32,32,32,32,32,32,32,6ecb22aed590ee9799fbdc68d1e7b86d1762cfe5
2005,14,14,14,14,14,14,14,14,14,6ecb22aed590ee9799fbdc68d1e7b86d1762cfe5
2006,40,40,40,40,40,40,40,40,56,6ecb22aed590ee9799fbdc68d1e7b86d1762cfe5
2007,404,404,404,404,404,404,404,404,404,6ecb22aed590ee9799fbdc68d1e7b86d1762cfe5
2008,268,268,268,268,268,268,268,268,268,6ecb22aed590ee9799fbdc68d1e7b86d1762cfe5
2009,206,206,206,206,206,206,206,206,206,6ecb22aed590ee9799fbdc68d1e7b86d1762cfe5
2010,300,300,300,300,300,300,300,305,367,6ecb22aed590ee9799fbdc68d1e7b86d1762cfe5
2011,195,195,195,195,195,195,195,195,195,6ecb22aed590ee9799fbdc68d1e7b86d1762cfe5
2012,156,156,156,156,156,156,156,156,156,6ecb22aed590ee9799fbdc68d1e7b86d1762cfe5
2013,176,176,176,176,176,176,176,176,176,6ecb22aed590ee9799fbdc68d1e7b86d1762cfe5
2014,280,280,280,280,280,280,286,304,373,6ecb22aed590ee9799fbdc68d1e7b86d1762cfe5
2015,231,231,231,231,231,231,231,231,231,6ecb22aed590ee9799fbdc68d1e7b86d1762cfe5
2016,201,201,201,201,201,201,201,201,201,6ecb22aed590ee9799fbdc68d1e7b86d1762cfe5
2017,263,263,263,263,263,263,263,263,263,6ecb22aed590ee9799fbdc68d1e7b86d1762cfe5
2018,237,237,237,237,237,237,246.2,259,290,6ecb22aed590ee9799fbdc68d1e7b86d1762cfe5
2019,548,548,548,548,548,548,548,548,548,6ecb22aed590ee9799fbdc68d1e7b86d1762cfe5
2020,382,382,382,382,382,382,382,382,382,6ecb22aed590ee9799fbdc68d1e7b86d1762cfe5
2021,723,723,723,723,723,723,723,723,723,6ecb22aed590ee9799fbdc68d1e7b86d1762cfe5
2022,345,345,345,345,345,345,345,345,345,6ecb22aed590ee9799fbdc68d1e7b86d1762cfe5
2023,179,179,179,179,179,179,182,197,227,6ecb22aed590ee9799fbdc68d1e7b86d1762cfe5
2024,156,156,156,156,156,156,159,179,221,6ecb22aed590ee9799fbdc68d1e7b86d1762cfe5
