winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2000,39,39,39,39,39,39,39,39,39,4482f5418cc3a5e883b0d468f5ddee464b649e97
2001,15,15,15,15,15,15,15,15,15,4482f5418cc3a5e883b0d468f5ddee464b649e97
2002,74,74,74,74,74,74,74,74,74,4482f5418cc3a5e883b0d468f5ddee464b649e97
2003,42,42,42,42,42,44,48,61,129,4482f5418cc3a5e883b0d468f5ddee464b649e97
2004,32,32,32,32,32,32,32,32,32,4482f5418cc3a5e883b0d468f5ddee464b649e97
2005,29,29,29,29,29,29,29,29,29,4482f5418cc3a5e883b0d468f5ddee464b649e97
2006,90,90,90,90,90,90,90,90,90,4482f5418cc3a5e883b0d468f5ddee464b649e97
2007,23,23,23,23,23,23,23,23,23,4482f5418cc3a5e883b0d468f5ddee464b649e97
2008,53,53,53,53,53,53,53,53,53,4482f5418cc3a5e883b0d468f5ddee464b649e97
2009,90,87,87,87,88,95,103.2,123.6,217,4482f5418cc3a5e883b0d468f5ddee464b649e97
2010,17,17,17,17,17,17,17,17,17,4482f5418cc3a5e883b0d468f5ddee464b649e97
2011,38,38,38,38,38,38,38,38,38,4482f5418cc3a5e883b0d468f5ddee464b649e97
2012,34,34,34,34,34,34,34,34,34,4482f5418cc3a5e883b0d468f5ddee464b649e97
2013,25,25,25,25,25,25,25,25,26,4482f5418cc3a5e883b0d468f5ddee464b649e97
2014,36,36,36,36,36,36,36,36,36,4482f5418cc3a5e883b0d468f5ddee464b649e97
2015,43,43,43,43,43,43,43,43,43,4482f5418cc3a5e883b0d468f5ddee464b649e97
2016,33,33,33,33,33,33,33,33,33,4482f5418cc3a5e883b0d468f5ddee464b649e97
2017,58,58,58,58,58,58,58,58,58,4482f5418cc3a5e883b0d468f5ddee464b649e97
2018,46,46,46,46,46,46,46,46,46,4482f5418cc3a5e883b0d468f5ddee464b649e97
2019,29,29,29,29,29,29,29,29,29,4482f5418cc3a5e883b0d468f5ddee464b649e97
2020,18,18,18,18,18,18,18,18,18,4482f5418cc3a5e883b0d468f5ddee464b649e97
2021,60,60,60,60,60,60,60,60,60,4482f5418cc3a5e883b0d468f5ddee464b649e97
2022,67,67,67,67,67,67,67,67,67,4482f5418cc3a5e883b0d468f5ddee464b649e97
2023,43,43,43,43,43,43,43,43,43,4482f5418cc3a5e883b0d468f5ddee464b649e97
2024,75,75,75,75,75,75,75,75,75,4482f5418cc3a5e883b0d468f5ddee464b649e97
