analysis,centre_winter,duration,estimate,se,lcl,ucl
78676a4964183a9ca4609a877fdbb7768964dd81,1996.5,10,0.06956,0.02765,0.01536,0.1238
78676a4964183a9ca4609a877fdbb7768964dd81,1997.5,10,0.07478,0.02388,0.02797,0.1216
78676a4964183a9ca4609a877fdbb7768964dd81,1998.5,10,0.07017,0.01939,0.03216,0.1082
78676a4964183a9ca4609a877fdbb7768964dd81,1999.5,10,0.06457,0.01781,0.02967,0.09947
78676a4964183a9ca4609a877fdbb7768964dd81,2000.5,10,0.06043,0.01783,0.02548,0.09538
78676a4964183a9ca4609a877fdbb7768964dd81,2001.5,10,0.05678,0.01989,0.01779,0.09577
78676a4964183a9ca4609a877fdbb7768964dd81,2002.5,10,0.03806,0.01849,0.001822,0.07429
78676a4964183a9ca4609a877fdbb7768964dd81,2003.5,10,0.01517,0.01648,-0.01712,0.04747
78676a4964183a9ca4609a877fdbb7768964dd81,2004.5,10,-0.003387,0.01575,-0.03426,0.02748
78676a4964183a9ca4609a877fdbb7768964dd81,2005.5,10,-0.02032,0.01565,-0.051,0.01037
78676a4964183a9ca4609a877fdbb7768964dd81,2006.5,10,-0.03258,0.01595,-0.06385,-0.001307
78676a4964183a9ca4609a877fdbb7768964dd81,2007.5,10,-0.04811,0.01738,-0.08218,-0.01405
78676a4964183a9ca4609a877fdbb7768964dd81,2008.5,10,-0.06086,0.01855,-0.09723,-0.0245
78676a4964183a9ca4609a877fdbb7768964dd81,2009.5,10,-0.06814,0.01991,-0.1072,-0.02912
78676a4964183a9ca4609a877fdbb7768964dd81,2010.5,10,-0.06347,0.0193,-0.1013,-0.02565
78676a4964183a9ca4609a877fdbb7768964dd81,2011.5,10,-0.05065,0.0173,-0.08456,-0.01674
78676a4964183a9ca4609a877fdbb7768964dd81,2012.5,10,-0.03883,0.01712,-0.07239,-0.005263
78676a4964183a9ca4609a877fdbb7768964dd81,2013.5,10,-0.02775,0.01693,-0.06094,0.00544
78676a4964183a9ca4609a877fdbb7768964dd81,2014.5,10,-0.009867,0.01694,-0.04307,0.02333
78676a4964183a9ca4609a877fdbb7768964dd81,2015.5,10,-0.001432,0.01685,-0.03446,0.0316
78676a4964183a9ca4609a877fdbb7768964dd81,2016.5,10,0.003518,0.01711,-0.03001,0.03705
78676a4964183a9ca4609a877fdbb7768964dd81,2017.5,10,0.006601,0.01679,-0.0263,0.03951
78676a4964183a9ca4609a877fdbb7768964dd81,2018.5,10,0.01315,0.01759,-0.02132,0.04763
78676a4964183a9ca4609a877fdbb7768964dd81,2019.5,10,0.01971,0.01856,-0.01667,0.05608
78676a4964183a9ca4609a877fdbb7768964dd81,1997.5,12,0.06397,0.02046,0.02388,0.1041
78676a4964183a9ca4609a877fdbb7768964dd81,1998.5,12,0.06482,0.01778,0.02996,0.09967
78676a4964183a9ca4609a877fdbb7768964dd81,1999.5,12,0.06256,0.01553,0.03212,0.09301
78676a4964183a9ca4609a877fdbb7768964dd81,2000.5,12,0.05785,0.01501,0.02843,0.08726
78676a4964183a9ca4609a877fdbb7768964dd81,2001.5,12,0.04672,0.01423,0.01884,0.07461
78676a4964183a9ca4609a877fdbb7768964dd81,2002.5,12,0.03649,0.01481,0.00745,0.06552
78676a4964183a9ca4609a877fdbb7768964dd81,2003.5,12,0.02036,0.01432,-0.007708,0.04843
78676a4964183a9ca4609a877fdbb7768964dd81,2004.5,12,-0.002346,0.01345,-0.02872,0.02402
78676a4964183a9ca4609a877fdbb7768964dd81,2005.5,12,-0.02282,0.01403,-0.05031,0.004673
78676a4964183a9ca4609a877fdbb7768964dd81,2006.5,12,-0.03537,0.01408,-0.06297,-0.007769
78676a4964183a9ca4609a877fdbb7768964dd81,2007.5,12,-0.04244,0.01391,-0.0697,-0.01519
78676a4964183a9ca4609a877fdbb7768964dd81,2008.5,12,-0.05118,0.01475,-0.08008,-0.02228
78676a4964183a9ca4609a877fdbb7768964dd81,2009.5,12,-0.05643,0.01559,-0.08699,-0.02588
78676a4964183a9ca4609a877fdbb7768964dd81,2010.5,12,-0.0556,0.01515,-0.08529,-0.02592
78676a4964183a9ca4609a877fdbb7768964dd81,2011.5,12,-0.04757,0.01423,-0.07545,-0.01968
78676a4964183a9ca4609a877fdbb7768964dd81,2012.5,12,-0.03851,0.01345,-0.06488,-0.01215
78676a4964183a9ca4609a877fdbb7768964dd81,2013.5,12,-0.02762,0.01271,-0.05253,-0.00272
78676a4964183a9ca4609a877fdbb7768964dd81,2014.5,12,-0.01751,0.01272,-0.04245,0.007421
78676a4964183a9ca4609a877fdbb7768964dd81,2015.5,12,-0.00571,0.01337,-0.03192,0.0205
78676a4964183a9ca4609a877fdbb7768964dd81,2016.5,12,0.0006155,0.01332,-0.0255,0.02673
78676a4964183a9ca4609a877fdbb7768964dd81,2017.5,12,0.008209,0.01394,-0.01911,0.03553
78676a4964183a9ca4609a877fdbb7768964dd81,2018.5,12,0.01596,0.01486,-0.01317,0.04509
78676a4964183a9ca4609a877fdbb7768964dd81,2008,33,5.819e-05,0.004239,-0.008251,0.008367
b95c49cfd51a0cc6fec47c287a620f79cd326eea,1996.5,10,0.1078,0.0177,0.0731,0.1425
