winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,3207,3207,3207,3207,3207,3207,3207,3207,3207,be139bce3254ef1e3db48eec3da38a616e86e4ad
1993,2611,2611,2611,2611,2611,2611,2611,2611,2611,be139bce3254ef1e3db48eec3da38a616e86e4ad
1994,2270,2270,2270,2270,2270,2270,2270,2270,2270,be139bce3254ef1e3db48eec3da38a616e86e4ad
1995,3040,3040,3040,3040,3040,3040,3040,3040,3040,be139bce3254ef1e3db48eec3da38a616e86e4ad
1996,2890,2890,2890,2890,2890,2890,2890,2890,2890,be139bce3254ef1e3db48eec3da38a616e86e4ad
1997,706,706,706,706,706,706,706,706,706,be139bce3254ef1e3db48eec3da38a616e86e4ad
1998,2166,2166,2166,2166,2166,2166,2166,2166,2166,be139bce3254ef1e3db48eec3da38a616e86e4ad
1999,1281,1281,1281,1281,1281,1281,1281,1281,1281,be139bce3254ef1e3db48eec3da38a616e86e4ad
2000,2286,2286,2286,2286,2286,2286,2286,2286,2286,be139bce3254ef1e3db48eec3da38a616e86e4ad
2001,2143,2143,2143,2143,2143,2143,2143,2143,2143,be139bce3254ef1e3db48eec3da38a616e86e4ad
2002,723,723,723,723,723,723,723,723,723,be139bce3254ef1e3db48eec3da38a616e86e4ad
2003,971,971,971,971,971,971,971,971,971,be139bce3254ef1e3db48eec3da38a616e86e4ad
2004,1257,1257,1257,1257,1257,1257,1257,1257,1257,be139bce3254ef1e3db48eec3da38a616e86e4ad
2005,720,720,720,720,720,720,720,720,1703,be139bce3254ef1e3db48eec3da38a616e86e4ad
2006,1337,1337,1337,1337,1337,1337,1337,1337,1337,be139bce3254ef1e3db48eec3da38a616e86e4ad
2007,1131,1131,1131,1131,1131,1131,1131,1131,1131,be139bce3254ef1e3db48eec3da38a616e86e4ad
2008,1005,1005,1005,1005,1005,1005,1005,1005,1005,be139bce3254ef1e3db48eec3da38a616e86e4ad
2009,1382,1382,1382,1382,1382,1382,1382,1382,1382,be139bce3254ef1e3db48eec3da38a616e86e4ad
2010,561,561,561,561,561,561,561,561,561,be139bce3254ef1e3db48eec3da38a616e86e4ad
2011,676,670,670,671,673,680,684,694.2,719,be139bce3254ef1e3db48eec3da38a616e86e4ad
2012,805,805,805,805,805,805,805,805,805,be139bce3254ef1e3db48eec3da38a616e86e4ad
2013,507,494,494,494,494,613.1,889.4,1483,2835,be139bce3254ef1e3db48eec3da38a616e86e4ad
2014,529.5,517,518,522,525,534,542,566.1,743,be139bce3254ef1e3db48eec3da38a616e86e4ad
2015,477,477,477,477,477,477,477,477,477,be139bce3254ef1e3db48eec3da38a616e86e4ad
2016,594,589,589,590,592,596,599,613.2,628,be139bce3254ef1e3db48eec3da38a616e86e4ad
2017,370,366,366,367,369,372.4,379.2,386,393,be139bce3254ef1e3db48eec3da38a616e86e4ad
2018,435,427,427,429,432,438,444,451.1,462,be139bce3254ef1e3db48eec3da38a616e86e4ad
2019,303,303,303,303,303,303,303,303,303,be139bce3254ef1e3db48eec3da38a616e86e4ad
2020,230,230,230,230,230,230,230,230,230,be139bce3254ef1e3db48eec3da38a616e86e4ad
2021,249,249,249,249,249,249,249,249,249,be139bce3254ef1e3db48eec3da38a616e86e4ad
2022,241,241,241,241,241,241,241,241,241,be139bce3254ef1e3db48eec3da38a616e86e4ad
2023,333,333,333,333,333,333,333,333,333,be139bce3254ef1e3db48eec3da38a616e86e4ad
2024,299,299,299,299,299,299,299,299,299,be139bce3254ef1e3db48eec3da38a616e86e4ad
