winter,month,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2000,January,204,204,204,204,204,204,204,204,204,7781fcf6c179933c6d68bd903344c19fea5286c6
2000,March,2,2,2,2,2,2,2,2,2,7781fcf6c179933c6d68bd903344c19fea5286c6
2000,October,22,22,22,22,22,22,22,22,22,7781fcf6c179933c6d68bd903344c19fea5286c6
2000,November,29,29,29,29,29,29,29,29,29,7781fcf6c179933c6d68bd903344c19fea5286c6
2000,December,69,69,69,69,69,69,69,69,69,7781fcf6c179933c6d68bd903344c19fea5286c6
2000,NA,252,252,252,252,252,252,252,252,252,7781fcf6c179933c6d68bd903344c19fea5286c6
2001,January,195,195,195,195,195,195,195,195,195,7781fcf6c179933c6d68bd903344c19fea5286c6
2001,March,190,190,190,190,190,190,190,190,190,7781fcf6c179933c6d68bd903344c19fea5286c6
2001,October,47,47,47,47,47,47,47,47,47,7781fcf6c179933c6d68bd903344c19fea5286c6
2001,November,72,72,72,72,72,72,72,72,72,7781fcf6c179933c6d68bd903344c19fea5286c6
2001,December,218,218,218,218,218,218,218,218,218,7781fcf6c179933c6d68bd903344c19fea5286c6
2001,NA,146,146,146,146,146,146,146,146,146,7781fcf6c179933c6d68bd903344c19fea5286c6
2002,January,50,50,50,50,50,50,50,50,50,7781fcf6c179933c6d68bd903344c19fea5286c6
2002,March,52,52,52,52,52,52,52,52,52,7781fcf6c179933c6d68bd903344c19fea5286c6
2002,October,92,92,92,92,92,92,92,92,92,7781fcf6c179933c6d68bd903344c19fea5286c6
2002,November,152,152,152,152,152,152,152,152,152,7781fcf6c179933c6d68bd903344c19fea5286c6
2002,December,242,242,242,242,242,242,242,242,242,7781fcf6c179933c6d68bd903344c19fea5286c6
2002,NA,95,95,95,95,95,95,95,95,95,7781fcf6c179933c6d68bd903344c19fea5286c6
2003,January,177,177,177,177,177,177,177,177,177,7781fcf6c179933c6d68bd903344c19fea5286c6
2003,March,126,126,126,126,126,126,126,126,126,7781fcf6c179933c6d68bd903344c19fea5286c6
2003,October,47,47,47,47,47,47,47,47,47,7781fcf6c179933c6d68bd903344c19fea5286c6
2003,November,35,35,35,35,35,35,35,35,35,7781fcf6c179933c6d68bd903344c19fea5286c6
2003,December,232,232,232,232,232,232,232,232,232,7781fcf6c179933c6d68bd903344c19fea5286c6
2003,NA,216,216,216,216,216,216,216,216,216,7781fcf6c179933c6d68bd903344c19fea5286c6
2004,January,426,426,426,426,426,426,426,426,426,7781fcf6c179933c6d68bd903344c19fea5286c6
2004,March,270,270,270,270,270,270,270,270,270,7781fcf6c179933c6d68bd903344c19fea5286c6
2004,October,6,6,6,6,6,6,6,6,6,7781fcf6c179933c6d68bd903344c19fea5286c6
2004,November,77,77,77,77,77,77,77,77,77,7781fcf6c179933c6d68bd903344c19fea5286c6
2004,December,73,73,73,73,73,73,73,73,73,7781fcf6c179933c6d68bd903344c19fea5286c6
2004,NA,150,150,150,150,150,150,150,150,150,7781fcf6c179933c6d68bd903344c19fea5286c6
2005,January,69,69,69,69,69,69,69,69,69,7781fcf6c179933c6d68bd903344c19fea5286c6
2005,March,183,183,183,183,183,183,183,183,183,7781fcf6c179933c6d68bd903344c19fea5286c6
2005,October,132,132,132,132,132,132,132,132,132,7781fcf6c179933c6d68bd903344c19fea5286c6
2005,November,35,35,35,35,35,35,35,35,35,7781fcf6c179933c6d68bd903344c19fea5286c6
2005,December,98,98,98,98,98,98,98,98,98,7781fcf6c179933c6d68bd903344c19fea5286c6
2005,NA,65,65,65,65,65,65,65,65,65,7781fcf6c179933c6d68bd903344c19fea5286c6
2006,January,155,155,155,155,155,155,155,155,155,7781fcf6c179933c6d68bd903344c19fea5286c6
2006,March,175,175,175,175,175,175,175,175,175,7781fcf6c179933c6d68bd903344c19fea5286c6
2006,October,78,78,78,78,78,78,78,78,78,7781fcf6c179933c6d68bd903344c19fea5286c6
2006,November,136,136,136,136,136,136,136,136,136,7781fcf6c179933c6d68bd903344c19fea5286c6
2006,December,103,103,103,103,103,103,103,103,103,7781fcf6c179933c6d68bd903344c19fea5286c6
2006,NA,135,135,135,135,135,135,135,135,135,7781fcf6c179933c6d68bd903344c19fea5286c6
2007,October,69,69,69,69,69,69,69,69,69,7781fcf6c179933c6d68bd903344c19fea5286c6
2007,November,18,18,18,18,18,18,18,18,18,7781fcf6c179933c6d68bd903344c19fea5286c6
2008,January,25,25,25,25,25,25,25,25,25,7781fcf6c179933c6d68bd903344c19fea5286c6
