winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2000,252,252,252,252,252,252,252,284.6,363,693372e8fe5e6a9ff1efe77db524e88516148263
2001,218,218,218,218,218,219,236.4,314.9,539,693372e8fe5e6a9ff1efe77db524e88516148263
2002,242,242,242,242,242,242,244,328.8,481,693372e8fe5e6a9ff1efe77db524e88516148263
2003,232,232,232,232,232,232,232,232,232,693372e8fe5e6a9ff1efe77db524e88516148263
2004,426,426,426,426,426,426,426,426,426,693372e8fe5e6a9ff1efe77db524e88516148263
2005,183,183,183,183,183,183,183,183,183,693372e8fe5e6a9ff1efe77db524e88516148263
2006,175,175,175,175,175,187.8,232,272.8,319,693372e8fe5e6a9ff1efe77db524e88516148263
2007,223,69,97.65,144.6,177,275,343.6,615.1,928,693372e8fe5e6a9ff1efe77db524e88516148263
2008,211,27,81.5,140.4,182.3,255.4,345.8,492.3,677,693372e8fe5e6a9ff1efe77db524e88516148263
2009,397.5,280,280,300.8,352.8,471.7,544.2,814.1,1293,693372e8fe5e6a9ff1efe77db524e88516148263
2010,482,380,380,414.4,449,557.8,684.2,945.5,1276,693372e8fe5e6a9ff1efe77db524e88516148263
2011,361,190,207.6,261,319.6,408.1,526,715.6,1065,693372e8fe5e6a9ff1efe77db524e88516148263
2012,414.5,240,254.9,293.8,352.3,505.4,587.4,772.2,1061,693372e8fe5e6a9ff1efe77db524e88516148263
2013,337.5,200,207,250.8,295.2,399.7,487,674.6,1002,693372e8fe5e6a9ff1efe77db524e88516148263
2014,519,458,458,467.6,485,574.4,637.2,778.6,1031,693372e8fe5e6a9ff1efe77db524e88516148263
2015,353.5,184,203.8,258.4,313,424.1,498.4,635.5,985,693372e8fe5e6a9ff1efe77db524e88516148263
2016,285,285,285,285,285,285,285,434.6,743,693372e8fe5e6a9ff1efe77db524e88516148263
2017,452,452,452,452,452,452,452,455,497,693372e8fe5e6a9ff1efe77db524e88516148263
2018,585,585,585,585,585,585,585,650.6,721,693372e8fe5e6a9ff1efe77db524e88516148263
2019,297,297,297,297,297,298.4,308.4,360.5,392,693372e8fe5e6a9ff1efe77db524e88516148263
2020,1460,1460,1460,1460,1460,1460,1497,1590,1719,693372e8fe5e6a9ff1efe77db524e88516148263
2021,258,258,258,258,258,258,258,258,258,693372e8fe5e6a9ff1efe77db524e88516148263
2022,710,710,710,710,710,710,710,710,710,693372e8fe5e6a9ff1efe77db524e88516148263
2023,609,609,609,609,609,609,609,609,609,693372e8fe5e6a9ff1efe77db524e88516148263
2024,291,291,291,291,291,291,291,291,291,693372e8fe5e6a9ff1efe77db524e88516148263
