winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,2.5,0,0,0,1,4,6,15.25,41,dc65be0bb79421d90dd5abdafc2d368a6d06fcb1
1993,3,0,0,1,2,6,9.2,20.1,25,dc65be0bb79421d90dd5abdafc2d368a6d06fcb1
1994,3,0,0,1,2,4,7,15,27,dc65be0bb79421d90dd5abdafc2d368a6d06fcb1
1995,1,1,1,1,1,1,1,1,1,dc65be0bb79421d90dd5abdafc2d368a6d06fcb1
1996,15,15,15,15,15,15,15,15,15,dc65be0bb79421d90dd5abdafc2d368a6d06fcb1
1997,1,1,1,1,1,1,1,1,1,dc65be0bb79421d90dd5abdafc2d368a6d06fcb1
1998,1,1,1,1,1,1,1,1,1,dc65be0bb79421d90dd5abdafc2d368a6d06fcb1
1999,2,2,2,2,2,2,2,2,2,dc65be0bb79421d90dd5abdafc2d368a6d06fcb1
2000,2,2,2,2,2,2,2,2,2,dc65be0bb79421d90dd5abdafc2d368a6d06fcb1
2001,1,1,1,1,1,1,1,1,1,dc65be0bb79421d90dd5abdafc2d368a6d06fcb1
2002,2,2,2,2,2,2,2,2,2,dc65be0bb79421d90dd5abdafc2d368a6d06fcb1
2003,1,1,1,1,1,1,1,1,1,dc65be0bb79421d90dd5abdafc2d368a6d06fcb1
2004,8,8,8,8,8,8,8,8,8,dc65be0bb79421d90dd5abdafc2d368a6d06fcb1
2005,0,0,0,0,0,0,0,0,0,dc65be0bb79421d90dd5abdafc2d368a6d06fcb1
2006,10,10,10,10,10,10,10,10,10,dc65be0bb79421d90dd5abdafc2d368a6d06fcb1
2007,0,0,0,0,0,0,0,0,0,dc65be0bb79421d90dd5abdafc2d368a6d06fcb1
2008,1,1,1,1,1,1,1,1,1,dc65be0bb79421d90dd5abdafc2d368a6d06fcb1
2009,4,4,4,4,4,4,4,4,4,dc65be0bb79421d90dd5abdafc2d368a6d06fcb1
2010,1,1,1,1,1,1,1,1,1,dc65be0bb79421d90dd5abdafc2d368a6d06fcb1
2011,1,1,1,1,1,1,1,3.05,10,dc65be0bb79421d90dd5abdafc2d368a6d06fcb1
2012,1,1,1,1,1,1,1,1,1,dc65be0bb79421d90dd5abdafc2d368a6d06fcb1
2013,1,1,1,1,1,1,1,1,1,dc65be0bb79421d90dd5abdafc2d368a6d06fcb1
2014,0,0,0,0,0,0,0,0,0,dc65be0bb79421d90dd5abdafc2d368a6d06fcb1
2015,0,0,0,0,0,1,2,4,14,dc65be0bb79421d90dd5abdafc2d368a6d06fcb1
2016,0,0,0,0,0,1,2,5,11,dc65be0bb79421d90dd5abdafc2d368a6d06fcb1
2017,0,0,0,0,0,0,0,0,0,dc65be0bb79421d90dd5abdafc2d368a6d06fcb1
2018,0,0,0,0,0,0,0,0,0,dc65be0bb79421d90dd5abdafc2d368a6d06fcb1
2019,0,0,0,0,0,0,0,0,0,dc65be0bb79421d90dd5abdafc2d368a6d06fcb1
2020,0,0,0,0,0,0,0,0,0,dc65be0bb79421d90dd5abdafc2d368a6d06fcb1
2021,0,0,0,0,0,0,0,0,0,dc65be0bb79421d90dd5abdafc2d368a6d06fcb1
2022,0,0,0,0,0,0,0,0,0,dc65be0bb79421d90dd5abdafc2d368a6d06fcb1
2023,0,0,0,0,0,0,0,0,0,dc65be0bb79421d90dd5abdafc2d368a6d06fcb1
2024,0,0,0,0,0,0,0,0,0,dc65be0bb79421d90dd5abdafc2d368a6d06fcb1
