winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2000,2,2,2,2,2,2,2,2,2,b6e6d5bd2d87af15c136f3698e6181fb42b21a6e
2001,3,3,3,3,3,3,3,3,3,b6e6d5bd2d87af15c136f3698e6181fb42b21a6e
2002,1,1,1,1,1,1,1,1,1,b6e6d5bd2d87af15c136f3698e6181fb42b21a6e
2003,2,2,2,2,2,2,3,5,9,b6e6d5bd2d87af15c136f3698e6181fb42b21a6e
2004,1,1,1,1,1,1,1,1,1,b6e6d5bd2d87af15c136f3698e6181fb42b21a6e
2005,0,0,0,0,0,0,0,0,0,b6e6d5bd2d87af15c136f3698e6181fb42b21a6e
2006,8,8,8,8,8,8,8,8,8,b6e6d5bd2d87af15c136f3698e6181fb42b21a6e
2007,6,6,6,6,6,6,6,6,6,b6e6d5bd2d87af15c136f3698e6181fb42b21a6e
2008,3,3,3,3,3,3,3,3,3,b6e6d5bd2d87af15c136f3698e6181fb42b21a6e
2009,1,1,1,1,1,1,1,1,1,b6e6d5bd2d87af15c136f3698e6181fb42b21a6e
2010,1,1,1,1,1,1,1,1,1,b6e6d5bd2d87af15c136f3698e6181fb42b21a6e
2011,1,1,1,1,1,1,1,1,1,b6e6d5bd2d87af15c136f3698e6181fb42b21a6e
2012,3,3,3,3,3,3,3,3,3,b6e6d5bd2d87af15c136f3698e6181fb42b21a6e
2013,2,2,2,2,2,2,2,2,4,b6e6d5bd2d87af15c136f3698e6181fb42b21a6e
2014,2,2,2,2,2,2,2,2,5,b6e6d5bd2d87af15c136f3698e6181fb42b21a6e
2015,5,5,5,5,5,5,5,5,5,b6e6d5bd2d87af15c136f3698e6181fb42b21a6e
2016,5,5,5,5,5,5,5,5,5,b6e6d5bd2d87af15c136f3698e6181fb42b21a6e
2017,8,8,8,8,8,8,8,8,8,b6e6d5bd2d87af15c136f3698e6181fb42b21a6e
2018,3,3,3,3,3,3,3,3,3,b6e6d5bd2d87af15c136f3698e6181fb42b21a6e
2019,4,4,4,4,4,4,4,4,4,b6e6d5bd2d87af15c136f3698e6181fb42b21a6e
2020,4,4,4,4,4,4,4,4,4,b6e6d5bd2d87af15c136f3698e6181fb42b21a6e
2021,5,5,5,5,5,5,5,5,5,b6e6d5bd2d87af15c136f3698e6181fb42b21a6e
2022,4,4,4,4,4,4,4,4,4,b6e6d5bd2d87af15c136f3698e6181fb42b21a6e
2023,6,6,6,6,6,6,6,6,6,b6e6d5bd2d87af15c136f3698e6181fb42b21a6e
2024,5,5,5,5,5,5,5,5,5,b6e6d5bd2d87af15c136f3698e6181fb42b21a6e
