winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2000,5150,5150,5150,5150,5150,5150,5150,5150,5150,457acbdf4fe43c48b4da82b021c3e3339c18087c
2001,3145,3145,3145,3145,3145,3145,3145,5510,10550,457acbdf4fe43c48b4da82b021c3e3339c18087c
2002,7063,7063,7063,7063,7063,7063,7063,7063,7063,457acbdf4fe43c48b4da82b021c3e3339c18087c
2003,1614,1614,1614,1614,1614,1614,1614,1614,1614,457acbdf4fe43c48b4da82b021c3e3339c18087c
2004,4169,4169,4169,4169,4169,4169,4169,4169,4169,457acbdf4fe43c48b4da82b021c3e3339c18087c
2005,4406,4406,4406,4406,4406,4406,4406,4406,4406,457acbdf4fe43c48b4da82b021c3e3339c18087c
2006,2694,2694,2694,2694,2694,2694,2694,2694,2694,457acbdf4fe43c48b4da82b021c3e3339c18087c
2007,3820,3820,3820,3820,3820,3820,3820,3820,3820,457acbdf4fe43c48b4da82b021c3e3339c18087c
2008,2165,2165,2165,2165,2165,2165,2165,2165,2165,457acbdf4fe43c48b4da82b021c3e3339c18087c
2009,3789,3789,3789,3789,3789,3789,3789,3789,4422,457acbdf4fe43c48b4da82b021c3e3339c18087c
2010,2070,2070,2070,2070,2070,2070,2070,2070,2070,457acbdf4fe43c48b4da82b021c3e3339c18087c
2011,1816,1816,1816,1816,1816,1816,1816,1816,1816,457acbdf4fe43c48b4da82b021c3e3339c18087c
2012,810,810,810,810,810,810,810,810,810,457acbdf4fe43c48b4da82b021c3e3339c18087c
2013,3197,3197,3197,3197,3197,3197,3197,3197,3197,457acbdf4fe43c48b4da82b021c3e3339c18087c
2014,5304,5304,5304,5304,5304,5304,5304,5304,5304,457acbdf4fe43c48b4da82b021c3e3339c18087c
2015,4311,4311,4311,4311,4311,4311,4312,4742,6450,457acbdf4fe43c48b4da82b021c3e3339c18087c
2016,7852,7852,7852,7852,7852,7852,7852,7868,7940,457acbdf4fe43c48b4da82b021c3e3339c18087c
2017,2183,2183,2183,2183,2183,2183,2183,2183,2183,457acbdf4fe43c48b4da82b021c3e3339c18087c
2018,7289,7289,7289,7289,7289,7289,7289,7319,7420,457acbdf4fe43c48b4da82b021c3e3339c18087c
2019,2443,2443,2443,2443,2443,2443,2443,2443,2443,457acbdf4fe43c48b4da82b021c3e3339c18087c
2020,5305,5305,5305,5305,5305,5305,5305,5305,5568,457acbdf4fe43c48b4da82b021c3e3339c18087c
2021,4892,4892,4892,4892,4892,4892,4892,4892,4892,457acbdf4fe43c48b4da82b021c3e3339c18087c
2022,8494,8494,8494,8494,8494,8494,8494,8494,8494,457acbdf4fe43c48b4da82b021c3e3339c18087c
2023,3871,3871,3871,3871,3871,3871,3871,3871,3871,457acbdf4fe43c48b4da82b021c3e3339c18087c
2024,5143,5143,5143,5143,5143,5143,5143,5143,5143,457acbdf4fe43c48b4da82b021c3e3339c18087c
