analysis,centre_winter,duration,estimate,se,lcl,ucl
1ce99db25620626d8c15686bb20e3b5d1c2681e0,1996,5,0.04232,0.1934,-0.3367,0.4213
1ce99db25620626d8c15686bb20e3b5d1c2681e0,1997,5,0.2666,0.1765,-0.07933,0.6126
1ce99db25620626d8c15686bb20e3b5d1c2681e0,1998,5,0.5227,0.165,0.1994,0.8461
1ce99db25620626d8c15686bb20e3b5d1c2681e0,1999,5,0.8184,0.1477,0.5289,1.108
1ce99db25620626d8c15686bb20e3b5d1c2681e0,2000,5,0.981,0.1302,0.7258,1.236
1ce99db25620626d8c15686bb20e3b5d1c2681e0,2001,5,1.079,0.1245,0.8355,1.324
1ce99db25620626d8c15686bb20e3b5d1c2681e0,2002,5,1.046,0.1275,0.7963,1.296
1ce99db25620626d8c15686bb20e3b5d1c2681e0,2003,5,0.8302,0.1377,0.5603,1.1
1ce99db25620626d8c15686bb20e3b5d1c2681e0,2004,5,0.5972,0.1498,0.3037,0.8908
1ce99db25620626d8c15686bb20e3b5d1c2681e0,2005,5,0.6371,0.144,0.3548,0.9194
1ce99db25620626d8c15686bb20e3b5d1c2681e0,2006,5,0.7773,0.137,0.5088,1.046
1ce99db25620626d8c15686bb20e3b5d1c2681e0,2007,5,0.7263,0.1377,0.4565,0.9962
1ce99db25620626d8c15686bb20e3b5d1c2681e0,2008,5,0.5199,0.1621,0.2022,0.8376
1ce99db25620626d8c15686bb20e3b5d1c2681e0,2009,5,0.299,0.2118,-0.1161,0.714
1ce99db25620626d8c15686bb20e3b5d1c2681e0,2010,5,0.121,0.2545,-0.3779,0.6198
1ce99db25620626d8c15686bb20e3b5d1c2681e0,2011,5,-0.138,0.2839,-0.6944,0.4185
1ce99db25620626d8c15686bb20e3b5d1c2681e0,2012,5,-0.3051,0.3078,-0.9084,0.2983
1ce99db25620626d8c15686bb20e3b5d1c2681e0,2013,5,-0.259,0.3042,-0.8551,0.3372
1ce99db25620626d8c15686bb20e3b5d1c2681e0,2014,5,-0.2463,0.2957,-0.8259,0.3334
1ce99db25620626d8c15686bb20e3b5d1c2681e0,2015,5,-0.2136,0.2789,-0.7603,0.333
1ce99db25620626d8c15686bb20e3b5d1c2681e0,2016,5,-0.3861,0.278,-0.931,0.1587
1ce99db25620626d8c15686bb20e3b5d1c2681e0,2017,5,-0.4785,0.2623,-0.9926,0.03554
1ce99db25620626d8c15686bb20e3b5d1c2681e0,2018,5,-0.565,0.2556,-1.066,-0.06404
1ce99db25620626d8c15686bb20e3b5d1c2681e0,2019,5,-0.3673,0.2241,-0.8066,0.07203
1ce99db25620626d8c15686bb20e3b5d1c2681e0,2020,5,-0.2968,0.2168,-0.7217,0.1281
1ce99db25620626d8c15686bb20e3b5d1c2681e0,2021,5,-0.1477,0.196,-0.532,0.2365
1ce99db25620626d8c15686bb20e3b5d1c2681e0,2022,5,-0.03219,0.1883,-0.4013,0.3369
1ce99db25620626d8c15686bb20e3b5d1c2681e0,1998.5,10,0.5609,0.118,0.3296,0.7922
1ce99db25620626d8c15686bb20e3b5d1c2681e0,1999.5,10,0.6564,0.1104,0.44,0.8727
1ce99db25620626d8c15686bb20e3b5d1c2681e0,2000.5,10,0.6765,0.11,0.4609,0.892
1ce99db25620626d8c15686bb20e3b5d1c2681e0,2001.5,10,0.7078,0.1087,0.4947,0.9209
1ce99db25620626d8c15686bb20e3b5d1c2681e0,2002.5,10,0.8091,0.1003,0.6124,1.006
1ce99db25620626d8c15686bb20e3b5d1c2681e0,2003.5,10,0.9284,0.09467,0.7428,1.114
1ce99db25620626d8c15686bb20e3b5d1c2681e0,2004.5,10,0.8862,0.09606,0.6979,1.075
1ce99db25620626d8c15686bb20e3b5d1c2681e0,2005.5,10,0.675,0.1105,0.4584,0.8916
1ce99db25620626d8c15686bb20e3b5d1c2681e0,2006.5,10,0.4481,0.1369,0.1797,0.7165
1ce99db25620626d8c15686bb20e3b5d1c2681e0,2007.5,10,0.379,0.1503,0.08438,0.6737
1ce99db25620626d8c15686bb20e3b5d1c2681e0,2008.5,10,0.3197,0.1587,0.008545,0.6308
1ce99db25620626d8c15686bb20e3b5d1c2681e0,2009.5,10,0.2106,0.1729,-0.1283,0.5496
1ce99db25620626d8c15686bb20e3b5d1c2681e0,2010.5,10,0.1305,0.186,-0.234,0.495
1ce99db25620626d8c15686bb20e3b5d1c2681e0,2011.5,10,0.02635,0.201,-0.3677,0.4204
1ce99db25620626d8c15686bb20e3b5d1c2681e0,2012.5,10,-0.04631,0.2034,-0.4451,0.3524
1ce99db25620626d8c15686bb20e3b5d1c2681e0,2013.5,10,-0.262,0.2176,-0.6884,0.1644
1ce99db25620626d8c15686bb20e3b5d1c2681e0,2014.5,10,-0.3918,0.224,-0.8308,0.04726
1ce99db25620626d8c15686bb20e3b5d1c2681e0,2015.5,10,-0.412,0.2187,-0.8406,0.01668
1ce99db25620626d8c15686bb20e3b5d1c2681e0,2016.5,10,-0.3068,0.1972,-0.6933,0.07973
1ce99db25620626d8c15686bb20e3b5d1c2681e0,2017.5,10,-0.2552,0.1858,-0.6192,0.1089
1ce99db25620626d8c15686bb20e3b5d1c2681e0,2018.5,10,-0.2669,0.1808,-0.6213,0.08749
1ce99db25620626d8c15686bb20e3b5d1c2681e0,2019.5,10,-0.2554,0.1709,-0.5903,0.07955
1feeed7722df02b6d62b4242e149c9972d3fac1e,1996,5,1.35,0.232,0.8958,1.805
1feeed7722df02b6d62b4242e149c9972d3fac1e,1997,5,1.432,0.203,1.034,1.83
1feeed7722df02b6d62b4242e149c9972d3fac1e,1998,5,1.525,0.1879,1.157,1.893
1feeed7722df02b6d62b4242e149c9972d3fac1e,1999,5,1.61,0.1881,1.241,1.978
1feeed7722df02b6d62b4242e149c9972d3fac1e,2000,5,1.654,0.1924,1.277,2.031
1feeed7722df02b6d62b4242e149c9972d3fac1e,2001,5,1.661,0.1941,1.28,2.041
1feeed7722df02b6d62b4242e149c9972d3fac1e,2002,5,1.622,0.1886,1.253,1.992
1feeed7722df02b6d62b4242e149c9972d3fac1e,2003,5,1.544,0.1821,1.187,1.901
1feeed7722df02b6d62b4242e149c9972d3fac1e,2004,5,1.474,0.1844,1.112,1.835
1feeed7722df02b6d62b4242e149c9972d3fac1e,2005,5,1.449,0.1841,1.089,1.81
1feeed7722df02b6d62b4242e149c9972d3fac1e,2006,5,1.45,0.1842,1.089,1.811
1feeed7722df02b6d62b4242e149c9972d3fac1e,2007,5,1.419,0.1862,1.054,1.783
1feeed7722df02b6d62b4242e149c9972d3fac1e,2008,5,1.368,0.1919,0.9924,1.744
1feeed7722df02b6d62b4242e149c9972d3fac1e,2009,5,1.3,0.2042,0.9,1.701
1feeed7722df02b6d62b4242e149c9972d3fac1e,2010,5,1.213,0.2244,0.7735,1.653
1feeed7722df02b6d62b4242e149c9972d3fac1e,2011,5,1.112,0.2522,0.6179,1.607
1feeed7722df02b6d62b4242e149c9972d3fac1e,2012,5,1.038,0.2732,0.5024,1.573
