analysis,centre_winter,duration,estimate,se,lcl,ucl
104f698a397d933cf3e2afa2617782c8024bd173,2007,5,3.065,0.1474,2.776,3.354
104f698a397d933cf3e2afa2617782c8024bd173,2008,5,2.871,0.1459,2.585,3.157
104f698a397d933cf3e2afa2617782c8024bd173,2009,5,2.695,0.1652,2.372,3.019
104f698a397d933cf3e2afa2617782c8024bd173,2010,5,2.523,0.1909,2.148,2.897
104f698a397d933cf3e2afa2617782c8024bd173,2011,5,2.389,0.2121,1.973,2.805
104f698a397d933cf3e2afa2617782c8024bd173,2012,5,2.369,0.2166,1.944,2.793
104f698a397d933cf3e2afa2617782c8024bd173,2013,5,2.529,0.1867,2.163,2.895
104f698a397d933cf3e2afa2617782c8024bd173,2014,5,2.713,0.16,2.399,3.026
104f698a397d933cf3e2afa2617782c8024bd173,2015,5,2.892,0.1456,2.607,3.178
104f698a397d933cf3e2afa2617782c8024bd173,2016,5,3.041,0.148,2.751,3.331
104f698a397d933cf3e2afa2617782c8024bd173,2017,5,3.125,0.1642,2.803,3.447
104f698a397d933cf3e2afa2617782c8024bd173,2018,5,3.286,0.1774,2.938,3.633
104f698a397d933cf3e2afa2617782c8024bd173,2019,5,3.314,0.1731,2.975,3.654
104f698a397d933cf3e2afa2617782c8024bd173,2020,5,3.416,0.1558,3.111,3.722
104f698a397d933cf3e2afa2617782c8024bd173,2021,5,3.437,0.1378,3.167,3.707
104f698a397d933cf3e2afa2617782c8024bd173,2022,5,3.468,0.1245,3.224,3.712
104f698a397d933cf3e2afa2617782c8024bd173,2009.5,10,2.717,0.1372,2.448,2.986
104f698a397d933cf3e2afa2617782c8024bd173,2010.5,10,2.7,0.1326,2.44,2.96
104f698a397d933cf3e2afa2617782c8024bd173,2011.5,10,2.704,0.1311,2.447,2.961
104f698a397d933cf3e2afa2617782c8024bd173,2012.5,10,2.707,0.1327,2.447,2.967
104f698a397d933cf3e2afa2617782c8024bd173,2013.5,10,2.715,0.1379,2.445,2.985
104f698a397d933cf3e2afa2617782c8024bd173,2014.5,10,2.747,0.1464,2.46,3.034
104f698a397d933cf3e2afa2617782c8024bd173,2015.5,10,2.907,0.1373,2.638,3.176
104f698a397d933cf3e2afa2617782c8024bd173,2016.5,10,3.013,0.1298,2.759,3.268
104f698a397d933cf3e2afa2617782c8024bd173,2017.5,10,3.154,0.1193,2.92,3.388
104f698a397d933cf3e2afa2617782c8024bd173,2018.5,10,3.239,0.1145,3.014,3.463
104f698a397d933cf3e2afa2617782c8024bd173,2019.5,10,3.297,0.1119,3.077,3.516
7a2591b5b5d3b59f359163f6035032e5ce124e6b,2007,5,3.624,0.1887,3.254,3.994
7a2591b5b5d3b59f359163f6035032e5ce124e6b,2008,5,3.514,0.1766,3.168,3.86
7a2591b5b5d3b59f359163f6035032e5ce124e6b,2009,5,3.389,0.194,3.008,3.769
7a2591b5b5d3b59f359163f6035032e5ce124e6b,2010,5,3.251,0.2407,2.779,3.722
7a2591b5b5d3b59f359163f6035032e5ce124e6b,2011,5,3.122,0.298,2.538,3.707
7a2591b5b5d3b59f359163f6035032e5ce124e6b,2012,5,3.063,0.3288,2.418,3.707
7a2591b5b5d3b59f359163f6035032e5ce124e6b,2013,5,3.148,0.2813,2.597,3.699
7a2591b5b5d3b59f359163f6035032e5ce124e6b,2014,5,3.281,0.2287,2.833,3.729
7a2591b5b5d3b59f359163f6035032e5ce124e6b,2015,5,3.46,0.1745,3.118,3.802
7a2591b5b5d3b59f359163f6035032e5ce124e6b,2016,5,3.589,0.1678,3.26,3.918
7a2591b5b5d3b59f359163f6035032e5ce124e6b,2017,5,3.674,0.1838,3.314,4.034
7a2591b5b5d3b59f359163f6035032e5ce124e6b,2018,5,3.782,0.204,3.382,4.182
7a2591b5b5d3b59f359163f6035032e5ce124e6b,2019,5,3.794,0.1999,3.402,4.186
7a2591b5b5d3b59f359163f6035032e5ce124e6b,2020,5,3.785,0.1912,3.411,4.16
7a2591b5b5d3b59f359163f6035032e5ce124e6b,2021,5,3.783,0.1772,3.436,4.131
7a2591b5b5d3b59f359163f6035032e5ce124e6b,2022,5,3.776,0.1687,3.445,4.107
7a2591b5b5d3b59f359163f6035032e5ce124e6b,2009.5,10,3.344,0.1899,2.971,3.716
7a2591b5b5d3b59f359163f6035032e5ce124e6b,2010.5,10,3.331,0.1869,2.965,3.697
7a2591b5b5d3b59f359163f6035032e5ce124e6b,2011.5,10,3.335,0.1835,2.975,3.695
7a2591b5b5d3b59f359163f6035032e5ce124e6b,2012.5,10,3.355,0.1768,3.009,3.702
7a2591b5b5d3b59f359163f6035032e5ce124e6b,2013.5,10,3.356,0.185,2.993,3.718
7a2591b5b5d3b59f359163f6035032e5ce124e6b,2014.5,10,3.368,0.1954,2.985,3.751
7a2591b5b5d3b59f359163f6035032e5ce124e6b,2015.5,10,3.465,0.1696,3.133,3.797
7a2591b5b5d3b59f359163f6035032e5ce124e6b,2016.5,10,3.537,0.1573,3.229,3.846
7a2591b5b5d3b59f359163f6035032e5ce124e6b,2017.5,10,3.623,0.1446,3.339,3.906
7a2591b5b5d3b59f359163f6035032e5ce124e6b,2018.5,10,3.686,0.142,3.408,3.964
7a2591b5b5d3b59f359163f6035032e5ce124e6b,2019.5,10,3.725,0.1444,3.442,4.008
