winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1996,13,13,13,13,13,13,13,13,13,a7aff2fc936a0f08c6103f1805f7fb134b2f7004
1997,9,9,9,9,9,9,9,9,9,a7aff2fc936a0f08c6103f1805f7fb134b2f7004
1998,3,3,3,3,3,3,4,5,9,a7aff2fc936a0f08c6103f1805f7fb134b2f7004
1999,3,3,3,3,3,3,3,5,9,a7aff2fc936a0f08c6103f1805f7fb134b2f7004
2000,5,5,5,5,5,5,6,7.05,10,a7aff2fc936a0f08c6103f1805f7fb134b2f7004
2001,7,6,6,6,6,7,8,9.05,11,a7aff2fc936a0f08c6103f1805f7fb134b2f7004
2002,19,17,17,18,18,19,20,21.05,24,a7aff2fc936a0f08c6103f1805f7fb134b2f7004
2003,30,30,30,30,30,31,31.2,34,39,a7aff2fc936a0f08c6103f1805f7fb134b2f7004
2004,10,10,10,10,10,10,10,10,13,a7aff2fc936a0f08c6103f1805f7fb134b2f7004
2005,12,11,11,11,11,12,12,13,16,a7aff2fc936a0f08c6103f1805f7fb134b2f7004
2006,11,11,11,11,11,11,12,12,14,a7aff2fc936a0f08c6103f1805f7fb134b2f7004
2007,7,7,7,7,7,7,8,9,9,a7aff2fc936a0f08c6103f1805f7fb134b2f7004
2008,16,16,16,16,16,16,16,16,16,a7aff2fc936a0f08c6103f1805f7fb134b2f7004
2009,15,15,15,15,15,15,16,16.05,20,a7aff2fc936a0f08c6103f1805f7fb134b2f7004
2010,19,19,19,19,19,19.35,20,21,22,a7aff2fc936a0f08c6103f1805f7fb134b2f7004
2011,25,24,24,24,25,25,26,27,29,a7aff2fc936a0f08c6103f1805f7fb134b2f7004
2012,16.5,15,15,16,16,17,18,19,21,a7aff2fc936a0f08c6103f1805f7fb134b2f7004
2013,17,16,16,17,17,18,19,20,22,a7aff2fc936a0f08c6103f1805f7fb134b2f7004
2014,12,12,12,12,12,12,12,15,17,a7aff2fc936a0f08c6103f1805f7fb134b2f7004
2015,16,15,15,15,15,16,17,18,20,a7aff2fc936a0f08c6103f1805f7fb134b2f7004
2016,16,13,14,15,15,16.35,17,19,20,a7aff2fc936a0f08c6103f1805f7fb134b2f7004
2017,13,12,12,13,13,13,14,15,17,a7aff2fc936a0f08c6103f1805f7fb134b2f7004
2018,14,14,14,14,14,15,15,16,18,a7aff2fc936a0f08c6103f1805f7fb134b2f7004
2019,11,11,11,11,11,11,12,13,14,a7aff2fc936a0f08c6103f1805f7fb134b2f7004
2020,5,5,5,5,5,5,5,5,5,a7aff2fc936a0f08c6103f1805f7fb134b2f7004
2021,7,7,7,7,7,7,7,8,9,a7aff2fc936a0f08c6103f1805f7fb134b2f7004
2022,10,10,10,10,10,10,10,10,11,a7aff2fc936a0f08c6103f1805f7fb134b2f7004
2023,10,10,10,10,10,10.35,11,12,14,a7aff2fc936a0f08c6103f1805f7fb134b2f7004
2024,11,11,11,11,11,11,11,11,11,a7aff2fc936a0f08c6103f1805f7fb134b2f7004
