analysis,centre_winter,duration,estimate,se,lcl,ucl
aeb9a820508ed0fbc2f116d8b1de77a5763e1c3b,1994,5,3.438,0.813,1.845,5.032
aeb9a820508ed0fbc2f116d8b1de77a5763e1c3b,1995,5,3.431,0.6484,2.16,4.702
aeb9a820508ed0fbc2f116d8b1de77a5763e1c3b,1996,5,3.417,0.5138,2.41,4.424
aeb9a820508ed0fbc2f116d8b1de77a5763e1c3b,1997,5,3.425,0.4215,2.599,4.251
aeb9a820508ed0fbc2f116d8b1de77a5763e1c3b,1998,5,3.499,0.3821,2.75,4.248
aeb9a820508ed0fbc2f116d8b1de77a5763e1c3b,1999,5,3.551,0.4,2.767,4.335
aeb9a820508ed0fbc2f116d8b1de77a5763e1c3b,2000,5,3.76,0.361,3.053,4.468
aeb9a820508ed0fbc2f116d8b1de77a5763e1c3b,2001,5,4.081,0.2968,3.499,4.662
aeb9a820508ed0fbc2f116d8b1de77a5763e1c3b,2002,5,4.425,0.2508,3.933,4.916
aeb9a820508ed0fbc2f116d8b1de77a5763e1c3b,2003,5,4.774,0.2248,4.334,5.215
aeb9a820508ed0fbc2f116d8b1de77a5763e1c3b,2004,5,5.087,0.2195,4.657,5.517
aeb9a820508ed0fbc2f116d8b1de77a5763e1c3b,2005,5,5.33,0.223,4.893,5.767
aeb9a820508ed0fbc2f116d8b1de77a5763e1c3b,2006,5,5.515,0.2271,5.07,5.96
aeb9a820508ed0fbc2f116d8b1de77a5763e1c3b,2007,5,5.651,0.2308,5.199,6.104
aeb9a820508ed0fbc2f116d8b1de77a5763e1c3b,2008,5,5.666,0.2257,5.224,6.109
aeb9a820508ed0fbc2f116d8b1de77a5763e1c3b,2009,5,5.685,0.2329,5.228,6.141
aeb9a820508ed0fbc2f116d8b1de77a5763e1c3b,2010,5,5.754,0.2321,5.3,6.209
aeb9a820508ed0fbc2f116d8b1de77a5763e1c3b,2011,5,5.778,0.2328,5.322,6.235
aeb9a820508ed0fbc2f116d8b1de77a5763e1c3b,2012,5,5.768,0.2384,5.3,6.235
aeb9a820508ed0fbc2f116d8b1de77a5763e1c3b,2013,5,5.804,0.2443,5.325,6.282
aeb9a820508ed0fbc2f116d8b1de77a5763e1c3b,2014,5,5.805,0.2663,5.283,6.327
aeb9a820508ed0fbc2f116d8b1de77a5763e1c3b,2015,5,5.751,0.2979,5.167,6.335
aeb9a820508ed0fbc2f116d8b1de77a5763e1c3b,2016,5,5.703,0.3266,5.062,6.343
aeb9a820508ed0fbc2f116d8b1de77a5763e1c3b,2017,5,5.676,0.3381,5.014,6.339
aeb9a820508ed0fbc2f116d8b1de77a5763e1c3b,2018,5,5.571,0.3381,4.908,6.233
aeb9a820508ed0fbc2f116d8b1de77a5763e1c3b,2019,5,5.456,0.3314,4.806,6.105
aeb9a820508ed0fbc2f116d8b1de77a5763e1c3b,2020,5,5.394,0.3036,4.799,5.989
aeb9a820508ed0fbc2f116d8b1de77a5763e1c3b,2021,5,5.289,0.2944,4.712,5.866
aeb9a820508ed0fbc2f116d8b1de77a5763e1c3b,2022,5,5.2,0.3023,4.608,5.792
aeb9a820508ed0fbc2f116d8b1de77a5763e1c3b,1996.5,10,3.495,0.5353,2.445,4.544
aeb9a820508ed0fbc2f116d8b1de77a5763e1c3b,1997.5,10,3.596,0.4457,2.722,4.469
aeb9a820508ed0fbc2f116d8b1de77a5763e1c3b,1998.5,10,3.749,0.3559,3.052,4.447
aeb9a820508ed0fbc2f116d8b1de77a5763e1c3b,1999.5,10,3.925,0.2886,3.359,4.491
aeb9a820508ed0fbc2f116d8b1de77a5763e1c3b,2000.5,10,4.137,0.245,3.657,4.617
aeb9a820508ed0fbc2f116d8b1de77a5763e1c3b,2001.5,10,4.319,0.2312,3.866,4.772
aeb9a820508ed0fbc2f116d8b1de77a5763e1c3b,2002.5,10,4.545,0.2067,4.14,4.95
aeb9a820508ed0fbc2f116d8b1de77a5763e1c3b,2003.5,10,4.798,0.1828,4.44,5.156
aeb9a820508ed0fbc2f116d8b1de77a5763e1c3b,2004.5,10,5.038,0.1722,4.7,5.375
aeb9a820508ed0fbc2f116d8b1de77a5763e1c3b,2005.5,10,5.22,0.1711,4.885,5.556
aeb9a820508ed0fbc2f116d8b1de77a5763e1c3b,2006.5,10,5.386,0.1737,5.045,5.726
aeb9a820508ed0fbc2f116d8b1de77a5763e1c3b,2007.5,10,5.542,0.1778,5.194,5.891
aeb9a820508ed0fbc2f116d8b1de77a5763e1c3b,2008.5,10,5.647,0.1803,5.294,6
aeb9a820508ed0fbc2f116d8b1de77a5763e1c3b,2009.5,10,5.709,0.1819,5.353,6.066
aeb9a820508ed0fbc2f116d8b1de77a5763e1c3b,2010.5,10,5.735,0.1869,5.369,6.101
aeb9a820508ed0fbc2f116d8b1de77a5763e1c3b,2011.5,10,5.745,0.1968,5.359,6.13
aeb9a820508ed0fbc2f116d8b1de77a5763e1c3b,2012.5,10,5.753,0.2082,5.345,6.161
aeb9a820508ed0fbc2f116d8b1de77a5763e1c3b,2013.5,10,5.74,0.2224,5.305,6.176
aeb9a820508ed0fbc2f116d8b1de77a5763e1c3b,2014.5,10,5.722,0.2331,5.265,6.179
aeb9a820508ed0fbc2f116d8b1de77a5763e1c3b,2015.5,10,5.687,0.2388,5.219,6.155
aeb9a820508ed0fbc2f116d8b1de77a5763e1c3b,2016.5,10,5.63,0.2447,5.151,6.11
aeb9a820508ed0fbc2f116d8b1de77a5763e1c3b,2017.5,10,5.573,0.2474,5.088,6.058
aeb9a820508ed0fbc2f116d8b1de77a5763e1c3b,2018.5,10,5.496,0.2541,4.998,5.994
aeb9a820508ed0fbc2f116d8b1de77a5763e1c3b,2019.5,10,5.438,0.2554,4.937,5.939
e60b4554328030df76f2fe56589ce8d23a0a880f,1994,5,2.155,0.7681,0.6493,3.66
e60b4554328030df76f2fe56589ce8d23a0a880f,1995,5,2.229,0.5798,1.093,3.366
e60b4554328030df76f2fe56589ce8d23a0a880f,1996,5,2.286,0.4253,1.452,3.119
