winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,0,0,0,0,0,0,0,0,0,b6b4ecd947d3d2ad1675c4a0c6d3afcb1336a4eb
1993,1,1,1,1,1,1,1,1,1,b6b4ecd947d3d2ad1675c4a0c6d3afcb1336a4eb
1994,0,0,0,0,0,0,0,0,0,b6b4ecd947d3d2ad1675c4a0c6d3afcb1336a4eb
1995,2,2,2,2,2,2,2,2,2,b6b4ecd947d3d2ad1675c4a0c6d3afcb1336a4eb
1996,18,18,18,18,18,18,18,18,18,b6b4ecd947d3d2ad1675c4a0c6d3afcb1336a4eb
1997,0,0,0,0,0,0,0,0,0,b6b4ecd947d3d2ad1675c4a0c6d3afcb1336a4eb
1998,1,1,1,1,1,1,1,1,1,b6b4ecd947d3d2ad1675c4a0c6d3afcb1336a4eb
1999,6,6,6,6,6,6,6,6,6,b6b4ecd947d3d2ad1675c4a0c6d3afcb1336a4eb
2000,1,1,1,1,1,1,1,1,1,b6b4ecd947d3d2ad1675c4a0c6d3afcb1336a4eb
2001,2,2,2,2,2,2,2,2,2,b6b4ecd947d3d2ad1675c4a0c6d3afcb1336a4eb
2002,4,4,4,4,4,4,4,4,4,b6b4ecd947d3d2ad1675c4a0c6d3afcb1336a4eb
2003,8,8,8,8,8,8,8,8,8,b6b4ecd947d3d2ad1675c4a0c6d3afcb1336a4eb
2004,0,0,0,0,0,0,0,0,0,b6b4ecd947d3d2ad1675c4a0c6d3afcb1336a4eb
2005,5,5,5,5,5,5,5,5,5,b6b4ecd947d3d2ad1675c4a0c6d3afcb1336a4eb
2006,2,2,2,2,2,2,2,2,2,b6b4ecd947d3d2ad1675c4a0c6d3afcb1336a4eb
2007,5,5,5,5,5,5,5,5,5,b6b4ecd947d3d2ad1675c4a0c6d3afcb1336a4eb
2008,1,1,1,1,1,1,1,1,1,b6b4ecd947d3d2ad1675c4a0c6d3afcb1336a4eb
2009,5,5,5,5,5,5,5,5,5,b6b4ecd947d3d2ad1675c4a0c6d3afcb1336a4eb
2010,5,5,5,5,5,8,12,28.15,42,b6b4ecd947d3d2ad1675c4a0c6d3afcb1336a4eb
2011,9,6,6,6,6,12,18.2,39.25,63,b6b4ecd947d3d2ad1675c4a0c6d3afcb1336a4eb
2012,15,15,15,15,15,19,24,37.05,73,b6b4ecd947d3d2ad1675c4a0c6d3afcb1336a4eb
2013,6,3,3,3,4,9.35,16,24.05,77,b6b4ecd947d3d2ad1675c4a0c6d3afcb1336a4eb
2014,9,9,9,9,9,9,9,9,9,b6b4ecd947d3d2ad1675c4a0c6d3afcb1336a4eb
2015,13,13,13,13,13,13,13,13,13,b6b4ecd947d3d2ad1675c4a0c6d3afcb1336a4eb
2016,11,11,11,11,11,11,11,11,11,b6b4ecd947d3d2ad1675c4a0c6d3afcb1336a4eb
2017,35,35,35,35,35,35,35,35,35,b6b4ecd947d3d2ad1675c4a0c6d3afcb1336a4eb
2018,5,5,5,5,5,5,5,5,5,b6b4ecd947d3d2ad1675c4a0c6d3afcb1336a4eb
2019,11,11,11,11,11,11,11,11,11,b6b4ecd947d3d2ad1675c4a0c6d3afcb1336a4eb
2020,9,9,9,9,9,9,9,9,9,b6b4ecd947d3d2ad1675c4a0c6d3afcb1336a4eb
2021,5,5,5,5,5,5,5,5,5,b6b4ecd947d3d2ad1675c4a0c6d3afcb1336a4eb
2022,5,5,5,5,5,5,5,5,5,b6b4ecd947d3d2ad1675c4a0c6d3afcb1336a4eb
2023,3,3,3,3,3,3,3,3,3,b6b4ecd947d3d2ad1675c4a0c6d3afcb1336a4eb
2024,8,8,8,8,8,8,8,8,8,b6b4ecd947d3d2ad1675c4a0c6d3afcb1336a4eb
