winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,0,0,0,0,0,0,0,0,0,15f67272b01d12de2dccfbf2b68230e15f229431
1993,0,0,0,0,0,0,0,0,0,15f67272b01d12de2dccfbf2b68230e15f229431
1994,0,0,0,0,0,0,0,0,0,15f67272b01d12de2dccfbf2b68230e15f229431
1995,0,0,0,0,0,0,0,0,0,15f67272b01d12de2dccfbf2b68230e15f229431
1996,1,1,1,1,1,1,1,1,1,15f67272b01d12de2dccfbf2b68230e15f229431
1997,0,0,0,0,0,0,0,0,0,15f67272b01d12de2dccfbf2b68230e15f229431
1998,0,0,0,0,0,0,0,0,0,15f67272b01d12de2dccfbf2b68230e15f229431
1999,0,0,0,0,0,0,0,0,0,15f67272b01d12de2dccfbf2b68230e15f229431
2000,0,0,0,0,0,0,0,0,0,15f67272b01d12de2dccfbf2b68230e15f229431
2001,0,0,0,0,0,0,0,0,0,15f67272b01d12de2dccfbf2b68230e15f229431
2002,10,10,10,10,10,10,10,10,10,15f67272b01d12de2dccfbf2b68230e15f229431
2003,0,0,0,0,0,0,0,0,0,15f67272b01d12de2dccfbf2b68230e15f229431
2004,28,28,28,28,28,28,28,28,28,15f67272b01d12de2dccfbf2b68230e15f229431
2005,20,20,20,20,20,20,20,20,20,15f67272b01d12de2dccfbf2b68230e15f229431
2006,0,0,0,0,0,0,0,0,0,15f67272b01d12de2dccfbf2b68230e15f229431
2007,4,4,4,4,4,4,4,4,4,15f67272b01d12de2dccfbf2b68230e15f229431
2008,0,0,0,0,0,0,0,0,0,15f67272b01d12de2dccfbf2b68230e15f229431
2009,4,4,4,4,4,4,4,4,4,15f67272b01d12de2dccfbf2b68230e15f229431
2010,17,17,17,17,17,17,17,17,17,15f67272b01d12de2dccfbf2b68230e15f229431
2011,5,5,5,5,5,5,5,5,5,15f67272b01d12de2dccfbf2b68230e15f229431
2012,9,9,9,9,9,9,9,9,9,15f67272b01d12de2dccfbf2b68230e15f229431
2013,0,0,0,0,0,0,0,0,0,15f67272b01d12de2dccfbf2b68230e15f229431
2014,0,0,0,0,0,0,0,0,0,15f67272b01d12de2dccfbf2b68230e15f229431
2015,2,2,2,2,2,2,2,2,2,15f67272b01d12de2dccfbf2b68230e15f229431
2016,2,2,2,2,2,2,2,2,2,15f67272b01d12de2dccfbf2b68230e15f229431
2017,6,6,6,6,6,6,6,6,6,15f67272b01d12de2dccfbf2b68230e15f229431
2018,3,3,3,3,3,3,3,3,3,15f67272b01d12de2dccfbf2b68230e15f229431
2019,2,2,2,2,2,2,2,2,2,15f67272b01d12de2dccfbf2b68230e15f229431
2020,6,6,6,6,6,6,6,6,6,15f67272b01d12de2dccfbf2b68230e15f229431
2021,9,9,9,9,9,9,9,9,9,15f67272b01d12de2dccfbf2b68230e15f229431
2022,39,39,39,39,39,39,39,39,39,15f67272b01d12de2dccfbf2b68230e15f229431
2023,4,4,4,4,4,4,4,4,4,15f67272b01d12de2dccfbf2b68230e15f229431
2024,12,12,12,12,12,12,12,12,12,15f67272b01d12de2dccfbf2b68230e15f229431
