winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,38.5,0,0,14.6,29.65,51.7,69.2,113.4,196,aad832298d8692080dd7071d8467c10de4fc0899
1993,2,2,2,2,2,2,4.2,10.05,14,aad832298d8692080dd7071d8467c10de4fc0899
1994,45,0,0,15,29.95,56.7,81.2,130,177,aad832298d8692080dd7071d8467c10de4fc0899
1995,2,2,2,2,2,2,2,2,2,aad832298d8692080dd7071d8467c10de4fc0899
1996,43,7,7,24.6,35.65,58.35,75.2,138,214,aad832298d8692080dd7071d8467c10de4fc0899
1997,10,10,10,10,10,10,10,10,10,aad832298d8692080dd7071d8467c10de4fc0899
1998,31,31,31,31,31,31,31,31,31,aad832298d8692080dd7071d8467c10de4fc0899
1999,41,41,41,41,41,41,41.2,50.25,63,aad832298d8692080dd7071d8467c10de4fc0899
2000,59.5,22,24,36,45,74.35,95,172.1,215,aad832298d8692080dd7071d8467c10de4fc0899
2001,95.5,71,71,71,78.95,114.4,139.4,173.1,303,aad832298d8692080dd7071d8467c10de4fc0899
2002,121,121,121,121,121,121,121,127.7,215,aad832298d8692080dd7071d8467c10de4fc0899
2003,143,141,141,141,141,144,146,151,163,aad832298d8692080dd7071d8467c10de4fc0899
2004,88,87,87,87,87,90,92,96,112,aad832298d8692080dd7071d8467c10de4fc0899
2005,165,165,165,165,165,166,167,169.1,177,aad832298d8692080dd7071d8467c10de4fc0899
2006,63,63,63,63,63,64,66,69.2,109,aad832298d8692080dd7071d8467c10de4fc0899
2007,108,108,108,108,108,109,110,114,120,aad832298d8692080dd7071d8467c10de4fc0899
2008,44,44,44,44,44,44,44,44,44,aad832298d8692080dd7071d8467c10de4fc0899
2009,13,13,13,13,13,13,13,13,13,aad832298d8692080dd7071d8467c10de4fc0899
2010,6,2,2,2,3.65,10.35,20.4,49.15,90,aad832298d8692080dd7071d8467c10de4fc0899
2011,4,4,4,4,4,4,4,7.05,10,aad832298d8692080dd7071d8467c10de4fc0899
2012,8,8,8,8,8,8,9,14,27,aad832298d8692080dd7071d8467c10de4fc0899
2013,6,6,6,6,6,6,6,10,21,aad832298d8692080dd7071d8467c10de4fc0899
2014,8,8,8,8,8,8,8,9,12,aad832298d8692080dd7071d8467c10de4fc0899
2015,14,14,14,14,14,14,14,21.1,34,aad832298d8692080dd7071d8467c10de4fc0899
2016,5,5,5,5,5,5,5,12,22,aad832298d8692080dd7071d8467c10de4fc0899
2017,14,14,14,14,14,18,36.2,78,145,aad832298d8692080dd7071d8467c10de4fc0899
2018,5,5,5,5,5,5,8,10.05,18,aad832298d8692080dd7071d8467c10de4fc0899
2019,3,3,3,3,3,3,3,5,9,aad832298d8692080dd7071d8467c10de4fc0899
2020,4,4,4,4,4,4,4,6.05,11,aad832298d8692080dd7071d8467c10de4fc0899
2021,5,5,5,5,5,5,5,5,6,aad832298d8692080dd7071d8467c10de4fc0899
2022,1,0,0,0,0,2,3,7.05,15,aad832298d8692080dd7071d8467c10de4fc0899
2023,2,2,2,2,2,3.35,5,9,15,aad832298d8692080dd7071d8467c10de4fc0899
2024,9,9,9,9,9,9,9,9,9,aad832298d8692080dd7071d8467c10de4fc0899
