winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,3454,3423,3423,3423,3431,3510,3634,3978,4647,1289a3a28919752f849055f8b065ff9ae9b1e7ff
1993,2063,2036,2036,2036,2044,2102,2161,2276,2504,1289a3a28919752f849055f8b065ff9ae9b1e7ff
1994,1974,1974,1974,1974,1974,1995,2034,2224,2650,1289a3a28919752f849055f8b065ff9ae9b1e7ff
1995,2850,2825,2825,2830,2839,2886,2925,3076,3169,1289a3a28919752f849055f8b065ff9ae9b1e7ff
1996,4726,4721,4721,4721,4722,4732,4740,4769,4865,1289a3a28919752f849055f8b065ff9ae9b1e7ff
1997,1993,1987,1987,1987,1991,1999,2015,2074,2213,1289a3a28919752f849055f8b065ff9ae9b1e7ff
1998,2122,2110,2110,2111,2116,2127,2138,2210,2256,1289a3a28919752f849055f8b065ff9ae9b1e7ff
1999,2560,2540,2540,2542,2547,2582,2653,2777,4430,1289a3a28919752f849055f8b065ff9ae9b1e7ff
2000,3604,3580,3580,3581,3590,3636,3695,3879,4178,1289a3a28919752f849055f8b065ff9ae9b1e7ff
2001,2116,2116,2116,2116,2116,2116,2116,2116,2116,1289a3a28919752f849055f8b065ff9ae9b1e7ff
2002,4309,4309,4309,4309,4309,4309,4309,4309,4309,1289a3a28919752f849055f8b065ff9ae9b1e7ff
2003,4074,4065,4065,4065,4066,4106,4141,4273,5174,1289a3a28919752f849055f8b065ff9ae9b1e7ff
2004,2670,2670,2670,2670,2670,2670,2670,2670,2670,1289a3a28919752f849055f8b065ff9ae9b1e7ff
2005,2680,2680,2680,2680,2680,2680,2680,2712,2956,1289a3a28919752f849055f8b065ff9ae9b1e7ff
2006,2550,2550,2550,2550,2550,2550,2550,2550,2550,1289a3a28919752f849055f8b065ff9ae9b1e7ff
2007,2963,2963,2963,2963,2963,2963,2963,2963,2963,1289a3a28919752f849055f8b065ff9ae9b1e7ff
2008,2627,2627,2627,2627,2627,2627,2627,2627,2627,1289a3a28919752f849055f8b065ff9ae9b1e7ff
2009,2998,2998,2998,2998,2998,2998,2998,2998,2998,1289a3a28919752f849055f8b065ff9ae9b1e7ff
2010,2692,2692,2692,2692,2692,2692,2699,2791,2854,1289a3a28919752f849055f8b065ff9ae9b1e7ff
2011,2130,2130,2130,2130,2130,2130,2130,2130,2130,1289a3a28919752f849055f8b065ff9ae9b1e7ff
2012,1714,1714,1714,1714,1714,1714,1714,1714,1714,1289a3a28919752f849055f8b065ff9ae9b1e7ff
2013,1887,1887,1887,1887,1887,1887,1887,1887,1887,1289a3a28919752f849055f8b065ff9ae9b1e7ff
2014,1593,1593,1593,1593,1593,1593,1593,1593,1593,1289a3a28919752f849055f8b065ff9ae9b1e7ff
2015,1676,1676,1676,1676,1676,1676,1676,1676,1676,1289a3a28919752f849055f8b065ff9ae9b1e7ff
2016,2307,2307,2307,2307,2307,2307,2307,2307,2307,1289a3a28919752f849055f8b065ff9ae9b1e7ff
2017,2136,2136,2136,2136,2136,2136,2136,3524,8726,1289a3a28919752f849055f8b065ff9ae9b1e7ff
2018,2598,2598,2598,2598,2598,2598,2598,2598,2598,1289a3a28919752f849055f8b065ff9ae9b1e7ff
2019,1875,1875,1875,1875,1875,1875,1875,1875,1875,1289a3a28919752f849055f8b065ff9ae9b1e7ff
2020,1739,1739,1739,1739,1739,1739,1739,1739,1739,1289a3a28919752f849055f8b065ff9ae9b1e7ff
2021,3871,3871,3871,3871,3871,3871,3871,3875,3961,1289a3a28919752f849055f8b065ff9ae9b1e7ff
2022,2148,2148,2148,2148,2148,2148,2148,2148,2148,1289a3a28919752f849055f8b065ff9ae9b1e7ff
2023,2453,2453,2453,2453,2453,2453,2453,2540,2829,1289a3a28919752f849055f8b065ff9ae9b1e7ff
2024,6122,6122,6122,6122,6122,6122,6122,6147,6231,1289a3a28919752f849055f8b065ff9ae9b1e7ff
