winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,346,346,346,346,346,350.7,466.4,1586,5110,cadded4b5b29fcb8abb350ecfc37c28082ab5c4f
1993,441,441,441,441,441,441,441,441,766,cadded4b5b29fcb8abb350ecfc37c28082ab5c4f
1994,292,292,292,292,292,292,292,292,292,cadded4b5b29fcb8abb350ecfc37c28082ab5c4f
1995,48,48,48,48,48,48,48,79.85,318,cadded4b5b29fcb8abb350ecfc37c28082ab5c4f
1996,364,364,364,364,364,364,364,364,450,cadded4b5b29fcb8abb350ecfc37c28082ab5c4f
1997,334,334,334,334,334,334,334,483.5,1479,cadded4b5b29fcb8abb350ecfc37c28082ab5c4f
1998,472,472,472,472,472,472,483.2,729.6,1112,cadded4b5b29fcb8abb350ecfc37c28082ab5c4f
1999,76,74,74,74,74,107.8,289.6,644.6,1361,cadded4b5b29fcb8abb350ecfc37c28082ab5c4f
2000,230,230,230,230,230,230.4,336.8,681.5,1884,cadded4b5b29fcb8abb350ecfc37c28082ab5c4f
2001,1476,1330,1330,1332,1391,1698,2153,3328,7344,cadded4b5b29fcb8abb350ecfc37c28082ab5c4f
2002,317,242,242,242,263.3,477.7,763.8,2343,5202,cadded4b5b29fcb8abb350ecfc37c28082ab5c4f
2003,2876,2754,2754,2761,2802,3023,3353,4875,5774,cadded4b5b29fcb8abb350ecfc37c28082ab5c4f
2004,326.5,234,234,234,245.6,437.4,670.4,1096,1712,cadded4b5b29fcb8abb350ecfc37c28082ab5c4f
2005,1277,854,860.8,958.6,1119,1478,2236,4564,7483,cadded4b5b29fcb8abb350ecfc37c28082ab5c4f
2006,2050,2029,2029,2029,2033,2132,2247,3158,6864,cadded4b5b29fcb8abb350ecfc37c28082ab5c4f
2007,1578,1575,1575,1575,1575,1598,1681,2093,3797,cadded4b5b29fcb8abb350ecfc37c28082ab5c4f
2008,1913,1911,1911,1911,1911,1925,2048,2335,2949,cadded4b5b29fcb8abb350ecfc37c28082ab5c4f
2009,2180,2116,2117,2126,2146,2231,2353,2645,3411,cadded4b5b29fcb8abb350ecfc37c28082ab5c4f
2010,7130,7108,7108,7108,7108,7189,7269,7579,9504,cadded4b5b29fcb8abb350ecfc37c28082ab5c4f
2011,3302,3288,3288,3292,3296,3321,3380,4069,6417,cadded4b5b29fcb8abb350ecfc37c28082ab5c4f
2012,1720,1695,1695,1695,1695,1804,2026,2715,3282,cadded4b5b29fcb8abb350ecfc37c28082ab5c4f
2013,4078,4078,4078,4078,4078,4084,4799,6590,11540,cadded4b5b29fcb8abb350ecfc37c28082ab5c4f
2014,4008,4008,4008,4008,4008,4009,4013,4055,4381,cadded4b5b29fcb8abb350ecfc37c28082ab5c4f
2015,5796,5789,5789,5789,5790,5823,5881,6279,7333,cadded4b5b29fcb8abb350ecfc37c28082ab5c4f
2016,5541,5510,5510,5510,5519,5641,5774,6208,6513,cadded4b5b29fcb8abb350ecfc37c28082ab5c4f
2017,6946,6903,6903,6903,6907,7129,7431,8620,14700,cadded4b5b29fcb8abb350ecfc37c28082ab5c4f
2018,3362,3350,3350,3350,3350,3468,3616,4095,6041,cadded4b5b29fcb8abb350ecfc37c28082ab5c4f
2019,3524,3524,3524,3524,3524,3524,3524,3524,3774,cadded4b5b29fcb8abb350ecfc37c28082ab5c4f
2020,3548,3548,3548,3548,3548,3548,3548,3548,3548,cadded4b5b29fcb8abb350ecfc37c28082ab5c4f
2021,6351,6351,6351,6351,6351,6351,6351,6351,6351,cadded4b5b29fcb8abb350ecfc37c28082ab5c4f
2022,5645,5645,5645,5645,5645,5645,5645,5645,5645,cadded4b5b29fcb8abb350ecfc37c28082ab5c4f
2023,5979,5979,5979,5979,5979,5979,5979,5979,5979,cadded4b5b29fcb8abb350ecfc37c28082ab5c4f
2024,4291,4291,4291,4291,4291,4311,4408,4757,5388,cadded4b5b29fcb8abb350ecfc37c28082ab5c4f
