analysis,centre_start,centre_end,duration,estimate,se,lcl,ucl
a3670398a7a8b382e8d186709d5b409de6b62fad,1992,1993,1,0.1667,0.2465,-0.3165,0.6498
a3670398a7a8b382e8d186709d5b409de6b62fad,1992,1994,1,0.1974,0.3012,-0.393,0.7878
a3670398a7a8b382e8d186709d5b409de6b62fad,1992,1995,1,0.3591,0.3699,-0.3659,1.084
a3670398a7a8b382e8d186709d5b409de6b62fad,1992,1996,1,0.243,0.3443,-0.4319,0.9179
a3670398a7a8b382e8d186709d5b409de6b62fad,1992,1997,1,0.1695,0.3433,-0.5034,0.8425
a3670398a7a8b382e8d186709d5b409de6b62fad,1992,1998,1,0.2882,0.3539,-0.4055,0.9819
a3670398a7a8b382e8d186709d5b409de6b62fad,1992,1999,1,0.5146,0.3918,-0.2534,1.283
a3670398a7a8b382e8d186709d5b409de6b62fad,1992,2000,1,0.7543,0.4522,-0.132,1.641
a3670398a7a8b382e8d186709d5b409de6b62fad,1992,2001,1,0.7273,0.43,-0.1154,1.57
a3670398a7a8b382e8d186709d5b409de6b62fad,1992,2002,1,0.7051,0.4156,-0.1093,1.52
a3670398a7a8b382e8d186709d5b409de6b62fad,1992,2003,1,0.7566,0.4246,-0.0755,1.589
a3670398a7a8b382e8d186709d5b409de6b62fad,1992,2004,1,0.8246,0.4417,-0.04107,1.69
a3670398a7a8b382e8d186709d5b409de6b62fad,1992,2005,1,0.91,0.4705,-0.01216,1.832
a3670398a7a8b382e8d186709d5b409de6b62fad,1992,2006,1,0.8337,0.4477,-0.04387,1.711
a3670398a7a8b382e8d186709d5b409de6b62fad,1992,2007,1,0.7584,0.4322,-0.08863,1.605
a3670398a7a8b382e8d186709d5b409de6b62fad,1992,2008,1,0.6286,0.4027,-0.1606,1.418
a3670398a7a8b382e8d186709d5b409de6b62fad,1992,2009,1,0.4372,0.3726,-0.2932,1.168
a3670398a7a8b382e8d186709d5b409de6b62fad,1992,2010,1,0.4562,0.3767,-0.2822,1.195
a3670398a7a8b382e8d186709d5b409de6b62fad,1992,2011,1,0.4797,0.3836,-0.2723,1.232
a3670398a7a8b382e8d186709d5b409de6b62fad,1992,2012,1,0.5568,0.4015,-0.2301,1.344
a3670398a7a8b382e8d186709d5b409de6b62fad,1992,2013,1,0.5748,0.4045,-0.218,1.368
a3670398a7a8b382e8d186709d5b409de6b62fad,1992,2014,1,0.6668,0.4314,-0.1787,1.512
a3670398a7a8b382e8d186709d5b409de6b62fad,1992,2015,1,0.7067,0.4471,-0.1696,1.583
a3670398a7a8b382e8d186709d5b409de6b62fad,1992,2016,1,0.6298,0.4283,-0.2097,1.469
a3670398a7a8b382e8d186709d5b409de6b62fad,1992,2017,1,0.465,0.3893,-0.2981,1.228
a3670398a7a8b382e8d186709d5b409de6b62fad,1992,2018,1,0.3583,0.3739,-0.3745,1.091
a3670398a7a8b382e8d186709d5b409de6b62fad,1992,2019,1,0.35,0.3754,-0.3857,1.086
a3670398a7a8b382e8d186709d5b409de6b62fad,1992,2020,1,0.4098,0.3905,-0.3555,1.175
a3670398a7a8b382e8d186709d5b409de6b62fad,1992,2021,1,0.4066,0.3939,-0.3654,1.179
a3670398a7a8b382e8d186709d5b409de6b62fad,1992,2022,1,0.457,0.4123,-0.3511,1.265
a3670398a7a8b382e8d186709d5b409de6b62fad,1992,2023,1,0.4831,0.4232,-0.3464,1.313
a3670398a7a8b382e8d186709d5b409de6b62fad,1992,2024,1,0.5459,0.4462,-0.3287,1.42
a3670398a7a8b382e8d186709d5b409de6b62fad,1993,1994,1,0.03072,0.1904,-0.3424,0.4039
a3670398a7a8b382e8d186709d5b409de6b62fad,1993,1995,1,0.192,0.2457,-0.2895,0.6735
a3670398a7a8b382e8d186709d5b409de6b62fad,1993,1996,1,0.0762,0.2624,-0.4381,0.5906
a3670398a7a8b382e8d186709d5b409de6b62fad,1993,1997,1,0.002831,0.3008,-0.5868,0.5924
a3670398a7a8b382e8d186709d5b409de6b62fad,1993,1998,1,0.1215,0.2937,-0.4541,0.6971
