winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,67,67,67,67,67,67,72.4,127,294,56647246961c5134b57e4b9f5a4b43d4a15655d2
1993,29,29,29,29,29,29,29,29,29,56647246961c5134b57e4b9f5a4b43d4a15655d2
1994,49,49,49,49,49,49,49,49,49,56647246961c5134b57e4b9f5a4b43d4a15655d2
1995,27,27,27,27,27,27,27,27,27,56647246961c5134b57e4b9f5a4b43d4a15655d2
1996,92,92,92,92,92,92,92,92,92,56647246961c5134b57e4b9f5a4b43d4a15655d2
1997,157,157,157,157,157,157,157,157,157,56647246961c5134b57e4b9f5a4b43d4a15655d2
1998,37,37,37,37,37,37,37,37,37,56647246961c5134b57e4b9f5a4b43d4a15655d2
1999,20,13,13,13,14,28,34,65.35,100,56647246961c5134b57e4b9f5a4b43d4a15655d2
2000,56,56,56,56,56,56,56,56,56,56647246961c5134b57e4b9f5a4b43d4a15655d2
2001,63,63,63,63,63,63,63,63,63,56647246961c5134b57e4b9f5a4b43d4a15655d2
2002,83,83,83,83,83,83,83,83,83,56647246961c5134b57e4b9f5a4b43d4a15655d2
2003,86,47,47,47,66.95,112,151.8,280.3,770,56647246961c5134b57e4b9f5a4b43d4a15655d2
2004,70,70,70,70,70,70,70,70,70,56647246961c5134b57e4b9f5a4b43d4a15655d2
2005,83,83,83,83,83,83,83,83,83,56647246961c5134b57e4b9f5a4b43d4a15655d2
2006,96,96,96,96,96,96,96,96,96,56647246961c5134b57e4b9f5a4b43d4a15655d2
2007,93,93,93,93,93,93,93,93,93,56647246961c5134b57e4b9f5a4b43d4a15655d2
2008,67,67,67,67,67,67,67,67,67,56647246961c5134b57e4b9f5a4b43d4a15655d2
2009,89,89,89,89,89,89,89,89,89,56647246961c5134b57e4b9f5a4b43d4a15655d2
2010,112,112,112,112,112,112,112,112,112,56647246961c5134b57e4b9f5a4b43d4a15655d2
2011,76,76,76,76,76,76,76,76,76,56647246961c5134b57e4b9f5a4b43d4a15655d2
2012,134,134,134,134,134,134,134,134,134,56647246961c5134b57e4b9f5a4b43d4a15655d2
2013,147,147,147,147,147,147,147,147,147,56647246961c5134b57e4b9f5a4b43d4a15655d2
2014,206,206,206,206,206,206,206,206,206,56647246961c5134b57e4b9f5a4b43d4a15655d2
2015,197,197,197,197,197,197,197,197,197,56647246961c5134b57e4b9f5a4b43d4a15655d2
2016,158,158,158,158,158,158,158,158,158,56647246961c5134b57e4b9f5a4b43d4a15655d2
2017,212,212,212,212,212,212,212,212,212,56647246961c5134b57e4b9f5a4b43d4a15655d2
2018,182,182,182,182,182,182,182,182,182,56647246961c5134b57e4b9f5a4b43d4a15655d2
2019,203,203,203,203,203,203,203,203,203,56647246961c5134b57e4b9f5a4b43d4a15655d2
2020,185,185,185,185,185,185,185,185,185,56647246961c5134b57e4b9f5a4b43d4a15655d2
2021,154,154,154,154,154,154,154,154,154,56647246961c5134b57e4b9f5a4b43d4a15655d2
2022,189,189,189,189,189,189,189,189,189,56647246961c5134b57e4b9f5a4b43d4a15655d2
2023,192,192,192,192,192,192,192,192,192,56647246961c5134b57e4b9f5a4b43d4a15655d2
2024,263,263,263,263,263,263,263,263,263,56647246961c5134b57e4b9f5a4b43d4a15655d2
