analysis,centre_winter,duration,estimate,se,lcl,ucl
3503d07acdfbebbc731602e9ad267f0aa6f43c87,1996.5,10,0.08666,0.05353,-0.01826,0.1916
3503d07acdfbebbc731602e9ad267f0aa6f43c87,1997.5,10,0.1011,0.04682,0.009365,0.1929
3503d07acdfbebbc731602e9ad267f0aa6f43c87,1998.5,10,0.1027,0.04179,0.02075,0.1846
3503d07acdfbebbc731602e9ad267f0aa6f43c87,1999.5,10,0.09296,0.03743,0.0196,0.1663
3503d07acdfbebbc731602e9ad267f0aa6f43c87,2000.5,10,0.08126,0.03483,0.01299,0.1495
3503d07acdfbebbc731602e9ad267f0aa6f43c87,2001.5,10,0.07089,0.03302,0.006173,0.1356
3503d07acdfbebbc731602e9ad267f0aa6f43c87,2002.5,10,0.06134,0.03146,-0.0003239,0.123
3503d07acdfbebbc731602e9ad267f0aa6f43c87,2003.5,10,0.05261,0.03024,-0.006666,0.1119
3503d07acdfbebbc731602e9ad267f0aa6f43c87,2004.5,10,0.05183,0.02903,-0.005074,0.1087
3503d07acdfbebbc731602e9ad267f0aa6f43c87,2005.5,10,0.05874,0.02784,0.004176,0.1133
3503d07acdfbebbc731602e9ad267f0aa6f43c87,2006.5,10,0.06551,0.02767,0.01128,0.1197
3503d07acdfbebbc731602e9ad267f0aa6f43c87,2007.5,10,0.07193,0.02856,0.01596,0.1279
3503d07acdfbebbc731602e9ad267f0aa6f43c87,2008.5,10,0.06981,0.02951,0.01196,0.1277
3503d07acdfbebbc731602e9ad267f0aa6f43c87,2009.5,10,0.04943,0.02851,-0.006449,0.1053
3503d07acdfbebbc731602e9ad267f0aa6f43c87,2010.5,10,0.02198,0.02764,-0.03218,0.07615
3503d07acdfbebbc731602e9ad267f0aa6f43c87,2011.5,10,-0.007542,0.02758,-0.06161,0.04652
3503d07acdfbebbc731602e9ad267f0aa6f43c87,2012.5,10,-0.03223,0.02799,-0.08709,0.02263
3503d07acdfbebbc731602e9ad267f0aa6f43c87,2013.5,10,-0.0552,0.02935,-0.1127,0.002326
3503d07acdfbebbc731602e9ad267f0aa6f43c87,2014.5,10,-0.07102,0.03257,-0.1348,-0.007183
3503d07acdfbebbc731602e9ad267f0aa6f43c87,2015.5,10,-0.07344,0.03433,-0.1407,-0.006155
3503d07acdfbebbc731602e9ad267f0aa6f43c87,2016.5,10,-0.07418,0.0345,-0.1418,-0.006558
3503d07acdfbebbc731602e9ad267f0aa6f43c87,2017.5,10,-0.0678,0.03345,-0.1334,-0.002231
3503d07acdfbebbc731602e9ad267f0aa6f43c87,2018.5,10,-0.05831,0.03333,-0.1236,0.007011
3503d07acdfbebbc731602e9ad267f0aa6f43c87,2019.5,10,-0.05532,0.0369,-0.1277,0.01701
3503d07acdfbebbc731602e9ad267f0aa6f43c87,1997.5,12,0.09136,0.04347,0.006163,0.1765
