winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,3,2,2,2,2,5,7,13.15,25,ed1a1e115e3d19e1afa844d9b3691cd5330a738c
1993,2,1,1,1,1,2,2,4,7,ed1a1e115e3d19e1afa844d9b3691cd5330a738c
1994,1,1,1,1,1,2,2,3.05,5,ed1a1e115e3d19e1afa844d9b3691cd5330a738c
1995,5,5,5,5,5,5,5,5,5,ed1a1e115e3d19e1afa844d9b3691cd5330a738c
1996,4,4,4,4,4,4,5,6,9,ed1a1e115e3d19e1afa844d9b3691cd5330a738c
1997,4,4,4,4,4,4,5,6,10,ed1a1e115e3d19e1afa844d9b3691cd5330a738c
1998,4,4,4,4,4,4,5,6.05,9,ed1a1e115e3d19e1afa844d9b3691cd5330a738c
1999,6,6,6,6,6,6,6,6,6,ed1a1e115e3d19e1afa844d9b3691cd5330a738c
2000,4,4,4,4,4,4,4,4,4,ed1a1e115e3d19e1afa844d9b3691cd5330a738c
2001,11,11,11,11,11,11,11,11,11,ed1a1e115e3d19e1afa844d9b3691cd5330a738c
2002,11,11,11,11,11,11,11,11,11,ed1a1e115e3d19e1afa844d9b3691cd5330a738c
2003,10,10,10,10,10,10,10,10,10,ed1a1e115e3d19e1afa844d9b3691cd5330a738c
2004,7,7,7,7,7,7,7,7,7,ed1a1e115e3d19e1afa844d9b3691cd5330a738c
2005,6,6,6,6,6,6,6,6,6,ed1a1e115e3d19e1afa844d9b3691cd5330a738c
2006,9,9,9,9,9,9,9,9,11,ed1a1e115e3d19e1afa844d9b3691cd5330a738c
2007,10,10,10,10,10,10,10,10,10,ed1a1e115e3d19e1afa844d9b3691cd5330a738c
2008,8,8,8,8,8,8,8,8,8,ed1a1e115e3d19e1afa844d9b3691cd5330a738c
2009,12,12,12,12,12,12,12,12,12,ed1a1e115e3d19e1afa844d9b3691cd5330a738c
2010,22,22,22,22,22,22,22,22,22,ed1a1e115e3d19e1afa844d9b3691cd5330a738c
2011,12,12,12,12,12,12,12,12,12,ed1a1e115e3d19e1afa844d9b3691cd5330a738c
2012,16,16,16,16,16,16,16,16,16,ed1a1e115e3d19e1afa844d9b3691cd5330a738c
2013,17,17,17,17,17,17,17,17,17,ed1a1e115e3d19e1afa844d9b3691cd5330a738c
2014,8,8,8,8,8,8,8,8,8,ed1a1e115e3d19e1afa844d9b3691cd5330a738c
2015,11,11,11,11,11,11,11,11,11,ed1a1e115e3d19e1afa844d9b3691cd5330a738c
2016,7,7,7,7,7,7,7,7,7,ed1a1e115e3d19e1afa844d9b3691cd5330a738c
2017,11,11,11,11,11,11,11,11,11,ed1a1e115e3d19e1afa844d9b3691cd5330a738c
2018,10,10,10,10,10,10,10,10,10,ed1a1e115e3d19e1afa844d9b3691cd5330a738c
2019,7,3,3,4,5,8,10,14.1,28,ed1a1e115e3d19e1afa844d9b3691cd5330a738c
2020,6,3,3,3,4,7,9.2,15,23,ed1a1e115e3d19e1afa844d9b3691cd5330a738c
2021,6,6,6,6,6,6,7,10.05,17,ed1a1e115e3d19e1afa844d9b3691cd5330a738c
2022,7,7,7,7,7,7,7,7,7,ed1a1e115e3d19e1afa844d9b3691cd5330a738c
2023,7,7,7,7,7,7,7,7,7,ed1a1e115e3d19e1afa844d9b3691cd5330a738c
2024,4,4,4,4,4,4,5,9.05,22,ed1a1e115e3d19e1afa844d9b3691cd5330a738c
