winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,928,824,867.9,890.8,910,941,959.6,1038,1097,752919ef36ec77b9aa40539ea66a69f6fbba0f8e
1993,1068,978,995,1033,1050,1101,1140,1195,1348,752919ef36ec77b9aa40539ea66a69f6fbba0f8e
1994,1155,1049,1073,1102,1122,1185,1206,1269,1329,752919ef36ec77b9aa40539ea66a69f6fbba0f8e
1995,1732,1544,1615,1661,1706,1750,1791,1898,2151,752919ef36ec77b9aa40539ea66a69f6fbba0f8e
1996,1521,1440,1461,1485,1502,1543,1572,1641,1811,752919ef36ec77b9aa40539ea66a69f6fbba0f8e
1997,1208,1116,1152,1176,1190,1226,1251,1297,1325,752919ef36ec77b9aa40539ea66a69f6fbba0f8e
1998,1432,1376,1391,1410,1423,1445,1468,1505,1546,752919ef36ec77b9aa40539ea66a69f6fbba0f8e
1999,1404,1286,1334,1362,1385,1426,1442,1473,1515,752919ef36ec77b9aa40539ea66a69f6fbba0f8e
2000,1732,1664,1677,1703,1720,1751,1765,1801,1863,752919ef36ec77b9aa40539ea66a69f6fbba0f8e
2001,1681,1561,1605,1634,1651,1699,1732,1788,1839,752919ef36ec77b9aa40539ea66a69f6fbba0f8e
2002,1944,1784,1841,1893,1922,1983,2047,2121,2189,752919ef36ec77b9aa40539ea66a69f6fbba0f8e
2003,1768,1658,1695,1718,1745,1796,1841,1898,2022,752919ef36ec77b9aa40539ea66a69f6fbba0f8e
2004,1910,1779,1828,1868,1882,1930,1954,2006,2054,752919ef36ec77b9aa40539ea66a69f6fbba0f8e
2005,2042,1937,1971,1996,2021,2061,2090,2138,2161,752919ef36ec77b9aa40539ea66a69f6fbba0f8e
2006,2034,1866,1924,1976,2003,2052,2084,2177,2287,752919ef36ec77b9aa40539ea66a69f6fbba0f8e
2007,2368,2290,2301,2333,2351,2383,2410,2470,2515,752919ef36ec77b9aa40539ea66a69f6fbba0f8e
2008,1877,1753,1794,1824,1851,1888,1907,1957,1972,752919ef36ec77b9aa40539ea66a69f6fbba0f8e
2009,1894,1770,1817,1853,1871,1920,1944,2001,2145,752919ef36ec77b9aa40539ea66a69f6fbba0f8e
2010,1701,1621,1640,1669,1687,1723,1756,1781,1845,752919ef36ec77b9aa40539ea66a69f6fbba0f8e
2011,1580,1472,1495,1542,1561,1594,1617,1666,1793,752919ef36ec77b9aa40539ea66a69f6fbba0f8e
2012,1852,1791,1806,1827,1840,1863,1890,1923,1954,752919ef36ec77b9aa40539ea66a69f6fbba0f8e
2013,1609,1522,1560,1585,1598,1621,1646,1662,1697,752919ef36ec77b9aa40539ea66a69f6fbba0f8e
2014,1730,1671,1688,1707,1716,1742,1756,1805,1862,752919ef36ec77b9aa40539ea66a69f6fbba0f8e
2015,1828,1757,1769,1798,1810,1841,1864,1896,1943,752919ef36ec77b9aa40539ea66a69f6fbba0f8e
2016,1925,1792,1870,1893,1910,1939,1959,1997,2063,752919ef36ec77b9aa40539ea66a69f6fbba0f8e
2017,1608,1543,1564,1581,1595,1622,1635,1673,1718,752919ef36ec77b9aa40539ea66a69f6fbba0f8e
2018,1901,1845,1857,1879,1890,1908,1919,1952,1973,752919ef36ec77b9aa40539ea66a69f6fbba0f8e
2019,1747,1685,1702,1722,1733,1753,1771,1792,1811,752919ef36ec77b9aa40539ea66a69f6fbba0f8e
2020,2211,2123,2158,2180,2194,2230,2245,2283,2319,752919ef36ec77b9aa40539ea66a69f6fbba0f8e
2021,1990,1942,1949,1965,1979,2005,2018,2054,2108,752919ef36ec77b9aa40539ea66a69f6fbba0f8e
2022,1822,1741,1780,1796,1810,1834,1854,1896,2007,752919ef36ec77b9aa40539ea66a69f6fbba0f8e
2023,1996,1915,1935,1969,1978,2009,2023,2058,2163,752919ef36ec77b9aa40539ea66a69f6fbba0f8e
2024,2034,1963,1984,2002,2017,2049,2065,2100,2125,752919ef36ec77b9aa40539ea66a69f6fbba0f8e
