winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2000,131,94,94,94,116,144.8,183.2,281.2,637,ecacaf2a9a8d1619c413c72504cda533f3c8b825
2001,153,152,152,152,152,169,188.2,331.3,419,ecacaf2a9a8d1619c413c72504cda533f3c8b825
2002,118,118,118,118,118,118,118,118,118,ecacaf2a9a8d1619c413c72504cda533f3c8b825
2003,310,310,310,310,310,310,310,312,314,ecacaf2a9a8d1619c413c72504cda533f3c8b825
2004,331,331,331,331,331,331,331,331,341,ecacaf2a9a8d1619c413c72504cda533f3c8b825
2005,383,383,383,383,383,383,383,627.5,1362,ecacaf2a9a8d1619c413c72504cda533f3c8b825
2006,475,475,475,475,475,475,475,475,475,ecacaf2a9a8d1619c413c72504cda533f3c8b825
2007,210,210,210,210,210,210,210,210,210,ecacaf2a9a8d1619c413c72504cda533f3c8b825
2008,454,454,454,454,454,454,454,454,454,ecacaf2a9a8d1619c413c72504cda533f3c8b825
2009,258.5,258,258,258,258,261,274,324.2,837,ecacaf2a9a8d1619c413c72504cda533f3c8b825
2010,361,361,361,361,361,361,361,361,361,ecacaf2a9a8d1619c413c72504cda533f3c8b825
2011,151,151,151,151,151,151,151,151,240,ecacaf2a9a8d1619c413c72504cda533f3c8b825
2012,89,89,89,89,89,89,89,89,89,ecacaf2a9a8d1619c413c72504cda533f3c8b825
2013,88,88,88,88,88,88,88,88,101,ecacaf2a9a8d1619c413c72504cda533f3c8b825
2014,227,227,227,227,227,227,227,227,227,ecacaf2a9a8d1619c413c72504cda533f3c8b825
2015,80,80,80,80,80,80,80,80,80,ecacaf2a9a8d1619c413c72504cda533f3c8b825
2016,135,135,135,135,135,135,135,135,235,ecacaf2a9a8d1619c413c72504cda533f3c8b825
2017,232,232,232,232,232,232,232,232,232,ecacaf2a9a8d1619c413c72504cda533f3c8b825
2018,177,177,177,177,177,177,177,177,177,ecacaf2a9a8d1619c413c72504cda533f3c8b825
2019,328,328,328,328,328,328,328,328,328,ecacaf2a9a8d1619c413c72504cda533f3c8b825
2020,155,155,155,155,155,155,155,155,155,ecacaf2a9a8d1619c413c72504cda533f3c8b825
2021,107,107,107,107,107,107,107,107,107,ecacaf2a9a8d1619c413c72504cda533f3c8b825
2022,129,129,129,129,129,129,130,131,133,ecacaf2a9a8d1619c413c72504cda533f3c8b825
2023,96,96,96,96,96,96,96.2,98,100,ecacaf2a9a8d1619c413c72504cda533f3c8b825
2024,122,122,122,122,122,122,122,122,122,ecacaf2a9a8d1619c413c72504cda533f3c8b825
