winter,month,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2000,January,90,90,90,90,90,91.35,120.6,195.1,637,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2000,March,51,51,51,51,51,58.4,84.4,144.1,333,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2000,October,30,28,28,28,28,42.35,67,134.4,246,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2000,November,28,28,28,28,28,43.35,69.2,105.9,279,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2000,December,94,94,94,94,94,108,131.6,203.2,277,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2000,NA,53,53,53,53,53,57,78.4,185.7,362,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2001,January,43,43,43,43,43,45.35,68,124.1,330,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2001,March,89,89,89,89,89,102.1,127.2,163.8,300,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2001,October,38,38,38,38,38,42,51,71.2,117,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2001,November,9,9,9,9,9,12,32.2,71.1,94,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2001,December,63,63,63,63,63,75.05,96.2,168,187,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2001,NA,152,152,152,152,152,154,174.8,314.2,419,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2002,January,118,118,118,118,118,118,118,118,118,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2002,March,94,94,94,94,94,94,94,94,94,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2002,October,13,13,13,13,13,13,20.8,68.05,93,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2002,November,52,52,52,52,52,52,52,52,52,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2002,December,0,0,0,0,0,0,0,0,0,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2002,NA,92,92,92,92,92,92,92,92,92,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2003,January,197,197,197,197,197,197,197,197,197,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2003,March,310,310,310,310,310,310,310,312,314,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2003,October,4,4,4,4,4,4,4,4,4,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2003,November,0,0,0,0,0,0,0,0,0,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2003,December,12,12,12,12,12,12,12,12,12,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2003,NA,238,238,238,238,238,238,238,238,238,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2004,January,331,331,331,331,331,331,331,331,331,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2004,March,83,83,83,83,83,83,83,83,83,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2004,October,53,53,53,53,53,53,53,54.05,55,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2004,November,44,44,44,44,44,44,44,44,44,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2004,December,194,194,194,194,194,194,194,194,194,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2004,NA,139,139,139,139,139,139,146.2,184.7,341,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2005,January,159,159,159,159,159,159,165.2,287.2,837,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2005,March,223,223,223,223,223,223,233.4,341.8,753,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2005,October,17,17,17,17,17,17,17,77.9,287,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2005,November,239,239,239,239,239,239,239,239,239,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2005,December,383,383,383,383,383,383,383,383,383,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2005,NA,236,236,236,236,236,236,255,511.2,1362,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2006,January,475,475,475,475,475,475,475,475,475,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2006,March,29,29,29,29,29,29,29,29,29,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2006,October,105,105,105,105,105,105,105,105,105,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2006,November,111,111,111,111,111,111,111.2,113,121,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2006,December,137,137,137,137,137,137,137,137,137,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2006,NA,155,155,155,155,155,155,155,155,155,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2007,January,54,54,54,54,54,54,54,54,54,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2007,March,73,73,73,73,73,73,73,73,73,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2007,October,3,3,3,3,3,3,3,3,3,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2007,November,79,79,79,79,79,79,79,79,79,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2007,December,56,56,56,56,56,56,56,56,56,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2007,NA,210,210,210,210,210,210,210,210,210,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2008,January,454,454,454,454,454,454,454,454,454,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2008,March,59,59,59,59,59,59,59,59,59,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2008,October,3,3,3,3,3,3,12,25.05,35,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2008,November,19,19,19,19,19,19,19,19,19,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2008,December,66,66,66,66,66,66,66,66,66,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2008,NA,21,21,21,21,21,21,21,21,21,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2009,January,10,10,10,10,10,10,10,10,10,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2009,March,10,10,10,10,10,10,11,12.05,15,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2009,October,35,35,35,35,35,39.35,60.6,141.6,837,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2009,November,129,129,129,129,129,129,141.4,195,387,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2009,December,44,44,44,44,44,44,62,93,159,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2009,NA,258,258,258,258,258,260,268.6,312.6,465,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2010,January,48,48,48,48,48,48,48,48,48,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2010,March,85,85,85,85,85,85,86,87,90,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2010,October,120,120,120,120,120,120,120,120,120,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2010,November,361,361,361,361,361,361,361,361,361,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2010,December,119,119,119,119,119,119,119,119,119,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2010,NA,0,0,0,0,0,0,0,2,4,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2011,January,43,43,43,43,43,43,43,43,43,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2011,March,12,12,12,12,12,12,12,14,16,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2011,October,13,13,13,13,13,13,13,13,13,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2011,November,50,50,50,50,50,50,50,50,50,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2011,December,6,6,6,6,6,6,24.8,107.3,240,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2011,NA,151,151,151,151,151,151,151,151,151,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2012,January,47,47,47,47,47,47,47,47,47,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2012,March,22,22,22,22,22,22,22,22,22,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2012,October,22,22,22,22,22,22,22,22,22,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2012,November,89,89,89,89,89,89,89,89,89,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2012,December,66,66,66,66,66,66,66,66,66,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2012,NA,29,29,29,29,29,29,29,29,29,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2013,January,6,6,6,6,6,6,6,6,6,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2013,March,10,10,10,10,10,10,16,52.55,101,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2013,October,85,85,85,85,85,85,85,86.05,88,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2013,November,88,88,88,88,88,88,88,88,88,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2013,December,13,13,13,13,13,13,13,13,13,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2013,NA,4,4,4,4,4,4,4,4,4,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2014,January,49,49,49,49,49,49,49,49,49,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2014,March,39,39,39,39,39,39,39,41,50,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2014,October,150,150,150,150,150,150,150,151,153,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2014,November,1,1,1,1,1,3,20.2,50.7,96,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2014,December,227,227,227,227,227,227,227,227,227,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2014,NA,32,32,32,32,32,32,32,32,32,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
2015,January,73,73,73,73,73,73,73,73,73,a3a9c134f2bd77c7176d0b1d92acc35429fa5314
