analysis,centre_winter,duration,estimate,se,lcl,ucl
5f15ec4f7ca758937640c024adb0167f11286606,1994,5,3.645,0.2878,3.081,4.209
5f15ec4f7ca758937640c024adb0167f11286606,1995,5,3.492,0.2919,2.92,4.064
5f15ec4f7ca758937640c024adb0167f11286606,1996,5,3.466,0.2568,2.963,3.97
5f15ec4f7ca758937640c024adb0167f11286606,1997,5,3.342,0.2485,2.856,3.829
5f15ec4f7ca758937640c024adb0167f11286606,1998,5,3.125,0.27,2.596,3.654
5f15ec4f7ca758937640c024adb0167f11286606,1999,5,2.783,0.3601,2.077,3.488
5f15ec4f7ca758937640c024adb0167f11286606,2000,5,2.611,0.3838,1.859,3.363
5f15ec4f7ca758937640c024adb0167f11286606,2001,5,2.528,0.3829,1.777,3.278
5f15ec4f7ca758937640c024adb0167f11286606,2002,5,2.563,0.3329,1.91,3.215
5f15ec4f7ca758937640c024adb0167f11286606,2003,5,2.645,0.2798,2.097,3.194
5f15ec4f7ca758937640c024adb0167f11286606,2004,5,2.718,0.2535,2.221,3.215
5f15ec4f7ca758937640c024adb0167f11286606,2005,5,2.666,0.2577,2.161,3.171
5f15ec4f7ca758937640c024adb0167f11286606,2006,5,2.507,0.2835,1.951,3.063
5f15ec4f7ca758937640c024adb0167f11286606,2007,5,2.387,0.3104,1.779,2.996
5f15ec4f7ca758937640c024adb0167f11286606,2008,5,2.358,0.3103,1.749,2.966
5f15ec4f7ca758937640c024adb0167f11286606,2009,5,2.337,0.3158,1.718,2.956
5f15ec4f7ca758937640c024adb0167f11286606,2010,5,2.408,0.2937,1.833,2.984
5f15ec4f7ca758937640c024adb0167f11286606,2011,5,2.531,0.2672,2.007,3.055
5f15ec4f7ca758937640c024adb0167f11286606,2012,5,2.689,0.2515,2.196,3.182
5f15ec4f7ca758937640c024adb0167f11286606,2013,5,2.667,0.2475,2.182,3.152
5f15ec4f7ca758937640c024adb0167f11286606,2014,5,2.559,0.2567,2.056,3.062
5f15ec4f7ca758937640c024adb0167f11286606,2015,5,2.374,0.3043,1.778,2.971
5f15ec4f7ca758937640c024adb0167f11286606,2016,5,2.173,0.3741,1.44,2.907
5f15ec4f7ca758937640c024adb0167f11286606,2017,5,1.986,0.4512,1.101,2.87
5f15ec4f7ca758937640c024adb0167f11286606,2018,5,1.955,0.4715,1.031,2.879
5f15ec4f7ca758937640c024adb0167f11286606,2019,5,2.122,0.4085,1.322,2.923
5f15ec4f7ca758937640c024adb0167f11286606,2020,5,2.412,0.3137,1.798,3.027
5f15ec4f7ca758937640c024adb0167f11286606,2021,5,2.644,0.2801,2.095,3.193
5f15ec4f7ca758937640c024adb0167f11286606,2022,5,2.91,0.2672,2.386,3.434
5f15ec4f7ca758937640c024adb0167f11286606,1996.5,10,3.214,0.2497,2.725,3.703
5f15ec4f7ca758937640c024adb0167f11286606,1997.5,10,3.051,0.2734,2.515,3.587
5f15ec4f7ca758937640c024adb0167f11286606,1998.5,10,2.997,0.2519,2.503,3.491
5f15ec4f7ca758937640c024adb0167f11286606,1999.5,10,2.953,0.2333,2.495,3.41
5f15ec4f7ca758937640c024adb0167f11286606,2000.5,10,2.885,0.2258,2.443,3.328
5f15ec4f7ca758937640c024adb0167f11286606,2001.5,10,2.75,0.2423,2.276,3.225
5f15ec4f7ca758937640c024adb0167f11286606,2002.5,10,2.638,0.2523,2.144,3.133
5f15ec4f7ca758937640c024adb0167f11286606,2003.5,10,2.518,0.2751,1.978,3.057
5f15ec4f7ca758937640c024adb0167f11286606,2004.5,10,2.475,0.2695,1.947,3.003
5f15ec4f7ca758937640c024adb0167f11286606,2005.5,10,2.502,0.2424,2.027,2.977
5f15ec4f7ca758937640c024adb0167f11286606,2006.5,10,2.527,0.2263,2.084,2.971
5f15ec4f7ca758937640c024adb0167f11286606,2007.5,10,2.537,0.2206,2.105,2.969
5f15ec4f7ca758937640c024adb0167f11286606,2008.5,10,2.519,0.2228,2.082,2.956
5f15ec4f7ca758937640c024adb0167f11286606,2009.5,10,2.538,0.2148,2.117,2.959
