winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,0,0,0,0,0,1,2,5.05,7,843843b8e6edb62b79f36c94b80fb4c13268dbf5
1993,0,0,0,0,0,2,2,5,8,843843b8e6edb62b79f36c94b80fb4c13268dbf5
1994,1,0,0,0,0,2,3,6.05,9,843843b8e6edb62b79f36c94b80fb4c13268dbf5
1995,1,1,1,1,1,1,1,1,1,843843b8e6edb62b79f36c94b80fb4c13268dbf5
1996,5,5,5,5,5,5,5,5,5,843843b8e6edb62b79f36c94b80fb4c13268dbf5
1997,4,4,4,4,4,4,4,4,4,843843b8e6edb62b79f36c94b80fb4c13268dbf5
1998,0,0,0,0,0,0,0,0,0,843843b8e6edb62b79f36c94b80fb4c13268dbf5
1999,0,0,0,0,0,0,0,0,0,843843b8e6edb62b79f36c94b80fb4c13268dbf5
2000,2,2,2,2,2,2,2,3.05,6,843843b8e6edb62b79f36c94b80fb4c13268dbf5
2001,8,7,7,7,7,10,12,14.05,23,843843b8e6edb62b79f36c94b80fb4c13268dbf5
2002,3,2,2,2,2,4,5.2,8,9,843843b8e6edb62b79f36c94b80fb4c13268dbf5
2003,5,2,2,3,4,5.35,6,9,12,843843b8e6edb62b79f36c94b80fb4c13268dbf5
2004,12,11,11,11,11,13,14,16,17,843843b8e6edb62b79f36c94b80fb4c13268dbf5
2005,3,1,1,2,2,3,4,6,6,843843b8e6edb62b79f36c94b80fb4c13268dbf5
2006,3,0,1,2,2,3,4,5,7,843843b8e6edb62b79f36c94b80fb4c13268dbf5
2007,13,13,13,13,13,13,13,13,13,843843b8e6edb62b79f36c94b80fb4c13268dbf5
2008,1,1,1,1,1,1,2,3,5,843843b8e6edb62b79f36c94b80fb4c13268dbf5
2009,6,6,6,6,6,6,6,6,6,843843b8e6edb62b79f36c94b80fb4c13268dbf5
2010,8,8,8,8,8,9,9,10,11,843843b8e6edb62b79f36c94b80fb4c13268dbf5
2011,17,17,17,17,17,17,17,17,17,843843b8e6edb62b79f36c94b80fb4c13268dbf5
2012,15,15,15,15,15,15,15,15,15,843843b8e6edb62b79f36c94b80fb4c13268dbf5
2013,12,12,12,12,12,12,12,12,12,843843b8e6edb62b79f36c94b80fb4c13268dbf5
2014,4,4,4,4,4,4,4,5.05,8,843843b8e6edb62b79f36c94b80fb4c13268dbf5
2015,5,5,5,5,5,5,5,6,8,843843b8e6edb62b79f36c94b80fb4c13268dbf5
2016,5,5,5,5,5,5,5,8,11,843843b8e6edb62b79f36c94b80fb4c13268dbf5
2017,3,3,3,3,3,3,3,3,3,843843b8e6edb62b79f36c94b80fb4c13268dbf5
2018,4,4,4,4,4,4,4,4,4,843843b8e6edb62b79f36c94b80fb4c13268dbf5
2019,13,13,13,13,13,13,13,13,13,843843b8e6edb62b79f36c94b80fb4c13268dbf5
2020,3,3,3,3,3,3,4.2,7.05,13,843843b8e6edb62b79f36c94b80fb4c13268dbf5
2021,2,2,2,2,2,2,2,2,3,843843b8e6edb62b79f36c94b80fb4c13268dbf5
2022,2,2,2,2,2,2,2,4,6,843843b8e6edb62b79f36c94b80fb4c13268dbf5
2023,2,2,2,2,2,2,2,2.05,7,843843b8e6edb62b79f36c94b80fb4c13268dbf5
