winter,month,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2009,October,1,1,1,1,1,1,1,1,1,2e82330286e0475ba16c1587bf90462964b2d0cd
2011,October,1,1,1,1,1,1,1,1,1,2e82330286e0475ba16c1587bf90462964b2d0cd
2011,NA,1,1,1,1,1,1,1,1,1,2e82330286e0475ba16c1587bf90462964b2d0cd
2012,December,2,2,2,2,2,2,2,2,2,2e82330286e0475ba16c1587bf90462964b2d0cd
2013,November,3,3,3,3,3,3,3,3,3,2e82330286e0475ba16c1587bf90462964b2d0cd
2015,October,11,11,11,11,11,11,11,11,11,2e82330286e0475ba16c1587bf90462964b2d0cd
2015,November,2,2,2,2,2,2,2,2,2,2e82330286e0475ba16c1587bf90462964b2d0cd
2015,NA,2,2,2,2,2,2,2,2,2,2e82330286e0475ba16c1587bf90462964b2d0cd
2016,March,1,1,1,1,1,1,1,1,1,2e82330286e0475ba16c1587bf90462964b2d0cd
2016,November,1,1,1,1,1,1,1,1,1,2e82330286e0475ba16c1587bf90462964b2d0cd
2017,October,2,2,2,2,2,2,2,2,2,2e82330286e0475ba16c1587bf90462964b2d0cd
2017,NA,1,1,1,1,1,1,1,1,1,2e82330286e0475ba16c1587bf90462964b2d0cd
2018,December,1,1,1,1,1,1,1,1,1,2e82330286e0475ba16c1587bf90462964b2d0cd
1999,January,0,0,0,0,0,0,0,0,0,e81e29aae3072f8f2b0edf5bd996d7d046c2b54d
1999,March,0,0,0,0,0,0,0,0,0,e81e29aae3072f8f2b0edf5bd996d7d046c2b54d
1999,October,0,0,0,0,0,0,0,0,0,e81e29aae3072f8f2b0edf5bd996d7d046c2b54d
1999,November,0,0,0,0,0,0,0,0,0,e81e29aae3072f8f2b0edf5bd996d7d046c2b54d
1999,December,0,0,0,0,0,0,0,0,0,e81e29aae3072f8f2b0edf5bd996d7d046c2b54d
1999,NA,0,0,0,0,0,0,0,0,0,e81e29aae3072f8f2b0edf5bd996d7d046c2b54d
2000,January,0,0,0,0,0,0,0,0,0,e81e29aae3072f8f2b0edf5bd996d7d046c2b54d
2000,March,0,0,0,0,0,0,0,0,0,e81e29aae3072f8f2b0edf5bd996d7d046c2b54d
2000,October,0,0,0,0,0,0,0,0,0,e81e29aae3072f8f2b0edf5bd996d7d046c2b54d
2000,November,0,0,0,0,0,0,0,0,0,e81e29aae3072f8f2b0edf5bd996d7d046c2b54d
2000,December,0,0,0,0,0,0,0,0,0,e81e29aae3072f8f2b0edf5bd996d7d046c2b54d
2000,NA,0,0,0,0,0,0,0,0,0,e81e29aae3072f8f2b0edf5bd996d7d046c2b54d
2001,January,0,0,0,0,0,0,0,0,0,e81e29aae3072f8f2b0edf5bd996d7d046c2b54d
2001,March,0,0,0,0,0,0,0,0,0,e81e29aae3072f8f2b0edf5bd996d7d046c2b54d
2001,October,0,0,0,0,0,0,0,0,0,e81e29aae3072f8f2b0edf5bd996d7d046c2b54d
2001,November,0,0,0,0,0,0,0,0,0,e81e29aae3072f8f2b0edf5bd996d7d046c2b54d
2001,December,0,0,0,0,0,0,0,0,0,e81e29aae3072f8f2b0edf5bd996d7d046c2b54d
2001,NA,0,0,0,0,0,0,0,0,0,e81e29aae3072f8f2b0edf5bd996d7d046c2b54d
2002,January,0,0,0,0,0,0,0,0,0,e81e29aae3072f8f2b0edf5bd996d7d046c2b54d
2002,March,0,0,0,0,0,0,0,0,0,e81e29aae3072f8f2b0edf5bd996d7d046c2b54d
2002,October,0,0,0,0,0,0,0,0,0,e81e29aae3072f8f2b0edf5bd996d7d046c2b54d
2002,November,0,0,0,0,0,0,0,0,0,e81e29aae3072f8f2b0edf5bd996d7d046c2b54d
2002,December,0,0,0,0,0,0,0,0,0,e81e29aae3072f8f2b0edf5bd996d7d046c2b54d
2002,NA,0,0,0,0,0,0,0,0,0,e81e29aae3072f8f2b0edf5bd996d7d046c2b54d
2003,January,0,0,0,0,0,0,0,0,0,e81e29aae3072f8f2b0edf5bd996d7d046c2b54d
2003,March,0,0,0,0,0,0,0,0,0,e81e29aae3072f8f2b0edf5bd996d7d046c2b54d
2003,October,0,0,0,0,0,0,0,0,0,e81e29aae3072f8f2b0edf5bd996d7d046c2b54d
2003,November,0,0,0,0,0,0,0,0,0,e81e29aae3072f8f2b0edf5bd996d7d046c2b54d
2003,December,0,0,0,0,0,0,0,0,0,e81e29aae3072f8f2b0edf5bd996d7d046c2b54d
2003,NA,0,0,0,0,0,0,0,0,0,e81e29aae3072f8f2b0edf5bd996d7d046c2b54d
2004,January,0,0,0,0,0,0,0,0,0,e81e29aae3072f8f2b0edf5bd996d7d046c2b54d
2004,March,0,0,0,0,0,0,0,0,0,e81e29aae3072f8f2b0edf5bd996d7d046c2b54d
2004,October,0,0,0,0,0,0,0,0,0,e81e29aae3072f8f2b0edf5bd996d7d046c2b54d
2004,November,0,0,0,0,0,0,0,0,0,e81e29aae3072f8f2b0edf5bd996d7d046c2b54d
