analysis,centre_winter,duration,estimate,se,lcl,ucl
4a0f06a96213cbe8b7bcb27822785d62763020e8,1994,5,5.136,0.1208,4.899,5.372
4a0f06a96213cbe8b7bcb27822785d62763020e8,1995,5,5.409,0.09725,5.219,5.6
4a0f06a96213cbe8b7bcb27822785d62763020e8,1996,5,5.79,0.07327,5.647,5.934
4a0f06a96213cbe8b7bcb27822785d62763020e8,1997,5,5.945,0.07384,5.8,6.089
4a0f06a96213cbe8b7bcb27822785d62763020e8,1998,5,6.194,0.07292,6.051,6.337
4a0f06a96213cbe8b7bcb27822785d62763020e8,1999,5,6.434,0.07172,6.294,6.575
4a0f06a96213cbe8b7bcb27822785d62763020e8,2000,5,6.713,0.06987,6.576,6.85
4a0f06a96213cbe8b7bcb27822785d62763020e8,2001,5,7.007,0.06805,6.874,7.141
4a0f06a96213cbe8b7bcb27822785d62763020e8,2002,5,7.293,0.06637,7.163,7.423
4a0f06a96213cbe8b7bcb27822785d62763020e8,2003,5,7.531,0.06617,7.401,7.661
4a0f06a96213cbe8b7bcb27822785d62763020e8,2004,5,7.726,0.06527,7.598,7.854
4a0f06a96213cbe8b7bcb27822785d62763020e8,2005,5,7.863,0.06458,7.736,7.99
4a0f06a96213cbe8b7bcb27822785d62763020e8,2006,5,7.94,0.06405,7.815,8.066
4a0f06a96213cbe8b7bcb27822785d62763020e8,2007,5,8.016,0.06425,7.89,8.141
4a0f06a96213cbe8b7bcb27822785d62763020e8,2008,5,8.089,0.06454,7.963,8.216
4a0f06a96213cbe8b7bcb27822785d62763020e8,2009,5,8.153,0.06446,8.027,8.279
4a0f06a96213cbe8b7bcb27822785d62763020e8,2010,5,8.196,0.06451,8.069,8.322
4a0f06a96213cbe8b7bcb27822785d62763020e8,2011,5,8.238,0.06468,8.111,8.365
4a0f06a96213cbe8b7bcb27822785d62763020e8,2012,5,8.26,0.06462,8.133,8.387
4a0f06a96213cbe8b7bcb27822785d62763020e8,2013,5,8.248,0.06424,8.122,8.374
4a0f06a96213cbe8b7bcb27822785d62763020e8,2014,5,8.227,0.06411,8.101,8.352
4a0f06a96213cbe8b7bcb27822785d62763020e8,2015,5,8.201,0.06414,8.076,8.327
4a0f06a96213cbe8b7bcb27822785d62763020e8,2016,5,8.19,0.06384,8.065,8.315
4a0f06a96213cbe8b7bcb27822785d62763020e8,2017,5,8.197,0.06374,8.072,8.322
4a0f06a96213cbe8b7bcb27822785d62763020e8,2018,5,8.207,0.06347,8.083,8.332
4a0f06a96213cbe8b7bcb27822785d62763020e8,2019,5,8.219,0.06325,8.095,8.343
4a0f06a96213cbe8b7bcb27822785d62763020e8,2020,5,8.238,0.06291,8.115,8.361
4a0f06a96213cbe8b7bcb27822785d62763020e8,2021,5,8.211,0.06304,8.088,8.335
4a0f06a96213cbe8b7bcb27822785d62763020e8,2022,5,8.199,0.06398,8.073,8.324
4a0f06a96213cbe8b7bcb27822785d62763020e8,1996.5,10,5.785,0.07216,5.644,5.926
4a0f06a96213cbe8b7bcb27822785d62763020e8,1997.5,10,6.061,0.06137,5.941,6.182
4a0f06a96213cbe8b7bcb27822785d62763020e8,1998.5,10,6.399,0.05131,6.298,6.499
4a0f06a96213cbe8b7bcb27822785d62763020e8,1999.5,10,6.619,0.05098,6.519,6.719
4a0f06a96213cbe8b7bcb27822785d62763020e8,2000.5,10,6.862,0.05032,6.764,6.961
4a0f06a96213cbe8b7bcb27822785d62763020e8,2001.5,10,7.08,0.04952,6.983,7.177
4a0f06a96213cbe8b7bcb27822785d62763020e8,2002.5,10,7.288,0.04836,7.193,7.383
4a0f06a96213cbe8b7bcb27822785d62763020e8,2003.5,10,7.474,0.04765,7.38,7.567
4a0f06a96213cbe8b7bcb27822785d62763020e8,2004.5,10,7.654,0.04719,7.562,7.747
4a0f06a96213cbe8b7bcb27822785d62763020e8,2005.5,10,7.81,0.04718,7.718,7.903
4a0f06a96213cbe8b7bcb27822785d62763020e8,2006.5,10,7.94,0.04693,7.848,8.032
4a0f06a96213cbe8b7bcb27822785d62763020e8,2007.5,10,8.029,0.04693,7.937,8.121
4a0f06a96213cbe8b7bcb27822785d62763020e8,2008.5,10,8.089,0.04683,7.997,8.181
4a0f06a96213cbe8b7bcb27822785d62763020e8,2009.5,10,8.138,0.04686,8.046,8.23
4a0f06a96213cbe8b7bcb27822785d62763020e8,2010.5,10,8.169,0.04675,8.077,8.26
4a0f06a96213cbe8b7bcb27822785d62763020e8,2011.5,10,8.19,0.04662,8.098,8.281
4a0f06a96213cbe8b7bcb27822785d62763020e8,2012.5,10,8.199,0.04656,8.107,8.29
4a0f06a96213cbe8b7bcb27822785d62763020e8,2013.5,10,8.214,0.04641,8.123,8.305
4a0f06a96213cbe8b7bcb27822785d62763020e8,2014.5,10,8.229,0.04633,8.138,8.32
4a0f06a96213cbe8b7bcb27822785d62763020e8,2015.5,10,8.228,0.04614,8.137,8.318
4a0f06a96213cbe8b7bcb27822785d62763020e8,2016.5,10,8.223,0.04609,8.132,8.313
4a0f06a96213cbe8b7bcb27822785d62763020e8,2017.5,10,8.22,0.04604,8.129,8.31
