winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,0,0,0,0,0,0,0,0,0,8a3e17a382e9338582745cd1c7e9fa3f3f3ff061
1993,0,0,0,0,0,0,0,0,0,8a3e17a382e9338582745cd1c7e9fa3f3f3ff061
1994,0,0,0,0,0,0,0,0,0,8a3e17a382e9338582745cd1c7e9fa3f3f3ff061
1995,0,0,0,0,0,0,0,0,0,8a3e17a382e9338582745cd1c7e9fa3f3f3ff061
1996,100,100,100,100,100,100,100,100,100,8a3e17a382e9338582745cd1c7e9fa3f3f3ff061
1997,0,0,0,0,0,0,0,0,0,8a3e17a382e9338582745cd1c7e9fa3f3f3ff061
1998,0,0,0,0,0,0,0,0,0,8a3e17a382e9338582745cd1c7e9fa3f3f3ff061
1999,0,0,0,0,0,0,0,0,0,8a3e17a382e9338582745cd1c7e9fa3f3f3ff061
2000,0,0,0,0,0,0,0,0,0,8a3e17a382e9338582745cd1c7e9fa3f3f3ff061
2001,93,93,93,93,93,93,93,93,93,8a3e17a382e9338582745cd1c7e9fa3f3f3ff061
2002,0,0,0,0,0,0,0,0,0,8a3e17a382e9338582745cd1c7e9fa3f3f3ff061
2003,0,0,0,0,0,0,0,0,0,8a3e17a382e9338582745cd1c7e9fa3f3f3ff061
2004,0,0,0,0,0,0,0,0,0,8a3e17a382e9338582745cd1c7e9fa3f3f3ff061
2005,0,0,0,0,0,0,0,0,0,8a3e17a382e9338582745cd1c7e9fa3f3f3ff061
2006,2,2,2,2,2,2,2,2,2,8a3e17a382e9338582745cd1c7e9fa3f3f3ff061
2007,0,0,0,0,0,0,0,0,0,8a3e17a382e9338582745cd1c7e9fa3f3f3ff061
2008,0,0,0,0,0,0,0,0,0,8a3e17a382e9338582745cd1c7e9fa3f3f3ff061
2009,61,61,61,61,61,61,61,61,61,8a3e17a382e9338582745cd1c7e9fa3f3f3ff061
2010,0,0,0,0,0,0,0,0,0,8a3e17a382e9338582745cd1c7e9fa3f3f3ff061
2011,0,0,0,0,0,0,0,0,0,8a3e17a382e9338582745cd1c7e9fa3f3f3ff061
2012,25,25,25,25,25,25,25,25,25,8a3e17a382e9338582745cd1c7e9fa3f3f3ff061
2013,0,0,0,0,0,0,0,0,0,8a3e17a382e9338582745cd1c7e9fa3f3f3ff061
2014,0,0,0,0,0,0,0,0,0,8a3e17a382e9338582745cd1c7e9fa3f3f3ff061
2015,0,0,0,0,0,0,0,0,0,8a3e17a382e9338582745cd1c7e9fa3f3f3ff061
2016,0,0,0,0,0,0,0,0,0,8a3e17a382e9338582745cd1c7e9fa3f3f3ff061
2017,0,0,0,0,0,0,0,0,0,8a3e17a382e9338582745cd1c7e9fa3f3f3ff061
2018,0,0,0,0,0,0,0,0,0,8a3e17a382e9338582745cd1c7e9fa3f3f3ff061
2019,0,0,0,0,0,0,0,0,0,8a3e17a382e9338582745cd1c7e9fa3f3f3ff061
2020,0,0,0,0,0,0,0,0,0,8a3e17a382e9338582745cd1c7e9fa3f3f3ff061
2021,0,0,0,0,0,0,0,0,0,8a3e17a382e9338582745cd1c7e9fa3f3f3ff061
2022,0,0,0,0,0,0,0,0,0,8a3e17a382e9338582745cd1c7e9fa3f3f3ff061
2023,0,0,0,0,0,0,0,0,0,8a3e17a382e9338582745cd1c7e9fa3f3f3ff061
2024,28,28,28,28,28,28,28,28,28,8a3e17a382e9338582745cd1c7e9fa3f3f3ff061
