analysis,winter,estimate,se,lcl,ucl
31837db99585ebeb061ee0385728b633ccd31994,1996,-3.988,2.555,-8.996,1.021
31837db99585ebeb061ee0385728b633ccd31994,1997,-7.098,2.951,-12.88,-1.315
31837db99585ebeb061ee0385728b633ccd31994,1998,-8.429,3.15,-14.6,-2.255
31837db99585ebeb061ee0385728b633ccd31994,1999,-8.64,3.143,-14.8,-2.48
31837db99585ebeb061ee0385728b633ccd31994,2000,-7.803,2.937,-13.56,-2.048
31837db99585ebeb061ee0385728b633ccd31994,2001,-5.482,2.562,-10.5,-0.4602
31837db99585ebeb061ee0385728b633ccd31994,2002,-8.087,2.925,-13.82,-2.353
31837db99585ebeb061ee0385728b633ccd31994,2003,-9.31,3.134,-15.45,-3.168
31837db99585ebeb061ee0385728b633ccd31994,2004,-9.695,3.181,-15.93,-3.46
31837db99585ebeb061ee0385728b633ccd31994,2005,-9.366,3.06,-15.36,-3.368
31837db99585ebeb061ee0385728b633ccd31994,2006,-8.203,2.725,-13.54,-2.862
31837db99585ebeb061ee0385728b633ccd31994,2007,-8.23,2.952,-14.02,-2.445
31837db99585ebeb061ee0385728b633ccd31994,2008,-6.966,2.879,-12.61,-1.323
31837db99585ebeb061ee0385728b633ccd31994,2009,-3.788,2.612,-8.906,1.331
31837db99585ebeb061ee0385728b633ccd31994,2010,-6.63,2.873,-12.26,-0.9982
31837db99585ebeb061ee0385728b633ccd31994,2011,-7.397,2.876,-13.03,-1.761
31837db99585ebeb061ee0385728b633ccd31994,2012,-6.455,2.573,-11.5,-1.411
31837db99585ebeb061ee0385728b633ccd31994,2013,-8.94,2.957,-14.74,-3.145
31837db99585ebeb061ee0385728b633ccd31994,2014,-10.4,3.237,-16.74,-4.053
31837db99585ebeb061ee0385728b633ccd31994,2015,-11.32,3.45,-18.08,-4.557
31837db99585ebeb061ee0385728b633ccd31994,2016,-11.88,3.599,-18.94,-4.83
31837db99585ebeb061ee0385728b633ccd31994,2017,-12.17,3.685,-19.39,-4.947
31837db99585ebeb061ee0385728b633ccd31994,2018,-12.21,3.71,-19.48,-4.939
31837db99585ebeb061ee0385728b633ccd31994,2019,-12.01,3.672,-19.2,-4.809
31837db99585ebeb061ee0385728b633ccd31994,2020,-11.54,3.575,-18.55,-4.534
31837db99585ebeb061ee0385728b633ccd31994,2021,-10.75,3.418,-17.45,-4.053
31837db99585ebeb061ee0385728b633ccd31994,2022,-9.517,3.206,-15.8,-3.234
