winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2000,0,0,0,0,0,0,0,0,0,394c7cd72e0774c8fe2415118085ab391a64dbc8
2001,1,1,1,1,1,1,1,1,1,394c7cd72e0774c8fe2415118085ab391a64dbc8
2002,1,1,1,1,1,1,1,1,1,394c7cd72e0774c8fe2415118085ab391a64dbc8
2003,1,1,1,1,1,1,1,1,1,394c7cd72e0774c8fe2415118085ab391a64dbc8
2004,7,7,7,7,7,7,7,7,7,394c7cd72e0774c8fe2415118085ab391a64dbc8
2005,3,3,3,3,3,3,3,3,3,394c7cd72e0774c8fe2415118085ab391a64dbc8
2006,2,2,2,2,2,2,2,2,2,394c7cd72e0774c8fe2415118085ab391a64dbc8
2007,2,2,2,2,2,2,2,2,2,394c7cd72e0774c8fe2415118085ab391a64dbc8
2008,2,2,2,2,2,2,2,2,2,394c7cd72e0774c8fe2415118085ab391a64dbc8
2009,3,3,3,3,3,3,3,3,9,394c7cd72e0774c8fe2415118085ab391a64dbc8
2010,5,5,5,5,5,5,5,5,5,394c7cd72e0774c8fe2415118085ab391a64dbc8
2011,6,6,6,6,6,6,6,6,6,394c7cd72e0774c8fe2415118085ab391a64dbc8
2012,4,4,4,4,4,4,4,4,4,394c7cd72e0774c8fe2415118085ab391a64dbc8
2013,3,3,3,3,3,3,3,3,3,394c7cd72e0774c8fe2415118085ab391a64dbc8
2014,6,6,6,6,6,6,6,6,6,394c7cd72e0774c8fe2415118085ab391a64dbc8
2015,3,3,3,3,3,3,3,3,3,394c7cd72e0774c8fe2415118085ab391a64dbc8
2016,6,6,6,6,6,6,6,6,6,394c7cd72e0774c8fe2415118085ab391a64dbc8
2017,7,7,7,7,7,7,7,7,7,394c7cd72e0774c8fe2415118085ab391a64dbc8
2018,3,3,3,3,3,3,3,3,3,394c7cd72e0774c8fe2415118085ab391a64dbc8
2019,3,3,3,3,3,3,3,3,3,394c7cd72e0774c8fe2415118085ab391a64dbc8
2020,2,2,2,2,2,2,2,2,2,394c7cd72e0774c8fe2415118085ab391a64dbc8
2021,1,1,1,1,1,1,1,1,1,394c7cd72e0774c8fe2415118085ab391a64dbc8
2022,8,8,8,8,8,8,8,8,8,394c7cd72e0774c8fe2415118085ab391a64dbc8
2023,2,2,2,2,2,2,2,2,2,394c7cd72e0774c8fe2415118085ab391a64dbc8
2024,1,1,1,1,1,1,1,1,1,394c7cd72e0774c8fe2415118085ab391a64dbc8
