analysis,centre_winter,duration,estimate,se,lcl,ucl
371ccba8073b5b7103aca72b041ede6270c33fcb,1994,5,6.416,0.1338,6.154,6.678
371ccba8073b5b7103aca72b041ede6270c33fcb,1995,5,6.85,0.1012,6.652,7.049
371ccba8073b5b7103aca72b041ede6270c33fcb,1996,5,7.159,0.09366,6.976,7.343
371ccba8073b5b7103aca72b041ede6270c33fcb,1997,5,7.398,0.09406,7.214,7.582
371ccba8073b5b7103aca72b041ede6270c33fcb,1998,5,7.484,0.0943,7.299,7.668
371ccba8073b5b7103aca72b041ede6270c33fcb,1999,5,7.514,0.09516,7.328,7.701
371ccba8073b5b7103aca72b041ede6270c33fcb,2000,5,7.566,0.09442,7.381,7.751
371ccba8073b5b7103aca72b041ede6270c33fcb,2001,5,7.625,0.09359,7.441,7.808
371ccba8073b5b7103aca72b041ede6270c33fcb,2002,5,7.579,0.09456,7.393,7.764
371ccba8073b5b7103aca72b041ede6270c33fcb,2003,5,7.553,0.09416,7.368,7.737
371ccba8073b5b7103aca72b041ede6270c33fcb,2004,5,7.496,0.09406,7.311,7.68
371ccba8073b5b7103aca72b041ede6270c33fcb,2005,5,7.448,0.09501,7.262,7.634
371ccba8073b5b7103aca72b041ede6270c33fcb,2006,5,7.065,0.09926,6.87,7.259
371ccba8073b5b7103aca72b041ede6270c33fcb,2007,5,6.757,0.09998,6.561,6.953
371ccba8073b5b7103aca72b041ede6270c33fcb,2008,5,6.396,0.1082,6.184,6.608
371ccba8073b5b7103aca72b041ede6270c33fcb,2009,5,6.102,0.1084,5.889,6.314
371ccba8073b5b7103aca72b041ede6270c33fcb,2010,5,5.767,0.1097,5.552,5.982
371ccba8073b5b7103aca72b041ede6270c33fcb,2011,5,5.471,0.1076,5.26,5.682
371ccba8073b5b7103aca72b041ede6270c33fcb,2012,5,5.052,0.1366,4.784,5.319
371ccba8073b5b7103aca72b041ede6270c33fcb,2013,5,4.715,0.1421,4.436,4.993
371ccba8073b5b7103aca72b041ede6270c33fcb,2014,5,4.369,0.1521,4.071,4.667
371ccba8073b5b7103aca72b041ede6270c33fcb,2015,5,4.113,0.1743,3.771,4.454
371ccba8073b5b7103aca72b041ede6270c33fcb,2016,5,4.229,0.1644,3.907,4.551
371ccba8073b5b7103aca72b041ede6270c33fcb,2017,5,4.383,0.1552,4.079,4.687
371ccba8073b5b7103aca72b041ede6270c33fcb,2018,5,4.458,0.1622,4.14,4.776
