analysis,centre_start,centre_end,duration,estimate,se,lcl,ucl
371ccba8073b5b7103aca72b041ede6270c33fcb,1992,1993,1,0.5838,0.433,-0.2649,1.433
371ccba8073b5b7103aca72b041ede6270c33fcb,1992,1994,1,1.412,0.4647,0.5008,2.323
371ccba8073b5b7103aca72b041ede6270c33fcb,1992,1995,1,2.134,0.4933,1.167,3.101
371ccba8073b5b7103aca72b041ede6270c33fcb,1992,1996,1,2.473,0.5034,1.486,3.459
371ccba8073b5b7103aca72b041ede6270c33fcb,1992,1997,1,2.17,0.4664,1.256,3.084
371ccba8073b5b7103aca72b041ede6270c33fcb,1992,1998,1,2.13,0.4555,1.237,3.023
371ccba8073b5b7103aca72b041ede6270c33fcb,1992,1999,1,2.606,0.4889,1.648,3.564
371ccba8073b5b7103aca72b041ede6270c33fcb,1992,2000,1,2.562,0.4749,1.631,3.493
371ccba8073b5b7103aca72b041ede6270c33fcb,1992,2001,1,2.626,0.4819,1.681,3.57
371ccba8073b5b7103aca72b041ede6270c33fcb,1992,2002,1,2.431,0.4648,1.52,3.342
371ccba8073b5b7103aca72b041ede6270c33fcb,1992,2003,1,2.422,0.4708,1.5,3.345
371ccba8073b5b7103aca72b041ede6270c33fcb,1992,2004,1,2.375,0.4695,1.455,3.295
371ccba8073b5b7103aca72b041ede6270c33fcb,1992,2005,1,2.432,0.4808,1.49,3.374
371ccba8073b5b7103aca72b041ede6270c33fcb,1992,2006,1,2.342,0.4865,1.388,3.295
371ccba8073b5b7103aca72b041ede6270c33fcb,1992,2007,1,2.191,0.5233,1.166,3.217
371ccba8073b5b7103aca72b041ede6270c33fcb,1992,2008,1,0.5062,0.457,-0.3894,1.402
371ccba8073b5b7103aca72b041ede6270c33fcb,1992,2009,1,0.8374,0.47,-0.08386,1.759
371ccba8073b5b7103aca72b041ede6270c33fcb,1992,2010,1,0.6257,0.4713,-0.298,1.549
371ccba8073b5b7103aca72b041ede6270c33fcb,1992,2011,1,0.8706,0.5034,-0.1161,1.857
371ccba8073b5b7103aca72b041ede6270c33fcb,1992,2012,1,0.5182,0.5132,-0.4877,1.524
371ccba8073b5b7103aca72b041ede6270c33fcb,1992,2013,1,-0.9751,0.4578,-1.872,-0.07784
371ccba8073b5b7103aca72b041ede6270c33fcb,1992,2014,1,-1.259,0.5217,-2.282,-0.2367
371ccba8073b5b7103aca72b041ede6270c33fcb,1992,2015,1,-1.059,0.4705,-1.981,-0.1366
371ccba8073b5b7103aca72b041ede6270c33fcb,1992,2016,1,-0.8577,0.4937,-1.825,0.11
371ccba8073b5b7103aca72b041ede6270c33fcb,1992,2017,1,-0.7652,0.5248,-1.794,0.2634
371ccba8073b5b7103aca72b041ede6270c33fcb,1992,2018,1,-0.3939,0.5458,-1.464,0.6757
371ccba8073b5b7103aca72b041ede6270c33fcb,1992,2019,1,-0.4894,0.528,-1.524,0.5456
371ccba8073b5b7103aca72b041ede6270c33fcb,1992,2020,1,-0.6838,0.5455,-1.753,0.3853
371ccba8073b5b7103aca72b041ede6270c33fcb,1992,2021,1,-0.5483,0.5327,-1.592,0.4958
371ccba8073b5b7103aca72b041ede6270c33fcb,1992,2022,1,-0.8767,0.5249,-1.905,0.1521
371ccba8073b5b7103aca72b041ede6270c33fcb,1992,2023,1,-0.697,0.5721,-1.818,0.4244
371ccba8073b5b7103aca72b041ede6270c33fcb,1992,2024,1,-0.3893,0.6027,-1.57,0.7919
371ccba8073b5b7103aca72b041ede6270c33fcb,1993,1994,1,0.8271,0.3034,0.2323,1.422
371ccba8073b5b7103aca72b041ede6270c33fcb,1993,1995,1,1.548,0.3433,0.8756,2.221
371ccba8073b5b7103aca72b041ede6270c33fcb,1993,1996,1,1.887,0.3545,1.193,2.582
371ccba8073b5b7103aca72b041ede6270c33fcb,1993,1997,1,1.585,0.332,0.9343,2.236
371ccba8073b5b7103aca72b041ede6270c33fcb,1993,1998,1,1.545,0.3242,0.9098,2.181
371ccba8073b5b7103aca72b041ede6270c33fcb,1993,1999,1,2.021,0.3444,1.346,2.696
371ccba8073b5b7103aca72b041ede6270c33fcb,1993,2000,1,1.977,0.333,1.324,2.629
371ccba8073b5b7103aca72b041ede6270c33fcb,1993,2001,1,2.041,0.3383,1.378,2.704
371ccba8073b5b7103aca72b041ede6270c33fcb,1993,2002,1,1.846,0.3293,1.2,2.491
371ccba8073b5b7103aca72b041ede6270c33fcb,1993,2003,1,1.837,0.3306,1.189,2.485
371ccba8073b5b7103aca72b041ede6270c33fcb,1993,2004,1,1.79,0.3302,1.143,2.437
371ccba8073b5b7103aca72b041ede6270c33fcb,1993,2005,1,1.847,0.3379,1.184,2.509
371ccba8073b5b7103aca72b041ede6270c33fcb,1993,2006,1,1.756,0.3425,1.085,2.428
371ccba8073b5b7103aca72b041ede6270c33fcb,1993,2007,1,1.606,0.3727,0.8758,2.337
371ccba8073b5b7103aca72b041ede6270c33fcb,1993,2008,1,-0.07749,0.3843,-0.8306,0.6757
371ccba8073b5b7103aca72b041ede6270c33fcb,1993,2009,1,0.2527,0.3304,-0.3948,0.9003
371ccba8073b5b7103aca72b041ede6270c33fcb,1993,2010,1,0.04094,0.3463,-0.6378,0.7197
371ccba8073b5b7103aca72b041ede6270c33fcb,1993,2011,1,0.2853,0.36,-0.4202,0.9909
371ccba8073b5b7103aca72b041ede6270c33fcb,1993,2012,1,-0.06686,0.3642,-0.7806,0.6469
371ccba8073b5b7103aca72b041ede6270c33fcb,1993,2013,1,-1.559,0.3661,-2.277,-0.8417
371ccba8073b5b7103aca72b041ede6270c33fcb,1993,2014,1,-1.843,0.4484,-2.722,-0.9643
371ccba8073b5b7103aca72b041ede6270c33fcb,1993,2015,1,-1.643,0.3489,-2.327,-0.9592
371ccba8073b5b7103aca72b041ede6270c33fcb,1993,2016,1,-1.442,0.3656,-2.159,-0.7258
371ccba8073b5b7103aca72b041ede6270c33fcb,1993,2017,1,-1.35,0.433,-2.199,-0.5013
371ccba8073b5b7103aca72b041ede6270c33fcb,1993,2018,1,-0.9789,0.4319,-1.825,-0.1324
371ccba8073b5b7103aca72b041ede6270c33fcb,1993,2019,1,-1.074,0.387,-1.833,-0.3158
371ccba8073b5b7103aca72b041ede6270c33fcb,1993,2020,1,-1.269,0.4209,-2.093,-0.4436
371ccba8073b5b7103aca72b041ede6270c33fcb,1993,2021,1,-1.133,0.4172,-1.951,-0.3153
371ccba8073b5b7103aca72b041ede6270c33fcb,1993,2022,1,-1.461,0.4272,-2.298,-0.6239
371ccba8073b5b7103aca72b041ede6270c33fcb,1993,2023,1,-1.282,0.4803,-2.223,-0.3403
371ccba8073b5b7103aca72b041ede6270c33fcb,1993,2024,1,-0.9743,0.4659,-1.887,-0.06116
371ccba8073b5b7103aca72b041ede6270c33fcb,1994,1995,1,0.7209,0.2391,0.2522,1.19
371ccba8073b5b7103aca72b041ede6270c33fcb,1994,1996,1,1.06,0.2596,0.5508,1.568
371ccba8073b5b7103aca72b041ede6270c33fcb,1994,1997,1,0.7575,0.2627,0.2427,1.272
371ccba8073b5b7103aca72b041ede6270c33fcb,1994,1998,1,0.7179,0.2692,0.1904,1.245
371ccba8073b5b7103aca72b041ede6270c33fcb,1994,1999,1,1.193,0.2588,0.6858,1.7
371ccba8073b5b7103aca72b041ede6270c33fcb,1994,2000,1,1.149,0.2591,0.6412,1.657
371ccba8073b5b7103aca72b041ede6270c33fcb,1994,2001,1,1.213,0.2579,0.7075,1.719
371ccba8073b5b7103aca72b041ede6270c33fcb,1994,2002,1,1.018,0.2616,0.5056,1.531
371ccba8073b5b7103aca72b041ede6270c33fcb,1994,2003,1,1.01,0.2581,0.5039,1.516
371ccba8073b5b7103aca72b041ede6270c33fcb,1994,2004,1,0.9626,0.2592,0.4546,1.471
371ccba8073b5b7103aca72b041ede6270c33fcb,1994,2005,1,1.019,0.2582,0.5129,1.525
371ccba8073b5b7103aca72b041ede6270c33fcb,1994,2006,1,0.9287,0.2596,0.4199,1.437
371ccba8073b5b7103aca72b041ede6270c33fcb,1994,2007,1,0.7785,0.2752,0.2392,1.318
371ccba8073b5b7103aca72b041ede6270c33fcb,1994,2008,1,-0.9042,0.3854,-1.66,-0.1488
