analysis,centre_winter,duration,estimate,se,lcl,ucl
28c44601a47bd464706e7c270bb7c0644f0340de,2004.5,10,0.1779,0.02811,0.1228,0.233
28c44601a47bd464706e7c270bb7c0644f0340de,2005.5,10,0.2181,0.02785,0.1635,0.2727
28c44601a47bd464706e7c270bb7c0644f0340de,2006.5,10,0.2484,0.02809,0.1934,0.3035
28c44601a47bd464706e7c270bb7c0644f0340de,2007.5,10,0.2591,0.02837,0.2035,0.3147
28c44601a47bd464706e7c270bb7c0644f0340de,2008.5,10,0.2484,0.02893,0.1917,0.3051
28c44601a47bd464706e7c270bb7c0644f0340de,2009.5,10,0.2129,0.0284,0.1573,0.2686
28c44601a47bd464706e7c270bb7c0644f0340de,2010.5,10,0.1603,0.02751,0.1063,0.2142
28c44601a47bd464706e7c270bb7c0644f0340de,2011.5,10,0.09631,0.02685,0.04369,0.1489
28c44601a47bd464706e7c270bb7c0644f0340de,2012.5,10,0.04383,0.02713,-0.009339,0.097
28c44601a47bd464706e7c270bb7c0644f0340de,2013.5,10,0.0299,0.02724,-0.02349,0.08329
28c44601a47bd464706e7c270bb7c0644f0340de,2014.5,10,0.009586,0.02699,-0.04331,0.06248
28c44601a47bd464706e7c270bb7c0644f0340de,2015.5,10,-0.01005,0.02639,-0.06178,0.04167
28c44601a47bd464706e7c270bb7c0644f0340de,2016.5,10,-0.02605,0.0268,-0.07858,0.02647
28c44601a47bd464706e7c270bb7c0644f0340de,2017.5,10,-0.03401,0.02704,-0.08699,0.01898
28c44601a47bd464706e7c270bb7c0644f0340de,2018.5,10,-0.04596,0.02779,-0.1004,0.008497
28c44601a47bd464706e7c270bb7c0644f0340de,2019.5,10,-0.03638,0.0283,-0.09185,0.01909
28c44601a47bd464706e7c270bb7c0644f0340de,2005.5,12,0.1928,0.0221,0.1495,0.2361
28c44601a47bd464706e7c270bb7c0644f0340de,2006.5,12,0.2189,0.02178,0.1762,0.2616
28c44601a47bd464706e7c270bb7c0644f0340de,2007.5,12,0.2272,0.02199,0.1841,0.2703
28c44601a47bd464706e7c270bb7c0644f0340de,2008.5,12,0.2206,0.02224,0.177,0.2642
28c44601a47bd464706e7c270bb7c0644f0340de,2009.5,12,0.2006,0.02246,0.1565,0.2446
28c44601a47bd464706e7c270bb7c0644f0340de,2010.5,12,0.1601,0.02181,0.1173,0.2028
28c44601a47bd464706e7c270bb7c0644f0340de,2011.5,12,0.112,0.02127,0.07035,0.1537
28c44601a47bd464706e7c270bb7c0644f0340de,2012.5,12,0.06666,0.02082,0.02585,0.1075
28c44601a47bd464706e7c270bb7c0644f0340de,2013.5,12,0.02896,0.02096,-0.01212,0.07005
28c44601a47bd464706e7c270bb7c0644f0340de,2014.5,12,0.01796,0.02096,-0.02312,0.05905
28c44601a47bd464706e7c270bb7c0644f0340de,2015.5,12,-0.001771,0.02088,-0.04269,0.03914
28c44601a47bd464706e7c270bb7c0644f0340de,2016.5,12,-0.0229,0.02084,-0.06375,0.01794
28c44601a47bd464706e7c270bb7c0644f0340de,2017.5,12,-0.03757,0.0216,-0.0799,0.004768
28c44601a47bd464706e7c270bb7c0644f0340de,2018.5,12,-0.03498,0.022,-0.07809,0.008128
28c44601a47bd464706e7c270bb7c0644f0340de,2012,25,0.08745,0.00791,0.07195,0.103
63d3a5cc2dc6ef702cb0f0d9f434adeee5468b34,2004.5,10,0.1332,0.02827,0.0778,0.1886
63d3a5cc2dc6ef702cb0f0d9f434adeee5468b34,2005.5,10,0.1636,0.0278,0.1091,0.2181
63d3a5cc2dc6ef702cb0f0d9f434adeee5468b34,2006.5,10,0.1941,0.02914,0.137,0.2513
63d3a5cc2dc6ef702cb0f0d9f434adeee5468b34,2007.5,10,0.2056,0.02957,0.1476,0.2635
63d3a5cc2dc6ef702cb0f0d9f434adeee5468b34,2008.5,10,0.2113,0.03249,0.1477,0.275
