winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2000,38,38,38,38,38,38,38,38,38,26aae5268da07d1a1b8fa89dc820cb075ff361e5
2001,14,14,14,14,14,14,14,14,14,26aae5268da07d1a1b8fa89dc820cb075ff361e5
2002,8,8,8,8,8,8,8,8,8,26aae5268da07d1a1b8fa89dc820cb075ff361e5
2003,26,26,26,26,26,27,31,41.1,124,26aae5268da07d1a1b8fa89dc820cb075ff361e5
2004,21,21,21,21,21,21,21,21,21,26aae5268da07d1a1b8fa89dc820cb075ff361e5
2005,10,10,10,10,10,10,10,10,10,26aae5268da07d1a1b8fa89dc820cb075ff361e5
2006,70,70,70,70,70,70,70,70,70,26aae5268da07d1a1b8fa89dc820cb075ff361e5
2007,21,21,21,21,21,21,21,21,21,26aae5268da07d1a1b8fa89dc820cb075ff361e5
2008,23,23,23,23,23,23,23,23,23,26aae5268da07d1a1b8fa89dc820cb075ff361e5
2009,46,46,46,46,46,46,46,46,46,26aae5268da07d1a1b8fa89dc820cb075ff361e5
2010,12,12,12,12,12,12,12,12,12,26aae5268da07d1a1b8fa89dc820cb075ff361e5
2011,0,0,0,0,0,0,0,0,0,26aae5268da07d1a1b8fa89dc820cb075ff361e5
2012,7,7,7,7,7,7,7,7,7,26aae5268da07d1a1b8fa89dc820cb075ff361e5
2013,2,2,2,2,2,2,4,11.1,19,26aae5268da07d1a1b8fa89dc820cb075ff361e5
2014,8,8,8,8,8,8,8,8.05,18,26aae5268da07d1a1b8fa89dc820cb075ff361e5
2015,20,20,20,20,20,20,20,20,20,26aae5268da07d1a1b8fa89dc820cb075ff361e5
2016,4,4,4,4,4,4,4,4,4,26aae5268da07d1a1b8fa89dc820cb075ff361e5
2017,24,24,24,24,24,24,24,24,24,26aae5268da07d1a1b8fa89dc820cb075ff361e5
2018,13,13,13,13,13,13,13,13,13,26aae5268da07d1a1b8fa89dc820cb075ff361e5
2019,13,13,13,13,13,13,13,13,13,26aae5268da07d1a1b8fa89dc820cb075ff361e5
2020,16,16,16,16,16,16,16,16,16,26aae5268da07d1a1b8fa89dc820cb075ff361e5
2021,17,17,17,17,17,17,17,17,17,26aae5268da07d1a1b8fa89dc820cb075ff361e5
2022,20,20,20,20,20,20,20,20,20,26aae5268da07d1a1b8fa89dc820cb075ff361e5
2023,5,5,5,5,5,5,5,5,5,26aae5268da07d1a1b8fa89dc820cb075ff361e5
2024,24,24,24,24,24,24,24,24,24,26aae5268da07d1a1b8fa89dc820cb075ff361e5
