analysis,winter,estimate,se,lcl,ucl
35c65c5ac66dd8f126f434ae35ae76ab1a2df937,2001,-1.121,0.4338,-1.971,-0.2705
35c65c5ac66dd8f126f434ae35ae76ab1a2df937,2002,-0.949,0.3398,-1.615,-0.283
35c65c5ac66dd8f126f434ae35ae76ab1a2df937,2003,-0.7858,0.2807,-1.336,-0.2357
35c65c5ac66dd8f126f434ae35ae76ab1a2df937,2004,-0.6256,0.2514,-1.118,-0.133
35c65c5ac66dd8f126f434ae35ae76ab1a2df937,2005,-0.458,0.2402,-0.9287,0.01273
35c65c5ac66dd8f126f434ae35ae76ab1a2df937,2006,-0.2776,0.2355,-0.7393,0.184
35c65c5ac66dd8f126f434ae35ae76ab1a2df937,2007,-0.07203,0.2264,-0.5158,0.3718
35c65c5ac66dd8f126f434ae35ae76ab1a2df937,2008,0.1497,0.2129,-0.2675,0.5669
35c65c5ac66dd8f126f434ae35ae76ab1a2df937,2009,0.3721,0.199,-0.01788,0.7622
35c65c5ac66dd8f126f434ae35ae76ab1a2df937,2010,0.5944,0.1837,0.2344,0.9544
35c65c5ac66dd8f126f434ae35ae76ab1a2df937,2011,0.8041,0.1748,0.4615,1.147
35c65c5ac66dd8f126f434ae35ae76ab1a2df937,2012,0.9641,0.1752,0.6208,1.307
35c65c5ac66dd8f126f434ae35ae76ab1a2df937,2013,1.043,0.1734,0.7037,1.383
35c65c5ac66dd8f126f434ae35ae76ab1a2df937,2014,1.056,0.1702,0.7228,1.39
35c65c5ac66dd8f126f434ae35ae76ab1a2df937,2015,1.02,0.1699,0.6868,1.353
35c65c5ac66dd8f126f434ae35ae76ab1a2df937,2016,0.9635,0.1707,0.6289,1.298
35c65c5ac66dd8f126f434ae35ae76ab1a2df937,2017,0.8926,0.1705,0.5584,1.227
35c65c5ac66dd8f126f434ae35ae76ab1a2df937,2018,0.7874,0.1738,0.4468,1.128
35c65c5ac66dd8f126f434ae35ae76ab1a2df937,2019,0.6721,0.1776,0.324,1.02
