winter,month,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2001,December,1,1,1,1,1,1,1,1,1,526017cab441c23937309eaf8aca8b359212fcd1
2002,October,2,2,2,2,2,2,2,2,2,526017cab441c23937309eaf8aca8b359212fcd1
2002,November,2,2,2,2,2,2,2,2,2,526017cab441c23937309eaf8aca8b359212fcd1
2002,December,1,1,1,1,1,1,1,1,1,526017cab441c23937309eaf8aca8b359212fcd1
2003,March,4,4,4,4,4,4,4,4,4,526017cab441c23937309eaf8aca8b359212fcd1
2003,October,1,1,1,1,1,1,1,1,1,526017cab441c23937309eaf8aca8b359212fcd1
2004,January,1,1,1,1,1,1,1,1,1,526017cab441c23937309eaf8aca8b359212fcd1
2004,March,1,1,1,1,1,1,1,1,1,526017cab441c23937309eaf8aca8b359212fcd1
2004,November,1,1,1,1,1,1,1,1,1,526017cab441c23937309eaf8aca8b359212fcd1
2005,January,1,1,1,1,1,1,1,1,1,526017cab441c23937309eaf8aca8b359212fcd1
2005,October,1,1,1,1,1,1,1,1,1,526017cab441c23937309eaf8aca8b359212fcd1
2005,November,1,1,1,1,1,1,1,1,1,526017cab441c23937309eaf8aca8b359212fcd1
2005,NA,2,2,2,2,2,2,2,2,2,526017cab441c23937309eaf8aca8b359212fcd1
2006,November,1,1,1,1,1,1,1,1,1,526017cab441c23937309eaf8aca8b359212fcd1
2007,January,1,1,1,1,1,1,1,1,1,526017cab441c23937309eaf8aca8b359212fcd1
2007,November,1,1,1,1,1,1,1,1,1,526017cab441c23937309eaf8aca8b359212fcd1
2007,December,1,1,1,1,1,1,1,1,1,526017cab441c23937309eaf8aca8b359212fcd1
2007,NA,1,1,1,1,1,1,1,1,1,526017cab441c23937309eaf8aca8b359212fcd1
2008,January,3,3,3,3,3,3,3,3,3,526017cab441c23937309eaf8aca8b359212fcd1
2008,March,4,4,4,4,4,4,4,4,4,526017cab441c23937309eaf8aca8b359212fcd1
2008,October,2,2,2,2,2,2,2,2,2,526017cab441c23937309eaf8aca8b359212fcd1
2008,NA,2,2,2,2,2,2,2,2,2,526017cab441c23937309eaf8aca8b359212fcd1
2009,March,3,3,3,3,3,3,3,3,3,526017cab441c23937309eaf8aca8b359212fcd1
2009,October,1,1,1,1,1,1,1,1,1,526017cab441c23937309eaf8aca8b359212fcd1
2009,November,2,2,2,2,2,2,2,2,2,526017cab441c23937309eaf8aca8b359212fcd1
2010,March,4,4,4,4,4,4,4,4,4,526017cab441c23937309eaf8aca8b359212fcd1
2010,October,3,3,3,3,3,3,3,3,3,526017cab441c23937309eaf8aca8b359212fcd1
2011,January,1,1,1,1,1,1,1,1,1,526017cab441c23937309eaf8aca8b359212fcd1
2011,March,5,5,5,5,5,5,5,5,5,526017cab441c23937309eaf8aca8b359212fcd1
2011,October,3,3,3,3,3,3,3,3,3,526017cab441c23937309eaf8aca8b359212fcd1
2011,November,11,11,11,11,11,11,11,11,11,526017cab441c23937309eaf8aca8b359212fcd1
2012,January,1,1,1,1,1,1,1,1,1,526017cab441c23937309eaf8aca8b359212fcd1
2012,March,19,19,19,19,19,19,19,19,19,526017cab441c23937309eaf8aca8b359212fcd1
2012,October,3,3,3,3,3,3,3,3,3,526017cab441c23937309eaf8aca8b359212fcd1
2012,November,12,12,12,12,12,12,12,12,12,526017cab441c23937309eaf8aca8b359212fcd1
2012,December,2,2,2,2,2,2,2,2,2,526017cab441c23937309eaf8aca8b359212fcd1
2012,NA,4,4,4,4,4,4,4,4,4,526017cab441c23937309eaf8aca8b359212fcd1
2013,January,1,1,1,1,1,1,1,1,1,526017cab441c23937309eaf8aca8b359212fcd1
2013,March,11,11,11,11,11,11,11,11,11,526017cab441c23937309eaf8aca8b359212fcd1
2013,October,1,1,1,1,1,1,1,1,1,526017cab441c23937309eaf8aca8b359212fcd1
2013,November,2,2,2,2,2,2,2,2,2,526017cab441c23937309eaf8aca8b359212fcd1
2013,December,4,4,4,4,4,4,4,4,4,526017cab441c23937309eaf8aca8b359212fcd1
2013,NA,3,3,3,3,3,3,3,3,3,526017cab441c23937309eaf8aca8b359212fcd1
2014,January,8,8,8,8,8,8,8,8,8,526017cab441c23937309eaf8aca8b359212fcd1
2014,March,3,3,3,3,3,3,3,3,3,526017cab441c23937309eaf8aca8b359212fcd1
2014,October,4,4,4,4,4,4,4,4,4,526017cab441c23937309eaf8aca8b359212fcd1
2014,November,3,3,3,3,3,3,3,3,3,526017cab441c23937309eaf8aca8b359212fcd1
2014,December,1,1,1,1,1,1,1,1,1,526017cab441c23937309eaf8aca8b359212fcd1
2014,NA,2,2,2,2,2,2,2,2,2,526017cab441c23937309eaf8aca8b359212fcd1
2015,March,4,4,4,4,4,4,4,4,4,526017cab441c23937309eaf8aca8b359212fcd1
2015,October,3,3,3,3,3,3,3,3,3,526017cab441c23937309eaf8aca8b359212fcd1
2015,November,2,2,2,2,2,2,2,2,2,526017cab441c23937309eaf8aca8b359212fcd1
2015,December,1,1,1,1,1,1,1,1,1,526017cab441c23937309eaf8aca8b359212fcd1
2015,NA,1,1,1,1,1,1,1,1,1,526017cab441c23937309eaf8aca8b359212fcd1
2016,January,1,1,1,1,1,1,1,1,1,526017cab441c23937309eaf8aca8b359212fcd1
2016,March,1,1,1,1,1,1,1,1,1,526017cab441c23937309eaf8aca8b359212fcd1
2016,October,3,3,3,3,3,3,3,3,3,526017cab441c23937309eaf8aca8b359212fcd1
2016,November,1,1,1,1,1,1,1,1,1,526017cab441c23937309eaf8aca8b359212fcd1
2016,December,1,1,1,1,1,1,1,1,1,526017cab441c23937309eaf8aca8b359212fcd1
2016,NA,1,1,1,1,1,1,1,1,1,526017cab441c23937309eaf8aca8b359212fcd1
2017,January,1,1,1,1,1,1,1,1,1,526017cab441c23937309eaf8aca8b359212fcd1
2017,March,6,6,6,6,6,6,6,6,6,526017cab441c23937309eaf8aca8b359212fcd1
2017,October,13,13,13,13,13,13,13,13,13,526017cab441c23937309eaf8aca8b359212fcd1
2017,November,12,12,12,12,12,12,12,12,12,526017cab441c23937309eaf8aca8b359212fcd1
