winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,208,151,163,183.2,196,219,245.2,287.5,387,e6f7e56679bf41405d57997b89f60a6551f578b9
1993,242,195,201,220,228,251,263.4,291,361,e6f7e56679bf41405d57997b89f60a6551f578b9
1994,255,193,211.8,226,239.6,270,296.4,353.7,417,e6f7e56679bf41405d57997b89f60a6551f578b9
1995,241,215,219,227,236,244.4,253.2,265.2,281,e6f7e56679bf41405d57997b89f60a6551f578b9
1996,284,241,252,264.8,274.3,296,313,371.2,397,e6f7e56679bf41405d57997b89f60a6551f578b9
1997,217.5,186,197,204,208,223,231,241.3,281,e6f7e56679bf41405d57997b89f60a6551f578b9
1998,306,286,290,297.8,302,310,318,329.1,345,e6f7e56679bf41405d57997b89f60a6551f578b9
1999,395.5,323,349.9,368.8,382.6,405.4,423.6,450.4,486,e6f7e56679bf41405d57997b89f60a6551f578b9
2000,555,498,508.9,524.6,537.3,570,585.4,622.6,680,e6f7e56679bf41405d57997b89f60a6551f578b9
2001,650,550,588.3,613.6,633.6,671.7,694,767,881,e6f7e56679bf41405d57997b89f60a6551f578b9
2002,526.5,449,462.9,479,508.3,543.4,566.8,612.2,645,e6f7e56679bf41405d57997b89f60a6551f578b9
2003,525,435,471.9,491,507.6,542,570,636.4,685,e6f7e56679bf41405d57997b89f60a6551f578b9
2004,489.5,441,448,465,475,504.7,527.4,575.3,607,e6f7e56679bf41405d57997b89f60a6551f578b9
2005,483,432,450.9,467,474.6,494,507.6,551.2,625,e6f7e56679bf41405d57997b89f60a6551f578b9
2006,476,403,431.9,449.8,461.6,486,501.8,530.3,581,e6f7e56679bf41405d57997b89f60a6551f578b9
2007,496,448,458,476,483.6,506.4,527.8,563.8,618,e6f7e56679bf41405d57997b89f60a6551f578b9
2008,459,428,435.9,442,453,467,480.2,496,545,e6f7e56679bf41405d57997b89f60a6551f578b9
2009,542.5,500,510.9,524,532.6,551.4,566.6,590.1,656,e6f7e56679bf41405d57997b89f60a6551f578b9
2010,612.5,552,572,586,600.6,632.4,653.6,709.1,733,e6f7e56679bf41405d57997b89f60a6551f578b9
2011,567,491,506.8,534.6,548.6,581,598.6,638.2,672,e6f7e56679bf41405d57997b89f60a6551f578b9
2012,523,470,481.9,500,508.6,535,551.2,592.7,679,e6f7e56679bf41405d57997b89f60a6551f578b9
2013,401,360,368,382,393,415.4,431.2,456.5,555,e6f7e56679bf41405d57997b89f60a6551f578b9
2014,527,513,515,520,524.6,530,534.2,545.2,557,e6f7e56679bf41405d57997b89f60a6551f578b9
2015,618,591,598.9,607,611.7,623,629.2,644.2,675,e6f7e56679bf41405d57997b89f60a6551f578b9
2016,567,550,554,560,563,570,574.4,590,612,e6f7e56679bf41405d57997b89f60a6551f578b9
2017,585,563,570,574.8,580,590,596.2,618,625,e6f7e56679bf41405d57997b89f60a6551f578b9
2018,627,612,616,620,624,631,638,648.1,669,e6f7e56679bf41405d57997b89f60a6551f578b9
2019,616,594,599,604,609,621,626,650,703,e6f7e56679bf41405d57997b89f60a6551f578b9
2020,582,574,576,578,580,584,587,593.1,603,e6f7e56679bf41405d57997b89f60a6551f578b9
2021,599,583,585,589,594,603.4,608.2,627,666,e6f7e56679bf41405d57997b89f60a6551f578b9
2022,653.5,640,643,647,649,657.4,661.4,670.4,690,e6f7e56679bf41405d57997b89f60a6551f578b9
2023,590,575,581,584,587,594,601,618.3,759,e6f7e56679bf41405d57997b89f60a6551f578b9
2024,591,555,565.9,575,582,598,605,632.3,669,e6f7e56679bf41405d57997b89f60a6551f578b9
